iter	MAPE	MAE
944	0.1378574434	156172.643
945	0.1378452586	156161.0029
946	0.1378220481	156140.5206
947	0.1378013928	156129.4695
948	0.1377628431	156067.1861
949	0.1377498237	156052.188
950	0.1377253768	156027.805
951	0.1377014228	156001.4455
952	0.1376781326	155975.1122
953	0.1376546015	155954.7412
954	0.137639275	155941.1146
955	0.1376239459	155929.8727
956	0.137596203	155908.1459
957	0.1375910459	155904.1656
958	0.1375806738	155892.1782
959	0.1375648183	155873.9546
960	0.1375574707	155869.3424
961	0.1375555709	155866.1992
962	0.137534112	155845.4152
963	0.1375222936	155831.2874
964	0.1375077586	155820.3115
965	0.1375054152	155806.8099
966	0.1374822376	155781.3374
967	0.1374769267	155776.0221
968	0.1374601517	155763.0897
969	0.1374474612	155754.164
970	0.1374363095	155738.0991
971	0.1374204871	155717.5593
972	0.1374010128	155692.7846
973	0.1373771359	155670.0522
974	0.1373694248	155661.1275
975	0.1373538174	155629.2974
976	0.1373329218	155600.8758
977	0.1373227129	155588.4368
978	0.1373048249	155575.1684
979	0.1372906414	155563.8934
980	0.1372760553	155548.1928
981	0.1372739715	155547.4793
982	0.1372558491	155530.3627
983	0.1372448435	155521.3653
984	0.1372350806	155514.0604
985	0.1372319128	155510.3057
986	0.137221436	155497.2189
987	0.1372009644	155482.3791
988	0.1371923854	155477.4882
989	0.1371634904	155462.8438
990	0.137158952	155460.1395
991	0.1371390149	155435.6481
992	0.1371348939	155433.0167
993	0.1371257291	155419.2337
994	0.1371132544	155408.6788
995	0.137095038	155388.8685
996	0.1370626482	155356.1714
997	0.1370536185	155343.0671
998	0.1370452316	155335.4675
