iter	Logloss	F1
0	0.6135950699	0.002670226969
1	0.5641426098	0.002672605791
2	0.5313363901	0.001782531194
3	0.5111126368	0
4	0.4985050984	0
5	0.4894914943	0.002672605791
6	0.4832271908	0.002672605791
7	0.478014045	0.002672605791
8	0.4741375453	0.006224988884
9	0.4693806206	0.006224988884
10	0.4655892778	0.007111111111
11	0.4637863308	0.0097647581
12	0.4606140805	0.01240584847
13	0.4590855355	0.0124003543
14	0.4569910788	0.02371541502
15	0.4550844928	0.03740756851
16	0.4530121961	0.04504114335
17	0.4517023298	0.0601116359
18	0.450051478	0.06258036862
19	0.4482130044	0.07072858969
20	0.4461996195	0.08365019011
21	0.4441806287	0.09331651955
22	0.4426136712	0.1012552301
23	0.4419245613	0.1082882132
24	0.4403795982	0.1146179402
25	0.4391485927	0.1176958143
26	0.4378335943	0.1224152192
27	0.4357480324	0.1208609272
28	0.4351370596	0.1271676301
29	0.4335299179	0.1324013158
30	0.4326584674	0.1370537546
31	0.431635558	0.1429738562
32	0.4309162868	0.1497152156
33	0.4296371322	0.1520325203
34	0.4287354578	0.1557177616
35	0.4271432227	0.1577669903
36	0.426365084	0.1577031945
37	0.425419825	0.1680064309
38	0.4239545907	0.1708099439
39	0.4229134302	0.1758593125
40	0.4213464845	0.1808044604
41	0.4205255044	0.1889638746
42	0.4195731464	0.1996842936
43	0.4177097693	0.2133333333
44	0.4161130938	0.2181391712
45	0.4149979931	0.2181391712
46	0.4137915591	0.221007419
47	0.4132884383	0.22074883
48	0.4120728664	0.2328820116
49	0.411023466	0.2401544402
50	0.4098950422	0.2457757296
51	0.4087853749	0.2445213379
52	0.4072033131	0.2517214996
53	0.4061297357	0.2577201677
54	0.4052050002	0.2575238095
55	0.40382227	0.2607373622
56	0.4034558432	0.2626185958
57	0.4021433224	0.2724528302
58	0.4008273276	0.2783195799
59	0.4000291481	0.2803598201
60	0.3989656154	0.279819955
61	0.3977431251	0.2841121495
62	0.396142649	0.2924107143
63	0.394822566	0.293263863
64	0.3940427254	0.2949240459
65	0.3924652903	0.3029183598
66	0.3913546623	0.3106367317
67	0.3899775587	0.3119941133
68	0.3890739889	0.3132795304
69	0.3880185047	0.3187980945
70	0.3867711598	0.3245614035
71	0.3858332271	0.3288370397
72	0.3848684039	0.3368421053
