iter	Passed	Remaining
0	8	8930
1	17	8912
2	26	8886
3	35	8849
4	44	8924
5	54	8952
6	62	8921
7	72	8971
8	81	8994
9	90	8944
10	98	8851
11	107	8844
12	115	8763
13	123	8696
14	131	8625
15	139	8575
16	146	8499
17	154	8429
18	163	8439
19	172	8436
20	181	8449
21	189	8434
22	198	8440
23	207	8443
24	216	8429
25	224	8416
26	234	8433
27	243	8448
28	252	8458
29	261	8468
30	270	8451
31	278	8427
32	286	8409
33	295	8396
34	303	8375
35	312	8358
36	320	8347
37	328	8325
38	337	8304
39	345	8300
40	353	8279
41	362	8269
42	371	8261
43	379	8248
44	387	8229
45	396	8213
46	404	8200
47	412	8182
48	420	8167
49	429	8162
50	438	8155
51	446	8142
52	455	8137
53	463	8116
54	472	8110
55	480	8107
56	489	8091
57	497	8076
58	506	8070
59	515	8071
60	524	8073
61	533	8069
62	541	8057
63	550	8052
64	558	8035
65	567	8034
66	577	8038
67	586	8037
68	595	8030
69	604	8034
70	613	8030
71	622	8027
72	632	8029
73	640	8019
74	649	8010
75	658	8007
76	668	8017
77	678	8015
78	687	8017
79	697	8022
80	707	8027
81	717	8027
82	726	8021
83	735	8021
84	744	8018
85	753	8012
86	763	8011
87	772	8010
88	782	8012
89	791	8006
90	801	8009
91	811	8012
92	831	8106
93	843	8128
94	863	8227
95	879	8282
96	897	8351
97	912	8397
98	933	8496
99	951	8562
100	963	8580
101	976	8596
102	989	8615
103	1001	8627
104	1012	8627
105	1026	8655
106	1045	8722
107	1059	8747
108	1078	8813
109	1089	8815
110	1101	8820
111	1112	8822
112	1122	8813
113	1136	8833
114	1158	8911
115	1171	8924
116	1183	8935
117	1194	8931
118	1205	8924
119	1216	8923
120	1229	8931
121	1242	8942
122	1262	8999
123	1275	9012
124	1293	9055
125	1308	9075
126	1320	9075
127	1332	9075
128	1343	9071
129	1356	9080
130	1368	9074
131	1378	9066
132	1388	9053
133	1399	9043
134	1408	9027
135	1417	9003
136	1425	8981
137	1434	8962
138	1443	8941
139	1452	8923
140	1461	8903
141	1469	8879
142	1478	8860
143	1487	8840
144	1495	8816
145	1503	8792
146	1511	8772
147	1519	8748
148	1527	8724
149	1535	8698
150	1542	8673
151	1550	8648
152	1557	8623
153	1565	8600
154	1572	8574
155	1580	8551
156	1588	8529
157	1596	8505
158	1603	8482
159	1611	8458
160	1618	8433
161	1625	8409
162	1633	8386
163	1640	8363
164	1648	8343
165	1656	8322
166	1665	8306
167	1672	8285
168	1680	8263
169	1688	8242
170	1696	8224
171	1704	8205
172	1712	8186
173	1720	8165
174	1727	8143
175	1734	8122
176	1742	8102
177	1750	8081
178	1758	8064
179	1766	8045
180	1773	8024
181	1781	8006
182	1789	7987
183	1796	7966
184	1804	7947
185	1811	7927
186	1819	7909
187	1826	7888
188	1834	7870
189	1841	7850
190	1849	7834
191	1857	7816
192	1865	7798
193	1872	7779
194	1880	7762
195	1887	7743
196	1895	7727
197	1903	7709
198	1910	7690
199	1917	7670
200	1925	7653
201	1932	7634
202	1940	7616
203	1947	7598
204	1954	7580
205	1962	7563
206	1970	7547
207	1978	7534
