iter	Logloss	F1
0	0.6886319144	0.002670226969
1	0.6841878365	0.0008916629514
2	0.6796637001	0
3	0.6754014342	0
4	0.6711492043	0
5	0.6671954115	0
6	0.6631797051	0
7	0.6593141658	0
8	0.6555405136	0
9	0.6519288145	0
10	0.648383057	0
11	0.6451226802	0
12	0.6417039149	0
13	0.6383676386	0
14	0.6349108593	0
15	0.6318359065	0
16	0.6286545251	0
17	0.6255739466	0
18	0.6227571125	0
19	0.6199321387	0
20	0.6169819783	0
21	0.6140641967	0
22	0.61109547	0
23	0.6082714173	0
24	0.6055877561	0
25	0.6028239195	0
26	0.6001322555	0
27	0.5974929258	0
28	0.5950195363	0
29	0.5924123012	0
30	0.5900797449	0
31	0.5877959553	0
32	0.5854846783	0
33	0.5833093786	0
34	0.5812216722	0
35	0.5789985403	0
36	0.5770089611	0
37	0.5748794497	0
38	0.5729023357	0
39	0.5710663826	0
40	0.5691372941	0
41	0.5671874731	0
42	0.5653976739	0
43	0.5638380251	0
44	0.5621099462	0
45	0.5603143639	0
46	0.558674388	0
47	0.557089003	0
48	0.555452226	0
49	0.553937681	0
50	0.552328775	0
51	0.5506459853	0
52	0.5491270321	0
53	0.5475145242	0
54	0.5459663839	0
55	0.5445580874	0
56	0.5431518118	0
57	0.5418669424	0
58	0.540524766	0
59	0.5391769746	0
60	0.5379135683	0
61	0.5366700413	0
62	0.5354317842	0
63	0.5343037558	0
64	0.5330626022	0
65	0.5318817456	0
66	0.5307198478	0
67	0.529461038	0
68	0.5283232174	0
69	0.5273072191	0
70	0.5261947261	0
71	0.525094955	0
72	0.5240926012	0
73	0.5231742708	0
74	0.5221666913	0
75	0.5212889865	0
76	0.5203459739	0
77	0.5195652259	0
78	0.5186218698	0
79	0.5177478532	0
80	0.5167635802	0
81	0.5159169928	0
82	0.5150398253	0
83	0.5142399004	0
84	0.5134686008	0
85	0.5127039587	0
86	0.5118985252	0
87	0.5111259315	0
88	0.5104524555	0
89	0.509650133	0
90	0.5089066866	0
91	0.5082500084	0
92	0.5075365518	0
93	0.5068747434	0
94	0.5063018639	0
95	0.5056568966	0
96	0.5051657137	0
97	0.5044817043	0
98	0.5039230279	0
99	0.5033171482	0
100	0.5027040269	0
101	0.5020207398	0
102	0.5014394441	0
103	0.5008579887	0
104	0.500338422	0
105	0.4997422847	0
106	0.4991468976	0
107	0.4985247972	0
108	0.4981364552	0
109	0.4976230997	0
110	0.4971150359	0
111	0.4966411447	0
112	0.4960792542	0
113	0.4955817052	0
114	0.4951484175	0
115	0.4946695324	0
116	0.4941694894	0
117	0.4936181024	0
118	0.493212644	0
119	0.4926738271	0
120	0.4922182655	0
121	0.4917890374	0
122	0.491436176	0
123	0.4909564165	0
124	0.4904947696	0
125	0.4900670141	0
126	0.4896600637	0
127	0.4891800378	0
128	0.4888356756	0
129	0.4884598922	0
130	0.4881172216	0
131	0.4876956464	0
132	0.4873531695	0
133	0.4869505378	0
134	0.486721679	0
135	0.4864340961	0
136	0.4861734214	0
137	0.4858284876	0
138	0.48548386	0
139	0.4851440808	0
140	0.4847659828	0
141	0.4844335012	0
142	0.4840390199	0
143	0.4836734754	0
144	0.4833577302	0
145	0.482981749	0
146	0.4826701214	0
147	0.4823772872	0
148	0.4820504501	0
149	0.481773663	0
150	0.4814543461	0
151	0.4812465318	0.0008916629514
152	0.4809358663	0.0008916629514
153	0.4806452244	0.0008916629514
154	0.4803614062	0.0008916629514
155	0.480011081	0.0008916629514
156	0.4796704852	0.0008916629514
157	0.479331764	0.0008916629514
158	0.4790526016	0.0008916629514
159	0.4788118605	0.0008916629514
160	0.4785156911	0.0008916629514
161	0.4782433237	0.0008916629514
162	0.4778957612	0.0008916629514
163	0.4776236513	0.0008916629514
164	0.4773451465	0.0008916629514
165	0.4771528889	0.0008916629514
166	0.4769562435	0.0008916629514
167	0.4767142741	0.0008916629514
168	0.4765059677	0.0008916629514
169	0.4763177154	0.0008916629514
170	0.4759919904	0.0008916629514
171	0.4757839954	0.0008916629514
172	0.4755382687	0.0008916629514
173	0.4753484623	0.0008916629514
174	0.4751490991	0.0008916629514
175	0.4748448497	0.0008916629514
176	0.4746013642	0.0008916629514
177	0.4743905014	0.0008916629514
178	0.474188077	0.0008916629514
179	0.4739493448	0.0008916629514
180	0.4738283288	0.0008916629514
181	0.4736274793	0.0008916629514
182	0.473440839	0.0008916629514
183	0.4732163042	0.0008916629514
184	0.4729411828	0.0008916629514
185	0.4726853257	0.0008916629514
186	0.472531591	0.0008916629514
187	0.4723135816	0.0008916629514
188	0.4721064957	0.0008916629514
189	0.4719007167	0.0008916629514
190	0.4716412056	0.0008916629514
191	0.4714342063	0.0008916629514
192	0.4712961166	0.0008916629514
193	0.471111766	0.0008916629514
194	0.470857155	0.0008916629514
195	0.470647581	0.0008916629514
196	0.4704438024	0.0008916629514
197	0.4701641948	0.0008916629514
198	0.4698982127	0.0008916629514
199	0.4697041654	0.0008916629514
200	0.4695541733	0.0008916629514
201	0.4693633332	0.0008916629514
202	0.4691946435	0.0008916629514
203	0.4690741332	0.0008916629514
204	0.4689653946	0.0008916629514
205	0.4687883457	0.0008916629514
206	0.4685738063	0.0008916629514
207	0.4683944488	0.001782531194
208	0.4682910658	0.001782531194
209	0.4681329885	0.001782531194
210	0.4679140171	0.001782531194
211	0.4677328153	0.001782531194
212	0.4675837617	0.001782531194
213	0.4674353917	0.001782531194
214	0.4673002242	0.001782531194
215	0.4671383379	0.001782531194
216	0.4669719408	0.001782531194
217	0.4668335841	0.001782531194
218	0.4666994544	0.001782531194
219	0.4665630449	0.001782531194
220	0.4664271424	0.001782531194
221	0.4662412807	0.001782531194
222	0.4660901698	0.001782531194
223	0.4659167229	0.001782531194
