iter	Logloss	F1
0	0.526491126	0
1	0.488493369	0.003563474388
2	0.473076844	0.01590808661
3	0.4639117159	0.05347132385
4	0.4572100741	0.1137675185
5	0.4526944842	0.1282679739
6	0.4493117362	0.1447634452
7	0.4447507493	0.1547714515
8	0.4421694914	0.169451074
9	0.4377020145	0.1899921814
10	0.4342889092	0.2128313484
11	0.4331008649	0.221117062
12	0.4288042935	0.2386149793
13	0.427163965	0.2483171279
14	0.4247342398	0.2517796928
15	0.4234231871	0.259411107
16	0.4213475365	0.2748710391
17	0.4198896239	0.2739018088
18	0.4172728626	0.2798534799
19	0.4131530563	0.3038614219
20	0.4102914616	0.3157142857
21	0.4070125723	0.3244775062
22	0.4044320685	0.3354474982
23	0.4012691783	0.3424561404
24	0.398195922	0.353433252
25	0.3976530673	0.354130359
26	0.3948946584	0.3594725885
27	0.3927738071	0.3684028976
28	0.3903941574	0.3699341877
29	0.3865729028	0.381999313
30	0.3832512408	0.3950786056
31	0.3810515966	0.4023105674
32	0.3784843208	0.4048747461
33	0.3783151671	0.4063556457
34	0.37585525	0.4141652614
35	0.3735273735	0.4201680672
36	0.3698280621	0.4251336898
37	0.368157327	0.4298070526
38	0.3650384021	0.4340622929
39	0.3616566295	0.4465636304
40	0.3581032388	0.4525833878
41	0.3561987462	0.4611382114
42	0.3549711749	0.4656910569
43	0.3532282798	0.4647383815
44	0.3516781168	0.4734799483
45	0.3481796087	0.4691437803
46	0.346673846	0.4765273312
47	0.344246113	0.4820282413
48	0.3429182641	0.4880229958
49	0.3403244908	0.4918660287
50	0.3383243635	0.5020550111
51	0.3363318188	0.5116425425
52	0.334063167	0.5229903034
53	0.3325575347	0.5240474703
54	0.3302576106	0.5305486284
55	0.328109724	0.530383297
56	0.3262385695	0.5407751938
57	0.3234185811	0.549552331
58	0.321662546	0.5568531039
59	0.3198565052	0.5656689065
60	0.31789298	0.5717768973
61	0.3172352034	0.5741190765
62	0.3153788941	0.5774007876
63	0.3153224518	0.5774007876
64	0.3136003158	0.580840133
65	0.3111265133	0.5853658537
66	0.3087507791	0.5932152507
67	0.3066121798	0.5971847859
68	0.3043254864	0.6009557945
69	0.3022439951	0.6108140226
70	0.3001953931	0.6137440758
71	0.2985646511	0.6198347107
72	0.2974110114	0.6207914944
73	0.2946423161	0.6295101203
74	0.2919845965	0.6318261891
75	0.2910566215	0.6360175695
76	0.2886562647	0.6400233372
77	0.2870781143	0.6416521233
78	0.2849709425	0.6474861959
79	0.2847490716	0.6470930233
80	0.2834192731	0.652765711
81	0.2811321217	0.6558610709
82	0.2810620385	0.6558610709
83	0.2785251399	0.6572336125
84	0.2784784594	0.658008658
85	0.2771127745	0.6599481716
86	0.275578528	0.6618705036
87	0.2728631587	0.6674318508
88	0.2715900969	0.6706758305
89	0.2696711319	0.6731428571
90	0.2681747503	0.679374111
91	0.2667479598	0.6821925589
92	0.2653630406	0.6851956892
93	0.2653268713	0.6855684718
94	0.2630696552	0.6896551724
95	0.2619321138	0.6933483653
96	0.2602007941	0.6944288126
97	0.2589940212	0.6980920314
98	0.2572024636	0.7043673012
99	0.2558283385	0.7109375
100	0.2533396176	0.7093706294
101	0.2521685864	0.7122905028
102	0.2506132526	0.7153203343
103	0.2485071195	0.7228848821
104	0.2477116866	0.7233924612
105	0.2464942807	0.7279756973
106	0.2456186019	0.7284768212
107	0.2438732932	0.730928119
108	0.2418845201	0.7349958893
109	0.2399483151	0.7427635172
110	0.238424813	0.7448840382
111	0.2363689116	0.7507491147
112	0.2343566798	0.7561569689
113	0.2323838146	0.7609282245
114	0.2300769799	0.7647216994
115	0.2296168853	0.7650537634
116	0.2282944802	0.7680771291
117	0.2261168522	0.7749333333
118	0.2260548559	0.7753796962
119	0.2246814257	0.7763578275
120	0.2229528491	0.7785448752
121	0.2229369135	0.7785448752
122	0.2222603391	0.7806947759
123	0.2209647941	0.7813411079
124	0.2192180091	0.7847498014
125	0.2178717744	0.7876223221
126	0.2164113944	0.7926218709
127	0.2152450497	0.7937845668
128	0.2142624698	0.7959989471
129	0.2139084388	0.7961062878
130	0.2123398515	0.7987421384
131	0.2114921629	0.8001047943
132	0.2108396014	0.800628766
133	0.210039768	0.801990571
134	0.2092116658	0.803454593
135	0.2091459728	0.803454593
136	0.2079174189	0.805751634
137	0.2067830697	0.806577917
138	0.2052840219	0.8110359188
139	0.2037949443	0.8143525741
140	0.2022762719	0.8165066182
141	0.2016374779	0.8183467219
142	0.2006995914	0.8191709845
143	0.1999496916	0.8186770428
144	0.1995789601	0.8202072539
145	0.1983775367	0.8214931542
146	0.1974354778	0.8233471074
147	0.197075397	0.8234383067
148	0.1958083246	0.8243801653
149	0.1947351732	0.8275862069
150	0.1934731303	0.8297817715
151	0.1919659264	0.8332052267
152	0.1905952974	0.8341013825
153	0.1894869087	0.8369120654
154	0.18826954	0.8375893769
155	0.1875817651	0.8383141762
156	0.1867499071	0.8429079817
157	0.186237607	0.8445121951
158	0.1847916461	0.8448844884
