iter	Logloss	F1
0	0.4950727782	0
1	0.4776202258	0.003563474388
2	0.4660400534	0.1012762454
3	0.4598732645	0.1256544503
4	0.4544522175	0.1559778306
5	0.4453269811	0.1960183767
6	0.4419008349	0.2222222222
7	0.4366532658	0.2303433001
8	0.4336628431	0.2509090909
9	0.4301310516	0.2629682997
10	0.4262247631	0.2943449245
11	0.4216192142	0.3053913043
12	0.4192959011	0.3170984456
13	0.4166030195	0.3350462487
14	0.4109504933	0.3529411765
15	0.4089376899	0.3557498319
16	0.4032582904	0.3715046605
17	0.398888331	0.3791064389
18	0.3956286635	0.3912332352
19	0.3926820223	0.4044069994
20	0.3877902979	0.4216634429
21	0.3848212566	0.427377892
22	0.3809878198	0.4312720282
23	0.3772797646	0.4387755102
24	0.3731045608	0.4476854788
25	0.3693482962	0.4564183835
26	0.3667587888	0.4633838384
27	0.3664118763	0.4643082754
28	0.363650915	0.474629688
29	0.3608989125	0.4780031201
30	0.3582044293	0.4829086389
31	0.3552085879	0.4978434997
32	0.3537281045	0.5044546851
33	0.3498564319	0.5098159509
34	0.3461862533	0.5182260024
35	0.3424799304	0.5276853253
36	0.3373287592	0.5415918612
37	0.337156774	0.5420281185
38	0.3348498977	0.5524599881
39	0.3310228216	0.5574254503
40	0.328757812	0.5585106383
41	0.3252228625	0.5718466491
42	0.3233599963	0.5747800587
43	0.3197682795	0.575278266
44	0.3181288357	0.5802685347
45	0.3147221117	0.5874084919
46	0.312246967	0.5961538462
47	0.3101556165	0.5969714619
48	0.3066890599	0.606429192
49	0.3051881438	0.6088464874
50	0.3045457104	0.6102771363
51	0.3014288479	0.6201550388
52	0.2984859623	0.6303790254
53	0.2940349864	0.6311010216
54	0.2900849621	0.6388888889
55	0.2865006598	0.6405413025
56	0.28479437	0.6477368569
57	0.2825571214	0.6479663394
58	0.2794127396	0.6633081444
59	0.2768633771	0.6662946429
60	0.2740062062	0.6711222501
61	0.2721673812	0.673900946
62	0.2701370949	0.6768123962
63	0.2678054651	0.6859344894
64	0.2663325135	0.6874139356
65	0.2628453354	0.693194292
66	0.2614637028	0.6987688098
67	0.2582245673	0.6995614035
68	0.2552657173	0.7074235808
69	0.2530816446	0.7121046892
70	0.2498001782	0.7172376291
71	0.2484024868	0.7195221287
72	0.2449770971	0.7208039109
73	0.241761374	0.731917182
74	0.2394251454	0.7356875334
75	0.2364490481	0.7429483768
76	0.234221576	0.7458078254
77	0.2340469633	0.7464751264
78	0.2320571984	0.7484695236
79	0.230252365	0.7528537298
80	0.2268797264	0.7580901857
81	0.2248013176	0.7602649007
82	0.2231051209	0.7666314678
83	0.2214423565	0.77028451
84	0.2198699803	0.7721052632
85	0.2183442253	0.7744814912
86	0.2163458211	0.7787982157
87	0.2161857747	0.7793230123
88	0.2135639816	0.7859375
89	0.2118631793	0.7856212555
90	0.2101086356	0.7886517439
91	0.208697453	0.789186379
92	0.2061408614	0.7971014493
93	0.203870031	0.8011334364
94	0.2017315644	0.8007199794
95	0.2013395832	0.8017462763
96	0.1994233746	0.8060543869
97	0.1982681527	0.8059548255
98	0.1970696759	0.8123880215
99	0.1947276599	0.8149093694
100	0.1930725735	0.8167432363
101	0.1915969892	0.8191299924
102	0.1899226075	0.8226338493
103	0.1890355708	0.8243346008
104	0.1881763664	0.8273417722
105	0.1868548994	0.8298250063
106	0.1857290329	0.8323201621
107	0.1829514986	0.8376068376
108	0.182565376	0.8376068376
109	0.1801113532	0.8408408408
110	0.1781694343	0.8445556946
111	0.17643437	0.8474576271
112	0.1745963943	0.8499005964
113	0.1723576558	0.8549428713
114	0.1704248111	0.8558001484
115	0.1683602571	0.8574257426
116	0.1672857076	0.859614434
117	0.1671460772	0.8593325093
118	0.1654085797	0.8635578584
119	0.162928798	0.8663549102
120	0.1607537829	0.8648116228
121	0.1589970364	0.8667815809
122	0.1579007578	0.8709519136
123	0.1570769792	0.8716944172
124	0.1553045528	0.8715686275
125	0.1544757608	0.8722099583
126	0.1527365851	0.8779652727
127	0.1501742769	0.8806624452
128	0.1490441251	0.8815212092
129	0.1476762421	0.8841180776
130	0.1476478865	0.8841180776
131	0.1452244676	0.8891050584
132	0.1439031169	0.8899684236
133	0.1420234911	0.8938439166
134	0.1412942669	0.8963680387
135	0.1394704002	0.8980676329
136	0.138027702	0.9016590527
137	0.1360391367	0.9025911708
138	0.1341395065	0.9038599856
139	0.1332683755	0.9079167663
140	0.1319375039	0.9088298636
141	0.130717288	0.9091343855
142	0.1301373501	0.9093518297
143	0.1288711009	0.9101767797
144	0.1287912407	0.9104370671
145	0.1281781638	0.9136450382
146	0.1272237715	0.915375447
147	0.1262850721	0.9182749583
148	0.1261084919	0.918970448
149	0.1251362055	0.918196995
150	0.1249038417	0.9198191768
151	0.1230018876	0.9229671897
152	0.1222802427	0.9235517569
153	0.1208432463	0.9253731343
154	0.1196067223	0.9269330811
155	0.1183025837	0.9280490682
156	0.1171193871	0.926529648
157	0.1159759247	0.9307583608
158	0.1151797717	0.9325182224
159	0.1139372234	0.9338979064
160	0.1132351078	0.9337094499
161	0.1123030599	0.9362400375
162	0.1111505528	0.9376757263
163	0.1100005759	0.9401029481
164	0.1087370707	0.9406542056
165	0.1077801094	0.9405708938
166	0.1063207513	0.9425233645
167	0.1052990139	0.944418496
168	0.1046631687	0.9446649545
169	0.1036620134	0.9473193473
170	0.1028448497	0.9475646702
171	0.1020635074	0.9478341872
172	0.1011646196	0.9490579204
173	0.1001523092	0.9521375465
174	0.0991838627	0.9517177344
175	0.09866881316	0.9510099837
176	0.09748830597	0.953175707
177	0.09670585569	0.9552930276
178	0.09604549728	0.9564814815
179	0.09529233008	0.9562195969
180	0.09454181246	0.9578898658
181	0.09400637026	0.9578898658
182	0.09331981141	0.9605172016
183	0.09220364826	0.9602404068
184	0.09131795557	0.9616451017
185	0.0908800156	0.9616805171
186	0.09012903579	0.9619025629
187	0.08918320489	0.9637998617
