iter	Logloss	F1
0	0.5000709339	0
1	0.4784260987	0.003563474388
2	0.4660580268	0.0979253112
3	0.4600542668	0.1100693029
4	0.4551616678	0.1383748994
5	0.4509847116	0.149122807
6	0.4473668042	0.1742512641
7	0.4415270973	0.1968594408
8	0.438659954	0.2044849867
9	0.43571296	0.2146084337
10	0.4317679718	0.2580174927
11	0.4295823783	0.2603636364
12	0.4255781107	0.2793854948
13	0.4234017448	0.286628734
14	0.4213936307	0.3019400353
15	0.4187861116	0.3084438241
16	0.4144546276	0.3331048663
17	0.4102979386	0.3510204082
18	0.4078162162	0.3549046322
19	0.4055235731	0.3583305056
20	0.4027362012	0.3708206687
21	0.3969741459	0.3848728246
22	0.3925922566	0.3948327261
23	0.3899326432	0.399469144
24	0.3860360525	0.4092561983
25	0.3857870885	0.4096465147
26	0.3826814062	0.4213649852
27	0.3796480786	0.4249589491
28	0.37700087	0.4242622951
29	0.373968716	0.4292714799
30	0.370367315	0.4464516129
31	0.3662119307	0.455971822
32	0.3608734976	0.4675324675
33	0.3583687373	0.4753532182
34	0.3531028627	0.4975369458
35	0.3500827061	0.5041551247
36	0.3488823162	0.50799508
37	0.3464837419	0.5131659522
38	0.345281806	0.5162079511
39	0.3409214812	0.5215794307
40	0.3371419592	0.5252894576
41	0.3331583977	0.5389511973
42	0.3305323303	0.5461121157
43	0.3286182224	0.5504201681
44	0.3248335323	0.5611940299
45	0.3234759196	0.5654761905
46	0.3200125857	0.5681211042
47	0.3158339985	0.5773317591
48	0.3149780796	0.5799234619
49	0.3127836701	0.5868862099
50	0.3106238059	0.5904817861
51	0.3080432093	0.5938967136
52	0.3055085529	0.5983606557
53	0.3031609112	0.6042031524
54	0.3005812009	0.6052478134
55	0.2981207565	0.6125181951
56	0.2941149874	0.6290322581
57	0.2915307819	0.6302158273
58	0.2889970977	0.6403433476
59	0.287512208	0.6461538462
60	0.2853166301	0.6478471628
61	0.2824108533	0.6541950113
62	0.2800579439	0.6623376623
63	0.2780600652	0.6659173925
64	0.2768533336	0.6668544072
65	0.2748297326	0.6706014615
66	0.2742374866	0.6734006734
67	0.2716749349	0.682122905
68	0.268723666	0.6867000556
69	0.2673640609	0.6888888889
70	0.2662123277	0.6934144992
71	0.2640420824	0.6949058693
72	0.2625911011	0.6940133038
73	0.2619652748	0.6954356846
74	0.2607873637	0.6957482054
75	0.2576688409	0.7005494505
76	0.2556695871	0.7043956044
77	0.2549280182	0.706011529
78	0.2515466819	0.7172489083
79	0.2498883338	0.7171662125
80	0.2471475124	0.7258414767
81	0.2449410726	0.7273712737
82	0.2434941685	0.7296346414
83	0.2410839212	0.7322728498
84	0.2398922107	0.7388739946
85	0.2375178141	0.7429794063
86	0.2359085626	0.7472644782
87	0.2339939723	0.7527340624
88	0.2318364663	0.749665328
89	0.2317637697	0.749665328
90	0.2294395254	0.752337697
91	0.2261491887	0.7602867003
92	0.2238071842	0.7671160455
93	0.2213744873	0.7691494982
94	0.2195904866	0.7738878652
95	0.2177070368	0.7777777778
96	0.2158772963	0.7786499215
97	0.2133730213	0.7857142857
98	0.2123226183	0.7865344468
99	0.2099851297	0.7934782609
100	0.2075388172	0.7968952135
101	0.205782102	0.7995862426
102	0.2040043783	0.8010309278
103	0.2018008149	0.8067010309
104	0.2010510996	0.8069994853
105	0.1998497268	0.8095728255
106	0.1986375329	0.8099512696
107	0.1966733065	0.8136026592
108	0.1956560806	0.8150229944
109	0.1941472079	0.818877551
110	0.1939609289	0.8180658331
111	0.192533543	0.8226914271
