iter	Passed	Remaining
0	19	19193
1	36	18413
2	57	19060
3	76	19157
4	97	19377
5	116	19359
6	134	19142
7	155	19251
8	175	19373
9	197	19509
10	208	18752
11	240	19819
12	261	19865
13	281	19802
14	302	19848
15	322	19845
16	345	19968
17	357	19518
18	379	19570
19	399	19596
20	421	19632
21	440	19564
22	458	19462
23	478	19450
24	498	19453
25	518	19414
26	537	19361
27	557	19351
28	565	18946
29	585	18941
30	605	18928
31	624	18902
32	645	18919
33	665	18896
34	685	18891
35	706	18922
36	726	18897
37	746	18902
38	767	18914
39	787	18898
40	808	18921
41	829	18916
42	848	18885
43	868	18866
44	885	18797
45	906	18808
46	927	18798
47	947	18792
48	966	18762
49	986	18747
50	1006	18733
51	1018	18565
52	1032	18456
53	1052	18442
54	1072	18425
55	1089	18359
56	1109	18349
57	1122	18231
58	1143	18233
59	1163	18222
60	1182	18206
61	1204	18216
62	1224	18215
63	1233	18040
64	1253	18026
65	1273	18015
66	1292	17999
67	1312	17994
68	1333	17992
69	1356	18020
70	1376	18011
71	1396	18001
72	1417	17997
73	1436	17973
74	1457	17974
75	1478	17971
76	1497	17956
77	1517	17940
78	1537	17926
79	1557	17910
80	1577	17894
81	1596	17877
82	1616	17861
83	1637	17851
84	1656	17828
85	1676	17816
86	1696	17802
87	1715	17776
88	1723	17642
89	1743	17628
90	1763	17614
91	1780	17574
92	1802	17576
93	1822	17563
94	1842	17552
95	1861	17528
96	1881	17517
97	1901	17504
98	1921	17488
99	1941	17477
100	1962	17465
101	1982	17452
102	2001	17430
103	2021	17412
104	2040	17393
105	2060	17378
106	2080	17365
107	2099	17343
108	2119	17326
109	2139	17308
110	2158	17290
111	2178	17271
112	2196	17241
113	2216	17229
114	2236	17212
115	2256	17197
116	2276	17183
117	2296	17168
118	2317	17160
119	2339	17153
120	2360	17148
121	2380	17133
122	2401	17119
123	2420	17102
124	2441	17090
125	2461	17072
126	2481	17055
127	2500	17036
128	2520	17020
129	2541	17006
130	2561	16991
131	2580	16971
132	2600	16955
133	2620	16937
