iter	Logloss	F1
0	0.5446764134	0.002670226969
1	0.4972302267	0.003561887801
2	0.4805734115	0.006224988884
3	0.473043967	0.02890932983
4	0.465749787	0.05092792404
5	0.4605999114	0.05930382467
6	0.4571749009	0.06415739949
7	0.4525673861	0.06893617021
8	0.4499786355	0.07689057879
9	0.4461339319	0.0896522832
10	0.4427615204	0.1053067993
11	0.4380155145	0.1328443358
12	0.4357768963	0.1582965046
13	0.4340425926	0.16839585
14	0.4319126037	0.1898385191
15	0.4288378608	0.2001563722
16	0.4265622094	0.2211055276
17	0.4249018345	0.2332182585
18	0.4221089957	0.2447738502
19	0.419216514	0.2481089259
20	0.4165180503	0.2553672316
21	0.4136338342	0.2715133531
22	0.4101572236	0.2881231672
23	0.4075609627	0.298616169
24	0.406172342	0.302435478
25	0.4034430028	0.3173803526
26	0.4016705558	0.3210943125
27	0.3992296236	0.3323782235
28	0.3970575565	0.3395017794
29	0.3935418047	0.347241867
30	0.3920022595	0.3536886693
31	0.3906042718	0.3586304271
32	0.3881286346	0.3684026564
33	0.3880218404	0.3694134078
34	0.3851986303	0.3777777778
35	0.3831489451	0.3889655172
36	0.3801080049	0.398078243
37	0.3790287362	0.397941681
38	0.3759394565	0.401369863
39	0.3744188741	0.4055991806
40	0.3738931828	0.4076476613
41	0.371400696	0.4145429834
42	0.3699829013	0.421302578
43	0.3677066016	0.4319407008
44	0.3653103116	0.4357767317
45	0.3632492703	0.4393024816
46	0.3612992253	0.4448897796
47	0.3584316065	0.4517631404
48	0.356132399	0.4607260726
49	0.3560581621	0.4615891856
50	0.353845134	0.4701639344
51	0.3519352238	0.469468155
52	0.3494920085	0.4740983607
53	0.3494236486	0.4744429882
54	0.3476357361	0.4820378837
55	0.3453945754	0.4915803109
56	0.3438210528	0.4956324814
57	0.3418926993	0.5024185747
58	0.3411695816	0.5037084811
59	0.3391551506	0.5091375441
60	0.3374684781	0.5151611874
61	0.3359456739	0.5221267112
62	0.3338243873	0.5288157061
63	0.3311807943	0.5365699874
64	0.329863562	0.5360629921
65	0.3296147113	0.5374449339
66	0.3276253384	0.5437441204
67	0.3265357633	0.5450563204
68	0.324802019	0.5492033739
69	0.3234891518	0.5564892624
70	0.3211775582	0.5606954362
71	0.3199979522	0.5636419944
72	0.3186755146	0.5656753408
73	0.318605023	0.5665634675
74	0.3169254654	0.5729263028
75	0.3146001874	0.573012939
76	0.3133353501	0.578187404
77	0.3115865555	0.5808034345
78	0.3103232788	0.5847094801
79	0.3086865466	0.5878399022
80	0.306421945	0.5948905109
81	0.3046817365	0.5993939394
82	0.3038184192	0.6009077156
83	0.3026619657	0.606829858
84	0.3007250819	0.6073045578
85	0.2998045034	0.6104248268
86	0.2975918154	0.6174617462
87	0.2960611819	0.6214114833
88	0.2940142506	0.6265992264
89	0.2928389712	0.6294205052
90	0.2907642921	0.6334814815
91	0.2898045278	0.6371158392
92	0.2882858295	0.6462984724
93	0.2864066452	0.6494875549
94	0.2849987307	0.6546196444
95	0.2835680666	0.6555944056
96	0.28174559	0.6575501891
97	0.2800925638	0.6608544028
98	0.2787179275	0.6641531323
99	0.2779752424	0.6676317313
100	0.2766352783	0.6699450391
101	0.2756893517	0.6730213749
102	0.2734613537	0.6760725597
103	0.2723444896	0.6787252369
104	0.2710956364	0.6813880126
105	0.2692958471	0.6853707415
106	0.2682453297	0.6847826087
107	0.2670248858	0.6896748431
108	0.2665200358	0.6917164816
109	0.2635413782	0.7011299435
110	0.2622281068	0.701526286
111	0.2608782935	0.703724605
112	0.2596778388	0.7040586246
113	0.2583777373	0.7066104079
114	0.2581345991	0.7083918047
115	0.2570870221	0.7102751263
116	0.2561125879	0.710799439
117	0.2557415335	0.7122826697
118	0.2550312383	0.7132043734
119	0.2534021947	0.720223152
120	0.2523953844	0.7192640089
121	0.250746953	0.7209367159
122	0.2499066123	0.7222067428
123	0.2486150395	0.723783032
124	0.2472753898	0.728531856
125	0.2449156238	0.7297372061
126	0.2434143163	0.7316938381
127	0.2425892231	0.7313432836
128	0.2417046865	0.7339398952
129	0.2402043621	0.7372484147
130	0.2383845692	0.7447859495
131	0.2363535234	0.7504772293
132	0.2359053661	0.7502726281
133	0.2349964534	0.75
134	0.2334037975	0.7516339869
135	0.2321780221	0.7514324693
136	0.2311349355	0.7536784741
137	0.2303168091	0.7555797496
138	0.2288283418	0.7583582495
139	0.2271863343	0.7635574837
140	0.2256220983	0.7690643591
141	0.2245582781	0.769937821
142	0.2235125506	0.7732542464
143	0.221684632	0.7766729374
144	0.2205862928	0.7801608579
145	0.2204677464	0.7801608579
146	0.2189855023	0.7845126836
147	0.2176373632	0.785046729
148	0.216406888	0.7903139968
149	0.2154387109	0.7896698616
150	0.2142145465	0.7933227345
151	0.2126704097	0.7933227345
152	0.2116553994	0.7975687104
153	0.210790155	0.7974616605
154	0.2095445763	0.8001054852
155	0.2080848717	0.8050513023
156	0.2070199452	0.807662031
157	0.2063778891	0.8078740157
158	0.2052033914	0.8104712042
159	0.2040139202	0.8144087706
160	0.202780362	0.8170922355
161	0.2018046579	0.8185127405
162	0.2007203009	0.8200467411
163	0.200028007	0.8194336191
164	0.1987951162	0.8210854324
165	0.1980728192	0.8209924656
166	0.1979492129	0.8209924656
167	0.1979332779	0.8209924656
168	0.1975878995	0.8209924656
169	0.1972369294	0.8212987013
170	0.1963595297	0.8228274968
171	0.1954891446	0.8240476807
172	0.1941698876	0.8263008025
173	0.1936038359	0.8286378909
174	0.1926846993	0.8309677419
