iter	Logloss	F1:use_weights=true	F1:use_weights=false
739	0.01732698775	1	1
740	0.01727922415	1	1
741	0.01723609667	1	1
742	0.01723607601	1	1
743	0.01718541796	1	1
744	0.01718541045	1	1
745	0.01718536205	1	1
746	0.01718533619	1	1
747	0.0171853019	1	1
748	0.01718528265	1	1
749	0.01718506901	1	1
750	0.01718504462	1	1
751	0.01718502255	1	1
752	0.01718499929	1	1
753	0.01718499669	1	1
754	0.01718499123	1	1
755	0.01718497825	1	1
756	0.01718497297	1	1
757	0.01718496989	1	1
758	0.01718496403	1	1
759	0.01718496275	1	1
760	0.017184743	1	1
761	0.01718471305	1	1
762	0.0171384341	1	1
763	0.01713842685	1	1
764	0.01713841438	1	1
765	0.01713840422	1	1
766	0.01713838454	1	1
767	0.01708595714	1	1
768	0.01708583101	1	1
769	0.01701390417	1	1
770	0.01696862528	1	1
771	0.01690489988	1	1
772	0.01685542289	1	1
773	0.01676181839	1	1
774	0.01667747753	1	1
775	0.01661470241	1	1
776	0.01656595042	1	1
777	0.01650157907	1	1
778	0.01645811103	1	1
779	0.01638756373	1	1
780	0.01631468238	1	1
781	0.01627165941	1	1
782	0.0162386331	1	1
783	0.01614395534	1	1
784	0.01608663244	1	1
785	0.01608661462	1	1
786	0.01608647885	1	1
787	0.01608642599	1	1
788	0.01608628449	1	1
789	0.01608628274	1	1
790	0.01608620464	1	1
791	0.01608619373	1	1
792	0.01608616563	1	1
793	0.01608613773	1	1
794	0.01608589172	1	1
795	0.01604845557	1	1
796	0.01596403231	1	1
797	0.01592410684	1	1
798	0.01585798328	1	1
799	0.01584303452	1	1
800	0.01579495409	1	1
801	0.01571958952	1	1
802	0.01569623465	1	1
803	0.01569623286	1	1
804	0.01569623281	1	1
805	0.01569621211	1	1
806	0.01569620262	1	1
807	0.01569619929	1	1
808	0.01569611891	1	1
809	0.01569607955	1	1
810	0.01569605308	1	1
811	0.01569601159	1	1
812	0.0156958851	1	1
813	0.01569586096	1	1
814	0.01569584262	1	1
815	0.01569583417	1	1
816	0.01569581526	1	1
817	0.0156957985	1	1
818	0.01569578075	1	1
819	0.01569576948	1	1
820	0.01569576022	1	1
821	0.01569575581	1	1
822	0.01569575141	1	1
823	0.01569573478	1	1
824	0.01569562913	1	1
825	0.01569557742	1	1
826	0.01569553385	1	1
827	0.01569552172	1	1
828	0.01569550251	1	1
829	0.01569545707	1	1
830	0.01569540897	1	1
831	0.01569540487	1	1
832	0.01569539644	1	1
833	0.01569539539	1	1
834	0.0156953907	1	1
835	0.01569538632	1	1
836	0.01569536868	1	1
837	0.01569534377	1	1
838	0.01569532177	1	1
839	0.01569529061	1	1
840	0.01569519418	1	1
841	0.0156950949	1	1
842	0.01569507432	1	1
843	0.01569505804	1	1
844	0.01569504005	1	1
845	0.01565601482	1	1
846	0.01565598124	1	1
847	0.01565596065	1	1
848	0.01565596065	1	1
849	0.01565595883	1	1
850	0.01565592256	1	1
851	0.01565592256	1	1
852	0.01565590681	1	1
853	0.01565590411	1	1
854	0.01565588906	1	1
855	0.01563193248	1	1
856	0.01563182248	1	1
857	0.01563178893	1	1
858	0.0156317847	1	1
859	0.01563178048	1	1
860	0.0156317491	1	1
861	0.01563173493	1	1
862	0.01563165446	1	1
863	0.01563161137	1	1
864	0.01559513908	1	1
865	0.01550893957	1	1
866	0.0154382437	1	1
867	0.01543818254	1	1
868	0.01542943942	1	1
869	0.01537198102	1	1
870	0.01530108392	1	1
871	0.01521278727	1	1
872	0.01518089532	1	1
873	0.0151238518	1	1
874	0.01505375982	1	1
875	0.01505372156	1	1
876	0.01498633496	1	1
877	0.0149222908	1	1
878	0.01486897694	1	1
879	0.01483744584	1	1
880	0.01480685613	1	1
881	0.01475563002	1	1
882	0.01474435114	1	1
883	0.01474434182	1	1
884	0.01474432837	1	1
885	0.01474430882	1	1
886	0.01464946931	1	1
887	0.0145830498	1	1
888	0.014511629	1	1
889	0.01449139446	1	1
890	0.01449114994	1	1
891	0.01449114633	1	1
892	0.01444854812	1	1
893	0.01439881497	1	1
894	0.01437793063	1	1
895	0.01435961289	1	1
896	0.01435947597	1	1
897	0.01435934001	1	1
898	0.01435933803	1	1
899	0.01433120335	1	1
900	0.01433120245	1	1
901	0.01433118671	1	1
902	0.0143289565	1	1
903	0.01432894019	1	1
904	0.01429254773	1	1
905	0.01424184679	1	1
906	0.01424180014	1	1
907	0.014241792	1	1
908	0.01424178232	1	1
909	0.01424176104	1	1
910	0.01424175719	1	1
911	0.01424164977	1	1
912	0.01424164977	1	1
913	0.01424154447	1	1
914	0.01424099896	1	1
915	0.01424096805	1	1
916	0.01424088022	1	1
917	0.01417920288	1	1
918	0.01416252037	1	1
919	0.01416222029	1	1
920	0.01413532996	1	1
921	0.01411916501	1	1
922	0.01406978328	1	1
923	0.01402614589	1	1
924	0.01395912784	1	1
925	0.01395907307	1	1
926	0.01389201809	1	1
927	0.01389194469	1	1
928	0.01389191542	1	1
929	0.0138918978	1	1
930	0.01389182193	1	1
931	0.01384127531	1	1
932	0.01384126187	1	1
933	0.01384126024	1	1
934	0.01379775631	1	1
935	0.0137223063	1	1
936	0.01368082518	1	1
937	0.01360175848	1	1
938	0.01357297027	1	1
939	0.01349726082	1	1
940	0.01344123029	1	1
941	0.01335864501	1	1
942	0.0132673648	1	1
943	0.01322489635	1	1
944	0.01316089409	1	1
945	0.01315290487	1	1
946	0.01306814234	1	1
947	0.01301883385	1	1
948	0.01298178108	1	1
949	0.01293007775	1	1
950	0.01289441653	1	1
951	0.01285476362	1	1
952	0.01281993679	1	1
953	0.01281974004	1	1
954	0.01276938075	1	1
955	0.01273237623	1	1
956	0.0127110305	1	1
957	0.01268182704	1	1
958	0.01266372816	1	1
959	0.01266351409	1	1
960	0.01266344217	1	1
961	0.0126632374	1	1
962	0.01266304956	1	1
963	0.01266294039	1	1
964	0.01266281794	1	1
965	0.01261207092	1	1
966	0.01261199124	1	1
967	0.01260213396	1	1
968	0.01255927325	1	1
969	0.0125060768	1	1
970	0.01245255525	1	1
971	0.01243546652	1	1
972	0.01243470512	1	1
973	0.01243461859	1	1
974	0.01243460863	1	1
975	0.01242331637	1	1
976	0.01242331357	1	1
977	0.01242327631	1	1
978	0.01242317	1	1
979	0.01242300428	1	1
980	0.012422953	1	1
981	0.01242295198	1	1
982	0.01242293405	1	1
983	0.01242283181	1	1
984	0.01242262687	1	1
985	0.01242261732	1	1
986	0.01242261608	1	1
987	0.01242259378	1	1
988	0.0124225814	1	1
989	0.01242249471	1	1
990	0.01242248378	1	1
991	0.01242247869	1	1
992	0.0124224304	1	1
993	0.01242241999	1	1
994	0.01242241996	1	1
995	0.01242241698	1	1
996	0.01242241165	1	1
997	0.01242240095	1	1
998	0.01242163406	1	1
999	0.0124215946	1	1
