iter	Logloss	F1
0	0.6627354463	0.002670226969
1	0.6365303077	0.0008916629514
2	0.6130902613	0
3	0.5937117507	0
4	0.5774057952	0
5	0.5636567389	0
6	0.55136644	0
7	0.5411355786	0
8	0.532351106	0
9	0.5246186512	0
10	0.518242102	0
11	0.5130565161	0
12	0.5078931469	0
13	0.5035166837	0
14	0.4992592474	0
15	0.4963566043	0
16	0.4932725379	0
17	0.4906302893	0
18	0.4883925976	0
19	0.4860136337	0.0008916629514
20	0.4836374094	0.001782531194
21	0.4811920716	0.001782531194
22	0.4791374001	0.001782531194
23	0.47768977	0.001782531194
24	0.4760972786	0.0008916629514
25	0.4745792058	0.002672605791
26	0.4728771633	0.002672605791
27	0.4716492228	0.002672605791
28	0.4699057643	0.002672605791
29	0.4683311143	0.004450378282
30	0.4671702668	0.004450378282
31	0.466224968	0.007996446024
32	0.4654081983	0.007996446024
33	0.4643085309	0.007996446024
34	0.4630014319	0.008880994671
35	0.4618345634	0.01503094607
36	0.460993738	0.01590808661
37	0.4600180822	0.01767565179
38	0.4590483787	0.0167844523
39	0.4580619224	0.01766004415
40	0.4571677749	0.02289740203
41	0.4564418622	0.02809482002
42	0.4557451788	0.02722880984
43	0.4549467372	0.02809482002
44	0.4541813171	0.02896007021
45	0.4533961395	0.02896007021
46	0.4525018889	0.03238512035
47	0.4518465776	0.03238512035
48	0.4512785599	0.0366652117
49	0.4506928325	0.04264577894
50	0.4500354467	0.0443285528
51	0.4493980188	0.04856895056
52	0.4488117051	0.05110437419
53	0.4481335954	0.05106014712
54	0.4477542687	0.05274535236
55	0.4469170815	0.05361003026
56	0.4461613519	0.05608283003
57	0.4452698687	0.05943152455
58	0.444594155	0.06276870163
59	0.4439314829	0.0660944206
60	0.4433587151	0.07518154635
61	0.4426939621	0.07682458387
62	0.4421666923	0.07928388747
63	0.4418076937	0.07925010652
64	0.4414411977	0.08003405705
65	0.440877011	0.08251807741
66	0.4404019279	0.08163265306
67	0.4397713926	0.08488964346
68	0.4390621944	0.08975444539
69	0.4386111746	0.09052453469
70	0.4379843468	0.09209970427
71	0.437499811	0.09129332206
72	0.4371786382	0.09206081081
73	0.4367336958	0.09608091024
74	0.4364421038	0.09684210526
75	0.4357137585	0.1023919429
76	0.4352501883	0.1032312211
77	0.4346187104	0.1048657718
78	0.4343451464	0.107994977
79	0.4337012065	0.1127819549
80	0.4331705477	0.112687813
81	0.4327695965	0.1134751773
82	0.4321463031	0.1166666667
83	0.4318464753	0.1205320033
84	0.4312181634	0.1220930233
85	0.4307837543	0.1227197347
86	0.4303194601	0.1274834437
87	0.4299492742	0.1273779983
88	0.4296308199	0.1265508685
89	0.4293987851	0.1273253411
90	0.429005801	0.1289256198
91	0.4285958362	0.1289256198
92	0.428344266	0.1305245766
93	0.4279802035	0.1297520661
94	0.4278127579	0.1312964492
95	0.4272128967	0.1336082474
96	0.4265419187	0.1360263809
97	0.4258605098	0.1396303901
98	0.4255211913	0.1410992617
99	0.425123894	0.1433251433
100	0.4246696914	0.1474201474
101	0.4242142096	0.1472392638
102	0.4236212384	0.1495709031
103	0.4229605223	0.1532192339
104	0.4226119343	0.1569743798
105	0.4221635553	0.157659488
106	0.421717879	0.1592201462
107	0.4212817965	0.1607142857
108	0.4208970541	0.1607795371
109	0.4205418849	0.1636952998
110	0.4201186241	0.1636289996
111	0.4195931718	0.1651821862
112	0.419287953	0.168148747
113	0.4190156719	0.1711057304
114	0.4186446258	0.1717741935
115	0.4184022927	0.1739130435
116	0.4180091665	0.1738430584
117	0.4175279644	0.1746478873
118	0.4173688299	0.1761158022
119	0.4170298553	0.1783848935
120	0.4166811327	0.1805054152
121	0.4165007635	0.1805054152
122	0.4162448722	0.1805778491
123	0.4158001833	0.1783848935
124	0.4154311138	0.1805778491
125	0.4151552985	0.1848739496
126	0.4148362213	0.1890706023
127	0.4145489175	0.1891460495
128	0.4142820416	0.1897926635
129	0.4135771652	0.1941129674
130	0.4132075242	0.1953931692
131	0.4127480633	0.1963434022
132	0.4123273455	0.1984914649
133	0.4120174993	0.1998413957
134	0.4115391778	0.1984126984
135	0.4111840106	0.2011881188
136	0.4109411344	0.2011084719
137	0.4105354333	0.2026117926
138	0.4103128627	0.2054523904
139	0.4099427803	0.2075769534
140	0.4095940193	0.2054523904
141	0.4092682281	0.2061611374
142	0.4088009111	0.2096964919
143	0.4082812664	0.215324165
144	0.4076247808	0.2167255595
145	0.4071090688	0.2180392157
146	0.4066326801	0.2196078431
147	0.4062013093	0.2216999608
148	0.4060857564	0.2230919765
149	0.4056175055	0.2264740336
150	0.4051490642	0.2271662763
151	0.404874021	0.22578125
152	0.4045617641	0.2258694803
153	0.4039183162	0.2313985197
154	0.4036169611	0.2328660436
155	0.4031282676	0.2354312354
156	0.4030712771	0.2354312354
157	0.4027031436	0.2326848249
158	0.4021800107	0.2368932039
159	0.401774706	0.2402169702
160	0.401161377	0.2455598456
161	0.4009226206	0.2447876448
162	0.4007965418	0.2447876448
163	0.4004510892	0.2454650714
164	0.4000096313	0.2486528099
165	0.3996982153	0.2500961908
166	0.3990453476	0.2534562212
167	0.3987673266	0.2560367957
168	0.3983845498	0.2574712644
169	0.3981462594	0.2581386442
170	0.3976953159	0.2620320856
171	0.3970371011	0.2634593356
172	0.3966364665	0.2661075105
173	0.3959672014	0.2653450248
174	0.3955908207	0.2667682927
175	0.3952523582	0.2666666667
176	0.3947863266	0.2685431723
177	0.3941706325	0.2685431723
178	0.3937696226	0.2686453577
179	0.393753237	0.2693039178
180	0.3933909723	0.2708254089
181	0.3928605672	0.2748671222
182	0.3924250764	0.2795454545
183	0.3924102238	0.2795454545
184	0.3920359938	0.283446712
185	0.3916554326	0.2839879154
186	0.3912056273	0.2866842701
187	0.3911914134	0.2873303167
188	0.3908349407	0.2860377358
189	0.3904411788	0.2856063468
190	0.3901206577	0.2870090634
191	0.3897653	0.290237467
192	0.3897415345	0.290237467
193	0.3892622464	0.2900188324
194	0.3889621287	0.290346908
195	0.3887316689	0.2922787194
196	0.3884404566	0.2979362101
197	0.38801304	0.2982390408
198	0.3875939682	0.296435272
199	0.3875838285	0.296435272
200	0.3872195531	0.3001497006
201	0.3868819974	0.3033246171
202	0.3864058667	0.3044776119
203	0.3857935663	0.3070044709
204	0.3853749248	0.3091247672
205	0.3847665479	0.3128948346
206	0.3844011714	0.3118719762
207	0.3841065473	0.3143812709
208	0.3837490189	0.3142644874
209	0.3833838372	0.3173896923
210	0.3830586769	0.3202662722
211	0.3826773683	0.3210059172
212	0.3823100952	0.3217455621
213	0.3822962463	0.3216266174
214	0.3819261936	0.3217455621
215	0.3816216663	0.3222468588
216	0.3812711199	0.3241048357
217	0.3809494592	0.3247232472
218	0.3806349103	0.3284241532
219	0.380313128	0.3279292557
220	0.3797558835	0.3265757464
221	0.3796696426	0.3278084715
222	0.3793463309	0.3296541575
223	0.3789105363	0.3302684811
224	0.3785430292	0.3312522953
225	0.378529754	0.3318649046
226	0.3781405234	0.3337000367
227	0.3779061883	0.3334554782
228	0.377419588	0.3355311355
229	0.3771428533	0.3361406078
230	0.3766900592	0.3373582144
231	0.3762880264	0.338090011
232	0.3759804345	0.3417305586
233	0.375461394	0.3435448578
234	0.3750715423	0.3483636364
235	0.3746886496	0.3506352087
236	0.3740604463	0.3531544598
237	0.3738891099	0.3537513592
238	0.3734218702	0.3549438609
239	0.3731789149	0.3574529667
240	0.3727695487	0.3586406363
241	0.3725256269	0.3598265896
242	0.3720955063	0.3616023096
243	0.371758288	0.363963964
244	0.3714828279	0.3633741889
245	0.3711409383	0.3650107991
246	0.3706452514	0.3669064748
247	0.3705200365	0.3667745415
248	0.3699138412	0.3698384201
249	0.3695132443	0.3718592965
250	0.3691490273	0.3746418338
251	0.3687806995	0.3768323203
252	0.3684690979	0.38
253	0.3682607438	0.38
254	0.3678598878	0.3797287652
255	0.367320146	0.3798643342
256	0.3669691259	0.3828877005
257	0.3665223483	0.3843137255
258	0.3660984809	0.3824473778
259	0.365981961	0.383160899
260	0.3658310326	0.3841767641
261	0.3655496376	0.3859024564
262	0.365255204	0.387486669
263	0.3649186128	0.3920595533
264	0.3644728563	0.390625
265	0.3641458396	0.3936170213
266	0.3638854955	0.3929078014
267	0.3636119958	0.3957522124
268	0.3631530563	0.4007054674
269	0.3629490303	0.4004237288
270	0.3627454043	0.4009883516
271	0.3623565507	0.4021164021
272	0.3620812598	0.4031007752
273	0.3617732238	0.4032428622
274	0.3616030515	0.4032428622
275	0.3613290913	0.4040830693
276	0.3610003561	0.4042253521
277	0.3607615977	0.405766526
278	0.3604465226	0.4085644086
279	0.3602943794	0.4098245614
280	0.3599358341	0.40996841
281	0.3597930615	0.4092664093
282	0.3596517567	0.4096808137
283	0.3593108672	0.4107956537
284	0.358977072	0.4113524877
285	0.3587492594	0.4114966702
286	0.3584613478	0.4126094571
287	0.3580429743	0.415120756
288	0.357758035	0.4160839161
289	0.357561067	0.4171907757
290	0.357206956	0.4166375393
291	0.357030576	0.4177436256
292	0.356984173	0.4177436256
293	0.3565738067	0.4170450576
294	0.3563211534	0.4177436256
295	0.3562353035	0.4182960894
296	0.3558585154	0.4202443281
297	0.355532063	0.4193998604
298	0.3552268261	0.4200976971
299	0.3548481789	0.4200976971
300	0.3544069386	0.4250434783
301	0.3540832247	0.4255910987
302	0.3538761667	0.4255910987
303	0.3537198474	0.4268335071
304	0.3534060757	0.4261383385
305	0.3531928395	0.4299583911
306	0.3529556558	0.4303534304
307	0.3529422818	0.4303534304
308	0.3529307245	0.4314404432
309	0.3526902513	0.4298093588
310	0.3526371824	0.4319833853
311	0.3522478089	0.4329183956
312	0.3517405622	0.4356230583
313	0.3514822017	0.4372413793
314	0.3511939526	0.4367023111
