iter	Logloss	F1
0	0.498607288	0
1	0.4781570057	0.003563474388
2	0.4659042524	0.1000413394
3	0.4598978438	0.1227786753
4	0.454954855	0.1447421032
5	0.4507463958	0.156039604
6	0.4471376993	0.180270793
7	0.4412531497	0.204778157
8	0.438363162	0.2137749341
9	0.4353785559	0.2234636872
10	0.4326739931	0.2444036697
11	0.4304244015	0.2519223728
12	0.4260102025	0.273381295
13	0.4231153496	0.2774401144
14	0.4211692445	0.2883588466
15	0.4183936738	0.3045152258
16	0.4139854262	0.3173943174
17	0.4107958922	0.3252427184
18	0.4079656229	0.3432887058
19	0.4038226018	0.3555404487
20	0.4017792852	0.3611768684
21	0.3981092854	0.3747481531
22	0.3929519196	0.3859766277
23	0.3909135324	0.3890557224
24	0.3875567598	0.4050214734
25	0.3854183169	0.4090909091
26	0.3826545813	0.4142245637
27	0.3792643104	0.4226365718
28	0.3747523669	0.4394966118
29	0.3721304581	0.4428020566
30	0.3687668751	0.4523125997
31	0.3640366609	0.4638419879
32	0.3612312447	0.4768503937
33	0.3608484678	0.479245283
34	0.3588435459	0.4838406024
35	0.3562864273	0.4873634945
36	0.3532840102	0.495503876
37	0.3507710327	0.5052631579
38	0.3491840421	0.5083179298
39	0.3464360238	0.5198776758
40	0.3450105619	0.5221644757
41	0.3424309302	0.5302891933
42	0.3375989241	0.5350241546
43	0.3349446461	0.5409295352
44	0.3306485658	0.5542959427
45	0.3280090405	0.5594530321
46	0.3265917341	0.5618311534
47	0.3246951568	0.5646359584
48	0.3213950265	0.5728672986
49	0.3181245544	0.581861013
50	0.315528453	0.5848056537
51	0.3135651886	0.590521048
52	0.3123634355	0.5942622951
53	0.3092847799	0.5982507289
54	0.3072355996	0.6041243102
55	0.3067640697	0.6042998257
56	0.3051984655	0.6059727457
57	0.3031915203	0.6096503901
58	0.3000633114	0.6152961472
59	0.2977917265	0.6223114425
60	0.2941744322	0.6285387475
61	0.2904376012	0.6388415673
62	0.2865687621	0.6485875706
63	0.2839973362	0.6559955069
64	0.2814843665	0.6623812186
65	0.2782091878	0.6657342657
66	0.2757123022	0.6759388039
67	0.2732466291	0.6799667498
68	0.270711864	0.6845303867
69	0.2680975658	0.6909291425
70	0.2658748406	0.6927097662
71	0.2646328171	0.6947194719
72	0.2623135291	0.698056392
73	0.2606889107	0.7039473684
74	0.2584612884	0.7102752794
75	0.2580499228	0.7111716621
76	0.257630335	0.7120304845
77	0.2553152817	0.7117263844
78	0.2520139854	0.7161430119
79	0.2518508462	0.7161430119
80	0.2509678916	0.7177681473
81	0.2484976609	0.7268318966
82	0.2457503917	0.7288864981
83	0.2437029197	0.7300564061
84	0.2412145454	0.7411764706
85	0.2386208233	0.7421854128
86	0.2363468107	0.7453383058
87	0.2343772515	0.754037596
88	0.2317447091	0.7560010551
89	0.2299968406	0.7594936709
90	0.2281821374	0.7616033755
91	0.2258062307	0.7676074914
92	0.2242689177	0.7695147679
93	0.2220865662	0.7757988476
94	0.2192356665	0.7802713987
95	0.2170350106	0.7823146944
96	0.2152811493	0.7857699299
97	0.2131973847	0.7917098446
98	0.2110795385	0.7925696594
99	0.2102526385	0.7940113578
100	0.2073208449	0.7988683128
101	0.2059573139	0.7985574446
102	0.2038975601	0.8029758851
103	0.2038152417	0.8029758851
104	0.2021444457	0.806352459
105	0.2000756835	0.8099258122
106	0.1985380958	0.8111566018
107	0.1967514647	0.8142090468
108	0.1943046588	0.8201475452
109	0.1913246449	0.823798627
110	0.1897928082	0.8267276423
111	0.1894202416	0.8259212198
112	0.188309334	0.8313924051
113	0.1867190714	0.8326592518
114	0.1850301274	0.8400100781
115	0.1831046941	0.8418405834
116	0.1820061779	0.8447454226
117	0.1804593831	0.8459032824
118	0.1791451133	0.8476023098
119	0.1775711339	0.847023361
120	0.1760817008	0.8462119305
121	0.17436409	0.8492462312
122	0.1734832802	0.8519076305
123	0.1734000129	0.8516938519
124	0.1716274155	0.857571965
125	0.1697612674	0.8600648541
126	0.1681575725	0.8602739726
127	0.1670694704	0.8607027162
128	0.1656738771	0.8621291449
129	0.1641893831	0.8653081511
130	0.163463366	0.8663021869
131	0.1622792544	0.8707920792
132	0.1617985061	0.8714144411
133	0.1604214297	0.8759268413
134	0.1586391561	0.8741033886
135	0.1572895644	0.8764211567
136	0.1561487459	0.8783016539
137	0.1547758702	0.8805712879
138	0.1531799583	0.8821068176
139	0.1511264233	0.881414191
140	0.1495102152	0.8851897185
141	0.1480547866	0.888671875
142	0.1469899264	0.8923526547
143	0.1456880537	0.8926746167
144	0.1447835722	0.894672829
145	0.1436979572	0.8954280156
146	0.1423886472	0.897137312
147	0.1405737585	0.9021502778
148	0.1394999835	0.9053240183
149	0.1375177572	0.9072561269
150	0.1358143255	0.9107014604
151	0.1350366375	0.913739546
152	0.1341323127	0.9124401914
153	0.1335290936	0.913001912
154	0.1327723326	0.9146953405
155	0.1318135127	0.9159904535
156	0.1306397111	0.91668656
157	0.1299496184	0.9161290323
158	0.1290148005	0.9170243205
159	0.1282630474	0.9154727794
160	0.127698427	0.9169847328
161	0.1271498956	0.9175011922
162	0.1260903386	0.918391625
163	0.1245762552	0.9212092359
164	0.1234187499	0.9242819843
165	0.1225601301	0.9261808687
166	0.1219448896	0.9267251601
167	0.1211455609	0.9292977063
168	0.1200790468	0.9332074581
169	0.1192301886	0.9324515824
170	0.1189328788	0.9321993858
171	0.1179224917	0.9344030203
172	0.1174507034	0.9353773585
173	0.1165922043	0.9356283895
174	0.1154501397	0.9370728258
175	0.1146543634	0.936631331
176	0.114591015	0.9368817711
177	0.1129843201	0.9391590322
178	0.1113282356	0.9418113562
179	0.110269143	0.9422806194
180	0.1094607651	0.943024619
181	0.1082769213	0.9440149918
182	0.1081194298	0.9442622951
183	0.1074880757	0.9450035104
184	0.1067394317	0.9474667289
185	0.1057678483	0.9498951293
186	0.1042850535	0.9491367242
187	0.1034729712	0.950139795
188	0.1034536904	0.9503843466
189	0.1028309473	0.9496503497
190	0.1028174085	0.9496503497
191	0.1023585231	0.9491604478
192	0.1021457356	0.9494054558
193	0.1011504928	0.9520707306
194	0.1005181386	0.951338766
195	0.09952138174	0.9535315985
196	0.09821523894	0.9542817359
197	0.09735553526	0.9567229808
198	0.09627329653	0.9578898658
199	0.09539866578	0.9574074074
200	0.09497730757	0.9566828816
201	0.09428197766	0.9569245021
202	0.09356416949	0.9574271171
203	0.0924207832	0.9593157651
204	0.09225227368	0.9590751445
205	0.09114301682	0.9614763552
206	0.08988823009	0.9621945597
207	0.08987014912	0.9621945597
208	0.08929851295	0.9626728111
209	0.0887398488	0.9629117715
210	0.08728031677	0.9650574713
211	0.08665306893	0.96483567
212	0.085775674	0.9669269637
213	0.08514663124	0.9662146633
214	0.08460783457	0.966467616
215	0.0840174075	0.9685851869
216	0.08398018968	0.9695024077
217	0.08336567317	0.969974788
