iter	Logloss	F1
0	0.5821226452	0.002670226969
1	0.5287261724	0.003561887801
2	0.5015171988	0
3	0.4886076402	0.0008916629514
4	0.4803888585	0.004446420631
5	0.473239034	0.01504424779
6	0.4688654609	0.02028218695
7	0.4652703549	0.02026431718
8	0.4627923658	0.0237258348
9	0.4586194583	0.03750545137
10	0.4562890175	0.04604691573
11	0.4533870431	0.05692108668
12	0.4503481216	0.07344150299
13	0.4487090837	0.08794926004
14	0.4467741165	0.09194432729
15	0.444878102	0.1015526647
16	0.4427807133	0.1170610212
17	0.4412587629	0.1286067601
18	0.4391948806	0.132238193
19	0.4373812545	0.1381847915
20	0.4346294073	0.1501014199
21	0.432280159	0.1642512077
22	0.4308506085	0.1771747805
23	0.4300679679	0.1858617951
24	0.4282760053	0.1893069307
25	0.4265083998	0.1942360837
26	0.4244169149	0.2047058824
27	0.4228676612	0.2076802508
28	0.4211415792	0.2152886115
29	0.4193183351	0.2284165699
30	0.4186642772	0.2358381503
31	0.4158932095	0.2432847276
32	0.4139016611	0.245210728
33	0.4117194636	0.2539923954
34	0.4102953179	0.2629391764
35	0.408957913	0.2630385488
36	0.4078131324	0.2708803612
37	0.4067965725	0.2767154106
38	0.4047483315	0.2803738318
39	0.40301326	0.2853949329
40	0.4016627016	0.289532294
41	0.3997803992	0.3012181617
42	0.3975758588	0.312041116
43	0.3965399551	0.3125458547
44	0.3947174604	0.3158666178
45	0.394281633	0.3200584582
46	0.3923275371	0.3232396935
47	0.3915728862	0.325445941
48	0.391492354	0.3266642415
49	0.3901816306	0.3310344828
50	0.388802588	0.3427128427
51	0.3868481013	0.3479511143
52	0.3842538149	0.3574498567
53	0.3841948222	0.358037952
54	0.382953368	0.3650623886
55	0.3806804062	0.3715808171
56	0.379451948	0.3771712159
57	0.3773445034	0.3816901408
58	0.3755885048	0.3868023868
59	0.3755330158	0.3866666667
60	0.3744827581	0.3903123903
61	0.3734197814	0.392019601
62	0.3721013732	0.3972076789
63	0.3711594338	0.4030630003
64	0.3693414025	0.4080360236
65	0.3679073911	0.4147688061
66	0.3660995221	0.4199655766
67	0.3642581579	0.4238046096
68	0.3637117566	0.4248882778
69	0.3622965933	0.4257221458
70	0.3610061631	0.4320438206
71	0.3600813182	0.4388415673
72	0.3590102304	0.4435401831
73	0.3589669804	0.4445950525
74	0.3566889919	0.4478216819
75	0.3555422559	0.4542395693
76	0.3538677027	0.4577747989
77	0.3530198561	0.4620020087
78	0.3523201597	0.4650384744
79	0.3503667851	0.4694898299
80	0.3495122637	0.4701964702
81	0.3481898915	0.4744525547
82	0.3481504008	0.4744525547
83	0.3462818916	0.4759376037
84	0.3448034873	0.4802914872
85	0.3436049786	0.4841479524
86	0.3421163071	0.4851485149
87	0.3405141956	0.486985173
88	0.3394065774	0.4899704045
89	0.3380276493	0.4930966469
90	0.3370232401	0.4995090016
91	0.3367663039	0.5
92	0.3353308243	0.5076572173
93	0.3340389395	0.5097529259
94	0.333328335	0.5078023407
95	0.3327437182	0.5094217024
96	0.3318397734	0.5166505011
97	0.3310547071	0.5176318344
98	0.3297770785	0.5208131655
99	0.3286946315	0.5203357005
100	0.3266434293	0.5317992969
101	0.3254222016	0.5394904459
102	0.323693073	0.5444162437
103	0.3219119212	0.5485605821
104	0.3210380177	0.5515496521
105	0.3209314138	0.5516587678
106	0.3201891213	0.5537685273
107	0.3194025614	0.5519419009
108	0.3187109284	0.554505356
109	0.3166262255	0.5579345088
110	0.3148520514	0.5616567305
111	0.3142627116	0.5623824451
112	0.3128233997	0.5685785536
113	0.312191472	0.5711616319
114	0.3107898343	0.5742697328
115	0.3094317304	0.5779844961
116	0.3087558288	0.5812441968
117	0.307707567	0.5835134301
118	0.3060837096	0.5838739574
119	0.3049538957	0.5909510619
120	0.3038169842	0.5932984937
121	0.3031206597	0.5986519608
122	0.3021747032	0.5965019945
123	0.3009706122	0.598405886
124	0.2998702454	0.5992647059
125	0.2981764349	0.6039119804
126	0.2967286545	0.6067278287
127	0.2950176419	0.6076335878
128	0.2939940332	0.6132764921
129	0.292811887	0.618556701
130	0.2920348155	0.6212946158
131	0.2908983718	0.623039807
132	0.2895067474	0.6285714286
133	0.2883669167	0.6280048077
134	0.2873029809	0.6294294294
135	0.2868946588	0.6331236897
136	0.2862823248	0.634569378
137	0.2854603764	0.6382344169
138	0.2843298791	0.6426872771
139	0.2836100184	0.6424962853
140	0.2835577415	0.6433026433
141	0.2828216093	0.6417112299
142	0.2816195466	0.6447212337
143	0.2801441499	0.6514927579
144	0.2792081433	0.6530732861
145	0.2780263405	0.66
