iter	Passed	Remaining
0	20	20847
1	40	20014
2	61	20488
3	82	20626
4	106	21275
5	128	21337
6	148	21083
7	170	21196
8	195	21525
9	216	21457
10	238	21438
11	260	21415
12	281	21354
13	303	21388
14	324	21332
15	346	21303
16	362	20940
17	383	20906
18	403	20846
19	424	20818
20	445	20758
21	466	20759
22	488	20756
23	499	20323
24	520	20287
25	541	20285
26	562	20276
27	584	20306
28	605	20281
29	627	20278
30	648	20265
31	670	20274
32	690	20235
33	711	20205
34	734	20258
35	757	20288
36	779	20282
37	800	20268
38	820	20224
39	844	20265
40	865	20244
41	886	20229
42	907	20200
43	928	20183
44	949	20150
45	971	20141
46	991	20112
47	1013	20098
48	1034	20075
49	1055	20055
50	1076	20034
51	1097	20016
52	1119	20008
53	1140	19983
54	1161	19954
55	1184	19966
56	1205	19948
57	1221	19844
58	1242	19821
59	1263	19799
60	1284	19773
61	1306	19758
62	1326	19734
63	1347	19712
64	1369	19702
65	1391	19685
66	1411	19660
67	1433	19641
68	1454	19627
69	1477	19624
70	1498	19606
71	1520	19594
72	1541	19574
73	1562	19554
74	1584	19542
75	1606	19533
76	1628	19517
77	1649	19500
78	1670	19477
79	1691	19453
80	1712	19428
81	1735	19423
82	1756	19410
83	1778	19392
84	1799	19369
85	1820	19348
86	1841	19328
87	1864	19319
88	1884	19292
89	1906	19272
90	1927	19249
91	1948	19229
92	1969	19208
93	1991	19195
94	2009	19140
95	2030	19121
96	2051	19097
97	2072	19078
98	2093	19053
99	2115	19039
100	2136	19014
101	2157	18997
102	2180	18990
103	2201	18970
104	2223	18951
105	2245	18935
106	2266	18916
107	2288	18900
108	2309	18875
109	2330	18855
110	2341	18756
111	2362	18734
112	2374	18639
113	2388	18566
114	2409	18545
115	2431	18528
116	2452	18505
117	2470	18466
118	2481	18374
119	2502	18352
120	2523	18334
121	2545	18316
122	2568	18313
123	2589	18291
124	2610	18272
125	2631	18255
126	2652	18236
127	2674	18216
128	2695	18197
129	2717	18187
130	2740	18176
131	2760	18154
132	2781	18134
133	2802	18111
134	2823	18090
135	2844	18072
136	2866	18057
137	2884	18017
138	2906	18000
139	2926	17979
140	2947	17958
141	2968	17936
142	2989	17917
143	3010	17895
144	3032	17879
145	3053	17860
146	3074	17840
147	3098	17836
148	3119	17817
149	3141	17801
150	3164	17793
151	3185	17774
152	3208	17761
153	3214	17658
154	3235	17636
155	3256	17617
156	3278	17605
157	3300	17589
158	3322	17571
159	3343	17555
160	3364	17535
161	3385	17514
162	3407	17497
