iter	Logloss	F1
0	0.4972881681	0
1	0.4779312282	0.00267618198
2	0.4662537299	0.08521303258
3	0.4589113568	0.119804401
4	0.4534749083	0.1451355662
5	0.4461740888	0.1846272692
6	0.4427523232	0.2078907436
7	0.439614646	0.2261325346
8	0.4371262848	0.2219714071
9	0.4337365322	0.2415958626
10	0.4296369127	0.2610587382
11	0.4276970087	0.2705035971
12	0.4238378396	0.2819320215
13	0.4209867943	0.2891566265
14	0.4160366571	0.3211325967
15	0.4131257416	0.3241929885
16	0.4089459764	0.3328767123
17	0.4078075551	0.3427405644
18	0.4063123617	0.3457880435
19	0.4037483035	0.3476206547
20	0.4001354668	0.3610180844
21	0.3966539079	0.3707902634
22	0.3933934359	0.3838517538
23	0.3900002102	0.3973770492
24	0.387286033	0.4090909091
25	0.3866964712	0.412605588
26	0.3829649148	0.4196891192
27	0.3799882136	0.4314737182
28	0.377579435	0.442455243
29	0.3753075114	0.4423138383
30	0.3712344014	0.4548919949
31	0.3693811434	0.4619771863
32	0.3671229409	0.4640253566
33	0.3632209879	0.4716981132
34	0.3598521667	0.4762202753
35	0.3573080981	0.4953732264
36	0.3541197189	0.5021538462
37	0.3513085817	0.5144437615
38	0.3475028992	0.5204892966
39	0.3440838737	0.5203301743
40	0.3399640516	0.5273722628
41	0.3368331503	0.5355421687
42	0.3353260906	0.5416792055
43	0.3316704041	0.5463297232
44	0.3281697984	0.5566150179
45	0.3269947682	0.5581395349
46	0.3240916729	0.5673674859
47	0.3212284487	0.5732068761
48	0.3203460536	0.5759100326
49	0.3173984821	0.577659888
50	0.3145004972	0.577240566
51	0.3144011188	0.577240566
52	0.3098130279	0.5989553105
53	0.3059769579	0.6016307513
54	0.3015260141	0.6141367323
55	0.2992121324	0.6204906205
56	0.2967989104	0.6236682983
57	0.2942914265	0.6322101656
58	0.2913545345	0.6360786549
59	0.2872543315	0.6504249292
60	0.2840940345	0.6557469641
61	0.2819205113	0.6606640405
62	0.2800088186	0.6657303371
63	0.2771245241	0.6672268908
64	0.274992297	0.6752232143
65	0.2727843829	0.6796657382
66	0.2709429979	0.6855555556
67	0.2694786451	0.689731525
68	0.2670056295	0.6931348222
69	0.2643713703	0.6963941646
70	0.2622390987	0.6999451454
71	0.2587439105	0.7041178075
72	0.2559915981	0.7123064385
73	0.2541229081	0.7157208797
74	0.2519036423	0.7159891599
75	0.2491112526	0.7180735931
76	0.2470107049	0.7216383724
77	0.2450467896	0.7287907353
78	0.2421830069	0.7311827957
79	0.2398462516	0.7384780279
80	0.2387635866	0.7405029428
81	0.2360203406	0.7452025586
82	0.2353016516	0.7456
83	0.2327175714	0.7523228033
84	0.2326157784	0.7528537298
85	0.2307203224	0.7560264901
86	0.2287717437	0.7573995772
87	0.2263809461	0.7640567525
88	0.225152265	0.7648605997
89	0.224258749	0.7660357518
90	0.2228062976	0.7673319328
91	0.2211533709	0.7704014694
92	0.2191824111	0.7782710891
93	0.2167702158	0.7798021864
94	0.2161028746	0.7803227486
95	0.2148725973	0.7797402597
96	0.2133089313	0.7841409692
97	0.2120590763	0.7856586126
98	0.2102917418	0.78880539
99	0.2078815144	0.7921202696
100	0.205639334	0.7950438823
101	0.2039877392	0.7995878413
102	0.202115025	0.802367473
103	0.2007269104	0.805234796
104	0.1980910583	0.8103271984
105	0.1952749742	0.8146067416
106	0.1925353692	0.8184364655
107	0.1906761729	0.8184130214
108	0.1890662514	0.821591485
109	0.1868488372	0.8266937326
110	0.1857126363	0.8281289667
111	0.1846973205	0.8284773246
112	0.1843647253	0.8302555022
113	0.1832333772	0.830035515
114	0.1814568724	0.8335862418
115	0.1799841304	0.8363636364
116	0.1778124976	0.843161857
117	0.1762194491	0.8453038674
118	0.1749241323	0.8469055375
119	0.1729626008	0.8485
120	0.1719089157	0.8497254119
121	0.1700728485	0.8532934132
122	0.1685678793	0.8545727136
123	0.1666770134	0.8566442284
124	0.1650663675	0.8588469185
125	0.1640462614	0.8608349901
126	0.1631288939	0.863670226
127	0.1618382783	0.8639960435
128	0.1599868333	0.8668149246
129	0.1592235681	0.868213228
130	0.158076209	0.8698646986
131	0.1562124383	0.8735858337
132	0.1539803228	0.8776660946
133	0.1523837136	0.8777859417
134	0.1523434137	0.8777859417
135	0.1523033812	0.8777859417
136	0.1511349471	0.8820939335
137	0.1502628256	0.8837890625
138	0.1494163483	0.8855818492
139	0.1482663063	0.8882395909
140	0.146200677	0.8936273322
141	0.1441261515	0.8934525248
142	0.1429560942	0.8957380207
143	0.1419611797	0.8971827595
144	0.1410483524	0.9009829777
145	0.1395449879	0.900144023
146	0.1387437379	0.9040307102
147	0.1371364093	0.9040440297
148	0.1362108844	0.9054797799
149	0.134891454	0.906264945
150	0.133059903	0.9081779053
151	0.131695114	0.9124731696
152	0.1312528362	0.913250715
153	0.1309515665	0.9142040038
154	0.1301301629	0.9149797571
155	0.1288934554	0.9170243205
156	0.1273695565	0.9163289631
157	0.1262675436	0.9180562172
158	0.1250967286	0.9207331588
159	0.1247013349	0.920438304
160	0.1238582316	0.9219419324
161	0.1223241531	0.9234790875
162	0.1213444572	0.9255571361
163	0.120731561	0.9255571361
164	0.1200913748	0.9268639053
165	0.1181898657	0.9300897496
166	0.1170130975	0.9333333333
167	0.1165923799	0.9340555817
168	0.1154501869	0.9368099601
169	0.1145894101	0.9370596524
170	0.1135011737	0.9390243902
171	0.1134516409	0.9390243902
172	0.1125292494	0.9402390438
173	0.111096525	0.942195179
174	0.110346865	0.9423617619
175	0.1091676423	0.944808232
176	0.109144872	0.944808232
177	0.1081166761	0.9447824052
178	0.1073364909	0.944977757
179	0.1062660287	0.9483282675
180	0.1052282235	0.9500699953
181	0.1037551331	0.9505827506
182	0.1027717374	0.953223179
183	0.1018318124	0.954154061
184	0.1005924784	0.95660246
185	0.09997802796	0.9580533024
186	0.09941335102	0.9587962963
187	0.09851031602	0.9590182913
188	0.09804773068	0.9604807026
189	0.09731668157	0.9616628176
190	0.0973011912	0.9616628176
191	0.09666265162	0.9616628176
192	0.09585566903	0.9649608114
193	0.09542580214	0.9649608114
194	0.09442031042	0.9640552995
195	0.0936139488	0.9654855039
196	0.0924073526	0.9666743277
197	0.09163137005	0.9683050069
198	0.09087814814	0.9694603904
199	0.0908531709	0.9694603904
200	0.09002789828	0.9697247706
201	0.08940277844	0.9694603904
202	0.08868366361	0.9704060564
203	0.08763120006	0.9725274725
204	0.08650155855	0.9723175475
205	0.08581706982	0.9725651578
206	0.08513627915	0.9718471046
207	0.08481107406	0.973244912
208	0.08415239759	0.9734796525
209	0.08348642261	0.9741596158
210	0.08332687833	0.9744058501
211	0.08286595363	0.974651747
212	0.08215160495	0.9746401645
213	0.08171281148	0.9753312015
214	0.08082987142	0.976266545
215	0.07992514654	0.9788299567
216	0.07900945563	0.9788203143
217	0.07885938641	0.9790623578
218	0.0785544938	0.9797497156
219	0.07792407895	0.979498861
220	0.0774118549	0.9806598407
221	0.07680916688	0.9815867243
222	0.07619053206	0.9815867243
223	0.07520697815	0.9834354436
224	0.0745243347	0.9832047208
225	0.07386842313	0.9838965752
226	0.07385704306	0.9838965752
227	0.0738287189	0.9838965752
228	0.07374402826	0.9838965752
229	0.07326095966	0.9843572886
230	0.07257023148	0.9855072464
231	0.07199962728	0.9852774632
232	0.07121426769	0.9850543478
233	0.07099273273	0.9848244621
234	0.07000791605	0.9855072464
235	0.06968102707	0.9852774632
236	0.06882460582	0.9850543478
237	0.06857357818	0.9848244621
238	0.06830442017	0.9852841295
239	0.06756750539	0.9862084558
240	0.06690020183	0.9873589165
241	0.06654095584	0.9869015357
242	0.06593827727	0.9873474921
243	0.06571778337	0.9871244635
244	0.06549707221	0.9875818469
245	0.06487291078	0.9868896926
246	0.06423626235	0.9889465373
247	0.06371717473	0.9896256202
248	0.06355995988	0.9896256202
249	0.06259706047	0.9896349707
250	0.06199323043	0.9903087672
251	0.06158582759	0.9909950473
252	0.06110882567	0.9909950473
253	0.06065549063	0.9909950473
254	0.06012381755	0.9914491449
255	0.05966471403	0.9914491449
256	0.05903857318	0.9925792669
257	0.058619781	0.9928057554
258	0.05801842945	0.9921259843
259	0.05760988164	0.9923561151
260	0.05737781498	0.9925826028
261	0.05688316219	0.9923561151
262	0.05638492702	0.9925826028
263	0.05544781586	0.993258427
264	0.05535042045	0.9934846102
265	0.05507969096	0.9937106918
266	0.05466631139	0.9934846102
267	0.05421376878	0.9943883277
268	0.05365655965	0.9939393939
269	0.05298245779	0.9941651706
270	0.05232578884	0.9948395782
271	0.05196625526	0.9950650516
272	0.05163429743	0.9957408653
273	0.05140696012	0.9955156951
