iter	Passed	Remaining
0	9	9763
1	18	9418
2	27	9239
3	37	9282
4	46	9270
5	56	9308
6	66	9396
7	75	9417
8	85	9368
9	94	9360
10	103	9321
11	112	9255
12	120	9150
13	129	9117
14	138	9069
15	147	9044
16	156	9042
17	165	9034
18	175	9051
19	185	9086
20	202	9447
21	212	9451
22	230	9773
23	240	9769
24	249	9735
25	270	10127
26	330	11892
27	350	12175
28	370	12419
29	389	12595
30	437	13665
31	452	13690
32	465	13629
33	479	13630
34	499	13781
35	514	13781
36	535	13948
37	558	14133
38	572	14101
39	583	14002
40	603	14124
41	624	14249
42	636	14164
43	645	14033
44	661	14040
45	673	13960
46	685	13892
47	697	13841
48	711	13812
49	722	13727
50	741	13799
51	753	13738
52	766	13696
53	789	13835
54	800	13756
55	811	13677
56	821	13598
57	831	13505
58	840	13403
59	849	13302
60	858	13208
61	865	13098
62	873	12986
63	881	12890
64	888	12787
65	896	12689
66	904	12592
67	911	12494
68	919	12411
69	927	12327
70	936	12250
71	944	12173
72	953	12106
73	962	12045
74	970	11968
75	978	11898
76	986	11828
77	994	11755
78	1002	11690
79	1012	11644
80	1020	11574
81	1027	11507
82	1035	11441
83	1043	11375
84	1050	11312
85	1059	11257
86	1067	11204
87	1075	11150
88	1085	11106
89	1093	11056
90	1101	11007
91	1109	10947
92	1116	10891
93	1124	10841
94	1133	10794
95	1141	10746
96	1149	10698
97	1157	10650
98	1164	10599
99	1172	10555
100	1180	10507
101	1188	10463
102	1196	10424
103	1205	10383
104	1213	10345
105	1221	10305
106	1230	10269
107	1238	10230
108	1246	10192
109	1254	10151
110	1262	10114
111	1271	10078
112	1279	10043
113	1288	10010
114	1297	9982
115	1305	9952
116	1314	9921
117	1322	9888
118	1330	9851
119	1338	9817
120	1346	9783
121	1355	9751
122	1363	9720
123	1371	9691
124	1379	9658
125	1388	9631
126	1396	9599
127	1404	9570
128	1413	9543
129	1421	9512
130	1428	9476
131	1436	9445
132	1444	9415
133	1452	9389
134	1460	9359
135	1470	9340
136	1479	9317
137	1487	9290
138	1496	9267
139	1504	9243
140	1512	9216
141	1521	9191
142	1529	9164
143	1537	9137
144	1544	9108
145	1552	9079
146	1559	9051
147	1567	9023
148	1574	8995
149	1583	8971
150	1592	8953
151	1600	8930
152	1608	8906
153	1617	8885
154	1626	8865
155	1633	8840
156	1642	8819
157	1650	8797
158	1659	8775
159	1666	8751
160	1674	8724
161	1681	8700
162	1689	8675
163	1696	8650
164	1705	8628
165	1712	8605
166	1721	8585
167	1729	8564
168	1737	8544
169	1746	8528
170	1755	8510
171	1764	8492
172	1772	8471
173	1780	8452
174	1789	8435
175	1798	8418
176	1807	8403
177	1815	8385
178	1824	8368
179	1833	8353
180	1841	8333
181	1849	8312
182	1857	8293
183	1865	8272
184	1873	8253
185	1881	8233
186	1889	8214
187	1898	8200
188	1907	8183
189	1915	8164
190	1923	8148
191	1932	8132
192	1941	8117
193	1950	8103
194	1959	8087
195	1968	8075
196	1977	8060
197	1986	8045
198	1995	8031
199	2003	8014
200	2011	7996
201	2019	7977
202	2028	7963
203	2036	7947
204	2045	7931
205	2054	7918
206	2063	7906
207	2072	7892
208	2081	7877
209	2090	7864
210	2099	7851
211	2108	7836
212	2116	7821
213	2125	7806
214	2134	7792
215	2142	7777
216	2152	7765
217	2160	7751
218	2169	7736
219	2178	7722
220	2187	7709
221	2195	7695
222	2203	7678
223	2211	7661
224	2219	7644
225	2227	7627
226	2234	7609
227	2242	7592
228	2249	7574
229	2257	7556
230	2265	7540
231	2272	7524
232	2281	7510
233	2290	7497
234	2299	7484
