iter	Logloss	F1
0	0.5173100883	0
1	0.4832906785	0.00267618198
2	0.4713741752	0.01851851852
3	0.4622920382	0.07319148936
4	0.456554825	0.08611228366
5	0.4517599447	0.1212871287
6	0.4485571387	0.1365853659
7	0.4451925661	0.1576
8	0.4422114764	0.1648089172
9	0.4402891434	0.1760314342
10	0.4374670674	0.1944982565
11	0.4356649642	0.1990740741
12	0.4313330237	0.2118902439
13	0.4289136724	0.2244821092
14	0.4258001359	0.2450944095
15	0.4241378361	0.255334805
16	0.4200054396	0.2689504373
17	0.4169370727	0.2795076032
18	0.4139303197	0.2869502523
19	0.410307315	0.2993585175
20	0.4075207695	0.3120367102
21	0.4055956941	0.3151216073
22	0.4041229676	0.3138222849
23	0.4017429967	0.3328681089
24	0.3974689468	0.341684064
25	0.3939308347	0.3502080444
26	0.3892229873	0.3673469388
27	0.3889833517	0.3679020741
28	0.3875110801	0.3722826087
29	0.385237308	0.3752116492
30	0.3828067046	0.379601486
31	0.3789894406	0.3975863225
32	0.376676327	0.4028056112
33	0.3749644162	0.4105123087
34	0.372506131	0.4191735537
35	0.3695913404	0.4271588662
36	0.3664807328	0.4315789474
37	0.365536921	0.4336399474
38	0.3618522537	0.44575549
39	0.3593368293	0.4498697917
40	0.3575019607	0.4550470626
41	0.3542390593	0.4675910996
42	0.3520986587	0.4739884393
43	0.3496696114	0.4788189987
44	0.3464358443	0.4911054638
45	0.343508289	0.4949367089
46	0.3416371014	0.4992121021
47	0.3383364174	0.5075376884
48	0.3378010599	0.5094221106
49	0.3342305669	0.5208660182
50	0.332740995	0.5211135439
51	0.3309230807	0.5276303466
52	0.3268929285	0.5318026683
53	0.3249723065	0.5388409371
54	0.3229532765	0.5442260442
55	0.3219221534	0.5472392638
56	0.3205159009	0.5520195838
57	0.3184387673	0.561681389
58	0.3156058771	0.5684848485
59	0.3139716867	0.5707376058
60	0.3119930772	0.576587421
61	0.3094774594	0.5820805773
62	0.3075197799	0.5883054893
63	0.3052437292	0.593033641
64	0.3043531449	0.5974488282
65	0.3017847801	0.6020106446
66	0.300763671	0.6041420118
67	0.2988349958	0.6083874778
68	0.2960369626	0.6126656848
69	0.2950354743	0.6164705882
70	0.2930765385	0.6204872322
71	0.2930055916	0.6208920188
72	0.2927521512	0.6202643172
73	0.2906708613	0.6280023433
74	0.2887917127	0.6254780818
75	0.2877540363	0.6277157957
76	0.2864688163	0.6318568495
77	0.2847040885	0.6394399067
78	0.2831316424	0.6447674419
79	0.2830065885	0.6451612903
80	0.2804939309	0.6516464471
81	0.2785818779	0.6586276199
82	0.2770139901	0.6626575029
83	0.275939011	0.6637980493
84	0.2745013961	0.6659025788
85	0.2719515329	0.6699029126
86	0.2703232062	0.6736722522
87	0.268108397	0.6772546795
88	0.2666288485	0.6808390023
89	0.2646837003	0.6856498449
90	0.2637605986	0.6875176106
91	0.2623786704	0.6949915588
92	0.260986893	0.6969952261
93	0.2586192085	0.7014297729
94	0.2556769949	0.7071328671
95	0.2527897507	0.7112597547
96	0.2510025463	0.7153163152
97	0.2489404982	0.7200884222
98	0.2471438243	0.7243660419
99	0.2468249386	0.7245657568
100	0.2457529525	0.7261707989
101	0.2438621169	0.729018102
102	0.2413375265	0.7317473339
103	0.2388751134	0.7345156889
104	0.2365147302	0.7399727149
105	0.2348541725	0.7430744161
106	0.2339449352	0.7454594741
107	0.2321220622	0.748373102
108	0.2303957709	0.7508108108
109	0.2280620901	0.7607526882
110	0.2266424833	0.7597315436
111	0.2258850881	0.7619302949
112	0.2245521718	0.763002681
113	0.223200472	0.766515111
114	0.2229780312	0.767423231
115	0.2212487408	0.7722666667
116	0.219875779	0.7744340879
117	0.2190749539	0.776802341
118	0.2182179032	0.7786624204
119	0.2172341836	0.7793377483
120	0.2166553068	0.7781606149
121	0.2166207841	0.7783669141
122	0.2152447204	0.7824477928
123	0.2135296326	0.7875593042
124	0.2111930675	0.7927406628
125	0.2095861643	0.794757536
126	0.2079673773	0.7966413015
127	0.2060266605	0.7983193277
128	0.2051175932	0.8015727392
129	0.2040662435	0.8037676609
130	0.2027449076	0.8042909471
131	0.2009397122	0.8095983307
132	0.1992479018	0.8145265888
133	0.1985152982	0.8165803109
134	0.1970796609	0.8195197521
135	0.1949611113	0.8220732336
136	0.1938909811	0.8233779609
137	0.1932521129	0.822468436
138	0.191832351	0.8270908158
139	0.1908422987	0.8276923077
140	0.1896100149	0.8310689567
141	0.188556925	0.831408776
142	0.1871399526	0.8314952552
143	0.1860797	0.833290653
144	0.1844788493	0.8393175452
145	0.1834664534	0.8421052632
146	0.1825106469	0.8420784513
147	0.1813511753	0.8451563692
148	0.180254761	0.8460365854
149	0.1790641026	0.8470707583
150	0.1783128225	0.8476552598
151	0.1772119637	0.8496963563
152	0.1766078496	0.8510745891
153	0.1745523244	0.8570710877
154	0.1736832167	0.8574297189
155	0.1720349886	0.8591513934
156	0.1706903538	0.8627254509
157	0.1696619097	0.8645677161
158	0.1682103287	0.8681318681
159	0.1671945933	0.8718586713
160	0.1655560163	0.869890329
161	0.164684291	0.8712328767
162	0.1639784977	0.8735689398
163	0.1629175794	0.8750310559
