iter	Passed	Remaining
0	39	39792
1	77	38701
2	110	36673
3	146	36409
4	180	35865
5	216	35803
6	251	35652
7	285	35404
8	319	35128
9	353	35000
10	389	34989
11	424	34917
12	456	34685
13	490	34539
14	523	34384
15	558	34332
16	591	34204
17	625	34104
18	661	34158
19	697	34174
20	739	34476
21	777	34577
22	814	34606
23	852	34658
24	886	34576
25	925	34677
26	961	34646
27	997	34642
28	1032	34567
29	1068	34555
30	1106	34601
31	1144	34624
32	1182	34636
33	1217	34602
34	1254	34594
35	1292	34606
36	1330	34634
37	1367	34631
38	1404	34603
39	1442	34627
40	1482	34683
41	1518	34643
42	1555	34618
43	1592	34600
44	1629	34576
45	1667	34576
46	1704	34568
47	1742	34563
48	1779	34529
49	1814	34470
50	1854	34501
51	1891	34475
52	1929	34471
53	1965	34435
54	2000	34366
55	2039	34387
56	2076	34353
57	2113	34319
58	2149	34289
59	2186	34259
60	2225	34255
61	2263	34250
62	2299	34204
63	2336	34173
64	2374	34152
65	2412	34143
66	2449	34103
67	2485	34071
68	2522	34039
69	2559	33998
70	2598	33993
71	2632	33931
72	2669	33894
73	2701	33803
74	2738	33777
75	2778	33777
76	2815	33750
77	2850	33699
78	2887	33667
79	2922	33612
80	2961	33601
81	2998	33569
82	3032	33505
83	3073	33517
84	3111	33494
85	3150	33481
86	3187	33452
87	3225	33427
88	3262	33398
89	3299	33360
90	3341	33374
91	3375	33318
92	3411	33274
93	3450	33258
94	3486	33214
95	3523	33184
96	3560	33148
97	3596	33103
98	3631	33050
99	3667	33007
100	3706	32995
101	3744	32966
102	3780	32927
103	3816	32884
104	3854	32853
105	3892	32829
106	3929	32792
107	3964	32740
108	3998	32680
109	4035	32652
110	4075	32639
111	4110	32586
112	4146	32549
113	4182	32506
114	4221	32484
115	4259	32457
116	4294	32411
117	4331	32374
118	4364	32314
119	4398	32258
120	4436	32225
121	4472	32190
122	4509	32149
123	4545	32108
124	4581	32069
125	4621	32054
126	4658	32019
127	4693	31974
128	4731	31949
129	4769	31917
130	4809	31903
131	4846	31870
132	4883	31831
133	4919	31793
134	4954	31748
135	4993	31721
136	5027	31671
137	5064	31633
138	5101	31601
139	5136	31550
140	5173	31516
141	5209	31477
142	5246	31439
143	5281	31392
144	5318	31363
145	5357	31338
146	5394	31303
147	5430	31259
148	5466	31219
149	5500	31169
150	5538	31142
151	5576	31111
152	5614	31079
153	5651	31046
154	5688	31011
155	5728	30994
156	5764	30954
157	5801	30916
158	5837	30874
159	5874	30840
160	5910	30799
161	5946	30761
162	5983	30725
163	6020	30688
164	6055	30645
165	6094	30620
166	6131	30584
167	6166	30539
168	6202	30496
169	6238	30456
170	6277	30432
171	6313	30393
172	6350	30357
173	6388	30326
174	6424	30286
175	6462	30253
176	6497	30209
177	6532	30167
178	6567	30121
179	6603	30083
180	6643	30059
181	6679	30023
182	6717	29991
183	6755	29961
184	6791	29921
185	6833	29904
186	6869	29866
187	6905	29827
188	6942	29791
189	6978	29751
190	7015	29716
191	7051	29676
192	7086	29632
193	7121	29586
194	7157	29548
195	7197	29523
196	7232	29479
197	7267	29438
198	7305	29405
199	7342	29368
200	7380	29338
201	7416	29297
202	7452	29257
203	7488	29218
204	7525	29184
205	7564	29155
206	7597	29106
207	7634	29068
208	7670	29030
209	7706	28990
210	7746	28966
211	7783	28930
212	7819	28890
213	7856	28855
214	7892	28818
215	7931	28788
216	7968	28752
217	8004	28713
218	8039	28668
219	8076	28635
220	8116	28610
221	8152	28571
222	8188	28531
223	8225	28493
224	8260	28451
225	8298	28420
226	8334	28382
227	8372	28347
228	8410	28315
229	8447	28282
230	8487	28254
231	8525	28221
232	8559	28177
233	8596	28139
234	8634	28107
235	8674	28082
236	8711	28046
237	8748	28010
238	8784	27969
239	8821	27934
240	8860	27904
241	8898	27871
242	8935	27834
243	8971	27797
244	9005	27752
245	9042	27716
246	9079	27678
247	9113	27633
248	9146	27585
249	9182	27546
250	9220	27515
251	9256	27475
252	9292	27436
253	9332	27409
254	9368	27370
255	9407	27339
256	9445	27306
257	9479	27263
258	9516	27226
259	9554	27194
260	9591	27158
261	9627	27119
262	9663	27079
263	9699	27039
264	9735	27002
265	9771	26962
266	9807	26925
267	9840	26876
268	9873	26830
269	9906	26783
270	9943	26747
271	9996	26755
272	10183	27118
273	10221	27083
274	10255	27037
275	10295	27007
276	10331	26967
277	10367	26925
278	10401	26880
279	10435	26834
280	10473	26799
281	10511	26763
282	10555	26743
283	10592	26705
284	10627	26663
285	10664	26625
286	10698	26577
287	10734	26537
288	10767	26491
289	10800	26443
290	10837	26404
291	10870	26356
292	10903	26309
293	10935	26260
294	10968	26213
295	11003	26171
296	11035	26122
297	11068	26074
298	11101	26026
299	11133	25978
300	11168	25936
301	11201	25889
302	11234	25842
303	11267	25796
304	11299	25748
305	11337	25712
306	11364	25653
307	11397	25607
308	11430	25561
309	11464	25516
310	11498	25474
311	11531	25428
312	11564	25383
313	11597	25336
314	11630	25291
315	11665	25249
316	11697	25203
317	11731	25160
318	11764	25115
319	11797	25069
320	11832	25029
321	11866	24985
322	11898	24939
323	11931	24894
324	11964	24850
325	11999	24809
326	12033	24766
327	12066	24721
328	12099	24676
329	12132	24631
330	12167	24591
331	12200	24547
332	12232	24502
333	12266	24459
334	12299	24414
335	12335	24376
336	12368	24333
337	12402	24291
338	12435	24248
339	12468	24203
340	12503	24163
341	12537	24120
342	12569	24076
343	12601	24031
344	12634	23988
345	12670	23948
346	12702	23903
347	12736	23861
348	12763	23807
349	12795	23763
350	12830	23724
351	12863	23681
352	12895	23636
353	12928	23593
354	12962	23551
355	12997	23513
356	13030	23470
357	13051	23405
358	13084	23361
359	13116	23318
360	13150	23278
361	13183	23235
362	13216	23192
363	13249	23150
364	13283	23108
365	13319	23071
366	13351	23028
367	13384	22987
368	13417	22944
369	13451	22904
370	13487	22866
371	13520	22824
372	13552	22781
373	13585	22739
374	13618	22697
375	13653	22658
376	13685	22616
377	13719	22575
378	13752	22534
379	13785	22491
380	13821	22454
381	13854	22414
382	13887	22372
383	13920	22330
384	13953	22288
385	13987	22249
386	14019	22207
387	14052	22165
388	14079	22114
389	14111	22072
390	14146	22033
391	14179	21993
392	14212	21951
393	14244	21909
394	14277	21868
395	14312	21830
396	14345	21788
397	14378	21747
398	14411	21707
399	14443	21664
400	14479	21628
401	14511	21586
402	14544	21545
403	14576	21503
404	14609	21463
405	14644	21425
406	14676	21384
407	14709	21343
408	14743	21303
409	14776	21264
410	14814	21230
411	14846	21188
412	14879	21148
413	14911	21107
414	14944	21066
415	14980	21029
