iter	Logloss	F1
0	0.5096521008	0
1	0.4807623496	0.00267618198
2	0.470095522	0.02630425252
3	0.4610392474	0.09424520434
4	0.4543876195	0.1156685808
5	0.4482247741	0.1450443191
6	0.4449867644	0.1698933228
7	0.440953287	0.1813917123
8	0.4385593491	0.1866458415
9	0.4351998081	0.2106472616
10	0.432273785	0.2255752546
11	0.4302935621	0.2412247946
12	0.427570769	0.2476826103
13	0.4249297073	0.2573529412
14	0.4224534294	0.2707041226
15	0.4201482542	0.2850971922
16	0.4176663721	0.2880687925
17	0.4160363296	0.2919499106
18	0.4127301722	0.3079658606
19	0.4097626991	0.3156779661
20	0.4055720725	0.3319357093
21	0.402796911	0.3371970495
22	0.3991988305	0.3477959042
23	0.3962947697	0.3578076525
24	0.3922138607	0.3765747361
25	0.3883783553	0.379298604
26	0.3849638714	0.4004030904
27	0.3828562735	0.4096064043
28	0.3785057283	0.422295082
29	0.3773805514	0.4277305428
30	0.3758096982	0.431462141
31	0.3724292354	0.4323616115
32	0.3690002364	0.4415499837
33	0.3674336399	0.4464633355
34	0.3640737044	0.4582123266
35	0.3602113836	0.4713049054
36	0.3573373256	0.4756446991
37	0.3560563549	0.4819506016
38	0.3549202931	0.4825839139
39	0.3524571061	0.4911392405
40	0.3496958996	0.4960605106
41	0.3467939381	0.4996845426
42	0.3447129219	0.5058194401
43	0.340710655	0.520471464
44	0.3375065401	0.5258914729
45	0.3336664705	0.5328805187
46	0.3302172342	0.5369458128
47	0.328254476	0.5478366849
48	0.3248671333	0.5548817465
49	0.3221500811	0.563235738
50	0.3201798597	0.5693693694
51	0.3177523991	0.5743405276
52	0.3176548309	0.5745955662
53	0.3137460021	0.5790101371
54	0.3115549038	0.5840760547
55	0.3083325428	0.5872213967
56	0.306371027	0.5944510035
57	0.3037351103	0.6023460411
58	0.301529045	0.6112898508
59	0.2996820741	0.6144859813
60	0.2975585702	0.6171328671
61	0.2943745855	0.6251817389
62	0.2930980861	0.6273598606
63	0.2910740526	0.634966657
64	0.2895471102	0.6418039896
65	0.2862106064	0.6492387245
66	0.2839961914	0.6548672566
67	0.2812768288	0.6554573953
68	0.2783565312	0.66439523
69	0.2759779272	0.667045132
70	0.2730234	0.6709968935
71	0.2723860537	0.6715575621
72	0.2698406082	0.6784710512
73	0.2673144573	0.6836506159
74	0.265413772	0.6873428332
75	0.2640696913	0.6948775056
76	0.26217772	0.6985273687
77	0.2600492623	0.7033639144
78	0.2583296603	0.7091412742
79	0.256844004	0.7096952909
80	0.2541097837	0.7158243579
81	0.2524151447	0.7163766915
82	0.2507805139	0.7217175888
83	0.2480772786	0.7237311385
84	0.2465554359	0.7270736381
85	0.2450223298	0.729907053
86	0.2445274505	0.7308007652
87	0.2421928742	0.7400379507
88	0.2404177745	0.7412625305
89	0.2387612673	0.7448759439
90	0.2365942044	0.7491926803
91	0.2352627417	0.7506716819
92	0.233535576	0.7518189167
93	0.2322004731	0.7549098736
94	0.2312624383	0.7574376843
95	0.2298012305	0.7584359936
96	0.227362837	0.7637333333
97	0.2261739764	0.7637816245
98	0.224390427	0.7676337503
99	0.2232628293	0.7706226716
100	0.2227646339	0.7709497207
101	0.2221119011	0.772377158
102	0.2196346708	0.7764830508
103	0.2180217637	0.7794817557
104	0.2159134029	0.7844374343
105	0.2145712928	0.7847568988
106	0.2122678173	0.7907949791
107	0.2111922248	0.7921671018
108	0.2099956606	0.7914270779
109	0.2083264518	0.7923839332
110	0.2065855136	0.7968790637
111	0.2047843913	0.8040487931
112	0.2033836194	0.8086866598
113	0.2013377248	0.810629515
114	0.1992794997	0.8138572906
115	0.1977482443	0.815158546
116	0.1965505599	0.8184156379
117	0.1951169953	0.8216576854
