iter	F1	Logloss
0	0.6100672323	0.6894699776
1	0.6168013022	0.6861101613
2	0.6340192547	0.6832550354
3	0.6357460014	0.6804270177
4	0.6365649306	0.6777786685
5	0.6264082516	0.6752516688
6	0.628274835	0.6727242258
7	0.6306839794	0.6704929224
8	0.6321464024	0.6681608916
9	0.6307026161	0.6661092012
10	0.6313114064	0.6642316356
11	0.6277951775	0.662440384
12	0.6294667406	0.6605608227
13	0.6316930004	0.6589405361
14	0.6287425432	0.6570502757
15	0.6312789219	0.6556235165
16	0.6296260501	0.6539880404
17	0.6303170796	0.6526498682
18	0.6337344531	0.6510086267
19	0.635804031	0.6498991285
20	0.6389348945	0.6485905591
21	0.6394474793	0.6473079338
22	0.6421380811	0.6460482037
23	0.6431294574	0.6449907599
24	0.6432747637	0.6436489843
25	0.6460816297	0.6425147615
26	0.6466908238	0.6414038773
27	0.6471959494	0.6401806796
28	0.6492407332	0.6392608837
29	0.6489562693	0.6383663112
30	0.6475045988	0.6373604784
31	0.6536442597	0.6363241003
32	0.6550212913	0.6353380583
33	0.6541839271	0.6344055675
34	0.6566270359	0.633510995
35	0.6573897533	0.632624239
36	0.6566648055	0.6319840073
37	0.6576895119	0.6312259186
38	0.6563209735	0.6302874961
39	0.6586005813	0.6296371751
40	0.6571591213	0.6288056335
41	0.6595465986	0.6282181216
42	0.6587503067	0.6274429585
43	0.6598882468	0.6267972387
44	0.6600026426	0.6260754605
45	0.6584839659	0.6251833826
46	0.6582543531	0.6247222097
47	0.658863187	0.6241946796
48	0.6593953656	0.6233742252
49	0.660954001	0.6227599377
50	0.6609921124	0.6219768472
51	0.6617865643	0.6213618945
52	0.6612957751	0.6209771124
53	0.664140515	0.6203907093
54	0.6622884465	0.6195825062
55	0.6614542807	0.6190163372
56	0.6642689699	0.6185243972
57	0.6635438484	0.6179297895
58	0.661911731	0.6174936736
59	0.6642655351	0.6170547305
60	0.6671428235	0.6164424941
61	0.668015874	0.6159097531
62	0.6680989026	0.6153136486
63	0.6701016327	0.6147643877
64	0.670889016	0.6143559344
65	0.6713138973	0.6138555127
66	0.6717995094	0.6133119062
67	0.6723798173	0.6127482872
68	0.6732911154	0.6122449828
69	0.6737467697	0.611765405
70	0.6747746664	0.6112413675
71	0.6754249282	0.6108274815
72	0.6742618477	0.6105612773
73	0.6745625515	0.6100482715
74	0.6747075457	0.6093074788
75	0.6752523664	0.6088016243
76	0.6753692281	0.6085084227
77	0.6768166905	0.6081688211
78	0.6778733697	0.6079279512
79	0.675731387	0.6074799166
80	0.676176749	0.6071450271
81	0.6777824624	0.6065730373
82	0.6775998327	0.6061911934
83	0.6780953144	0.605688665
84	0.6768074704	0.6052068144
85	0.6783682338	0.6048631105
86	0.6786543983	0.6045029421
87	0.6806799772	0.603953792
88	0.6810562933	0.6034718859
89	0.6817695223	0.6032048502
90	0.6830771751	0.6025538085
91	0.6836939648	0.6018269302
92	0.6850370896	0.6014652651
93	0.6860851822	0.6011809887
94	0.6867134583	0.6007289627
95	0.6873045702	0.6004032755
96	0.6864963019	0.6000075726
97	0.6859254348	0.5993390131
98	0.6870090808	0.5987745072
99	0.6878164883	0.5984754848
100	0.6898212756	0.5980556117
101	0.6875012231	0.5976298624
102	0.6895849483	0.5972953609
