iter	F1	Logloss
0	0.6100672323	0.6922126236
1	0.6373747951	0.6913258122
2	0.6318889229	0.6905146711
3	0.6327875494	0.6896841273
4	0.6323467704	0.6888194348
5	0.6334642283	0.6880802498
6	0.633960264	0.6872857394
7	0.6345544016	0.6864370126
8	0.6344350021	0.6856158375
9	0.6326077276	0.6849038716
10	0.6290112651	0.6841557613
11	0.6286116793	0.6833970627
12	0.6286116793	0.6825925184
13	0.6277433579	0.6818576574
14	0.6292337757	0.6810948011
15	0.6307234012	0.6803567801
16	0.6317815853	0.6796080046
17	0.6328976965	0.6788917701
18	0.6291765333	0.6781490925
19	0.6289733343	0.6774941703
20	0.6284873395	0.6768438493
21	0.6262073249	0.676158271
22	0.6268647716	0.6754494095
23	0.6284963346	0.6748647802
24	0.6290408913	0.6742372435
25	0.6288681306	0.6736166917
26	0.6261343603	0.6729723023
27	0.6283865747	0.6723418275
28	0.6280506968	0.6718033211
29	0.6287313544	0.6712598809
30	0.6268195802	0.6707209311
31	0.6275747932	0.6700712199
32	0.6290613514	0.669527558
33	0.6290613514	0.6690208165
34	0.6299675391	0.6684458886
35	0.6328619946	0.6679008962
36	0.6328619946	0.6673379979
37	0.6334704176	0.6667777606
38	0.6331758987	0.6662748997
39	0.6327147168	0.6658423317
40	0.6340402074	0.6653850947
41	0.6337820695	0.6648968689
42	0.6337806078	0.66441524
43	0.6343505114	0.6639580029
44	0.6325491213	0.663490732
45	0.6337438014	0.6630460235
46	0.6340752127	0.6625485953
47	0.6350682037	0.6620957377
48	0.635322953	0.6616144414
49	0.6355812286	0.6611345865
50	0.6347702116	0.6606731363
51	0.6348070311	0.6603017144
52	0.6354870015	0.6598321705
53	0.6335978139	0.6594301478
54	0.6338734394	0.6590242446
55	0.6346283359	0.6586431768
56	0.632032232	0.6582442586
57	0.6342442445	0.6579288271
58	0.6335073253	0.6575292991
59	0.634042048	0.6571334298
60	0.6348328817	0.6567203754
61	0.6348728859	0.6563186853
62	0.6370673474	0.6559510885
63	0.6361290346	0.6555844341
64	0.6360177284	0.6552064152
65	0.6371199056	0.6547967978
66	0.6377963786	0.6544703346
67	0.6390937939	0.6540988018
68	0.6380339128	0.6537053717
69	0.6387913569	0.6533450924
70	0.6388197809	0.6529447329
71	0.6387312805	0.6525259685
72	0.6382938369	0.6521480605
73	0.6383907861	0.6518220962
74	0.6386368315	0.651461318
75	0.6382420804	0.651131584
76	0.6394378119	0.6507839442
77	0.6402602305	0.6503939512
78	0.640360996	0.6500091691
79	0.6407332254	0.6496809874
80	0.6414414955	0.6494025872
81	0.6406215112	0.6490806143
82	0.640894996	0.64876546
83	0.6401750433	0.6483883836
84	0.6411562107	0.6480477842
85	0.6409331627	0.6477563011
86	0.641652226	0.6474773466
87	0.6429168465	0.6471875266
88	0.6421973819	0.6467888301
89	0.6430772426	0.6464324868
90	0.6426302162	0.6461056355
91	0.6436320647	0.6458157047
92	0.6426932085	0.6454948959
93	0.6421601551	0.6451773024
94	0.6429281647	0.6448591546
95	0.6425814479	0.644564179
96	0.64361041	0.6442425942
97	0.6445751701	0.6439074275
98	0.644677128	0.6436475984
99	0.6452204106	0.6433179753
100	0.6471835319	0.6430441764
101	0.6461554906	0.6428318561
102	0.6476414523	0.6425501852
103	0.6474376971	0.6422684589
104	0.6482870142	0.6419228148
105	0.6470542705	0.6416291142
106	0.6476253478	0.641417182
107	0.6467457332	0.6411798046
108	0.6481214751	0.6409216941
109	0.6482794116	0.640538686
110	0.6484071649	0.6402743112
111	0.6479258153	0.6400264009
112	0.6482717984	0.6397070889
113	0.649579275	0.6394851227
114	0.6512406525	0.6392205816
115	0.6518160991	0.6389479468
116	0.6524286296	0.6387319677
117	0.6518965143	0.6384733583
118	0.651509625	0.6382627011
119	0.6516278676	0.6380367435
120	0.652273134	0.6377379983
121	0.652273134	0.6374851542
122	0.6535726772	0.637196443
123	0.6537953481	0.6369935468
124	0.6541768972	0.6368116609
125	0.6541013086	0.6366191313
126	0.6547915319	0.6363551446
127	0.6546750066	0.636108343
128	0.6541874348	0.635917421
129	0.6540742907	0.6357593727
130	0.6539611857	0.6354424445
131	0.6548385059	0.6352322307
132	0.6558277744	0.6349900858
133	0.6553696735	0.6347523203
134	0.6550997621	0.6345503112
135	0.6555207202	0.6342579411
136	0.6558230226	0.6340560982
137	0.6562790662	0.6338687242
138	0.6562012929	0.6336256369
139	0.6564304277	0.6334682537
140	0.6568487072	0.6331609159
141	0.6566972574	0.6328656078
142	0.6567746981	0.6326242944
143	0.6574211101	0.6324608133
144	0.6568125368	0.6322850809
145	0.6571168924	0.6320879501
146	0.6589401333	0.6318721373
147	0.6592435255	0.631694908
148	0.6590919116	0.631516182
149	0.6590159487	0.6313033628
150	0.6593193847	0.6311190932
151	0.6590916512	0.630932717
152	0.6587878774	0.6307878624
153	0.6589017108	0.6305706637
154	0.6592055113	0.6303727014
155	0.6592814399	0.6301237933
156	0.6592814399	0.6298726123
157	0.6594332453	0.6296769228
158	0.6585977727	0.6295011349
159	0.6601920693	0.6292485125
160	0.6599641762	0.6289788713
161	0.6603053715	0.6287363938
162	0.660419338	0.6285260137
163	0.6605324848	0.6282965637
164	0.6611394865	0.6280898979
165	0.6614423521	0.6279222591
166	0.6610278246	0.6276647583
167	0.6612549396	0.627479768
168	0.6611788173	0.6272858525
169	0.6626928569	0.6270588971
170	0.6621638274	0.6269083326
171	0.662278123	0.6267338752
172	0.6627333285	0.6265685093
173	0.6628834156	0.6263810244
174	0.6629596697	0.6262718707
175	0.6630714819	0.6261216942
176	0.6619734223	0.6258834298
177	0.661971576	0.6257247163
178	0.6624262589	0.6256047525
179	0.6628784781	0.6254461498
180	0.6626905179	0.6252883786
181	0.6633709548	0.6251248976
182	0.6632593983	0.6249303168
183	0.6630714819	0.6247257576
184	0.6644324219	0.6245398803
185	0.6644705948	0.6243333808
186	0.6641305188	0.6242137497
187	0.6638666348	0.624095061
188	0.6646997248	0.6238983182
189	0.6643595702	0.6237778555
190	0.6640923589	0.6235882086
191	0.6640160523	0.6233838157
192	0.6643977607	0.6232109659
193	0.665494393	0.6230107307
194	0.6661310185	0.6228256849
195	0.6656812624	0.6226601527
196	0.6654901354	0.6225318181
197	0.665834243	0.6223422821
198	0.6664703946	0.6221400511
199	0.6656047984	0.6220453663
200	0.6652268146	0.6219222427
201	0.6642068517	0.6217822665
202	0.6648143491	0.6216373011
203	0.6654179201	0.6214747069
204	0.6655326361	0.6212439819
205	0.6670063137	0.6210438021
206	0.667384084	0.620895455
207	0.6673512885	0.6207446134
208	0.66610681	0.6206453827
209	0.6655412219	0.6205568513
210	0.6666718215	0.6204535738
211	0.6668634978	0.6203098834
