iter	F1	Logloss
0	0.6100672323	0.6912881711
1	0.61720037	0.6895303475
2	0.6340192547	0.6879745331
3	0.6354778416	0.6864075206
4	0.6308632511	0.6847896732
5	0.631344505	0.6834354245
6	0.6312512702	0.6819980216
7	0.6290105357	0.6804726971
8	0.6245334317	0.6790214351
9	0.6228659287	0.6776200103
10	0.6252876143	0.6763047886
11	0.626091935	0.6749767612
12	0.6272288146	0.6736231223
13	0.6250490596	0.6723879503
14	0.6259022891	0.6711286082
15	0.628096806	0.6699638956
16	0.6273981023	0.668781776
17	0.6283914628	0.6677901349
18	0.628178817	0.6666487054
19	0.6294458562	0.6656514652
20	0.6283850684	0.6646211851
21	0.6288126293	0.6636174589
22	0.627529806	0.6627428989
23	0.6320490873	0.6619065897
24	0.633543117	0.6609356817
25	0.6331753109	0.6601265362
26	0.6339699043	0.6592961033
27	0.6325851192	0.6583994243
28	0.6384940681	0.6574577865
29	0.6400234881	0.6566229741
30	0.6401750433	0.6558108906
31	0.6397663275	0.6551314656
32	0.6415153644	0.6544058624
33	0.6403391261	0.6537489999
34	0.6398304089	0.6531118173
35	0.6396079658	0.6525972039
36	0.6399520427	0.6519583027
37	0.6402014916	0.6512845877
38	0.6400025568	0.6505426308
39	0.6416516185	0.6500087811
40	0.6402625947	0.649201077
41	0.6428277795	0.6487114653
42	0.6460615771	0.6482392605
43	0.6459030532	0.6477906715
44	0.6448566542	0.6471639108
45	0.6450904932	0.6465666422
46	0.6465934285	0.6460564637
47	0.6483248704	0.6453901771
48	0.6475694489	0.6447865887
49	0.6494896869	0.6440799446
50	0.6506370885	0.6433819486
51	0.6491394337	0.6428898977
52	0.6501196198	0.6422850897
53	0.6495885526	0.6416306665
54	0.6485794832	0.6411228163
55	0.6486470938	0.6407083205
56	0.6471254069	0.6402787461
57	0.6504886575	0.6397967291
58	0.6504196586	0.6392672034
59	0.6508760273	0.6388620763
60	0.6516061042	0.6383669764
61	0.6515310041	0.6379482675
62	0.6518263789	0.6374079871
63	0.65167599	0.6369810737
64	0.6518588763	0.6364034294
65	0.6510091672	0.6360274617
66	0.6517680844	0.6357182945
67	0.6523389359	0.6353777505
68	0.6528433229	0.6349476772
69	0.6532207745	0.6344739202
70	0.6542181896	0.6341103148
71	0.6539124135	0.6337145564
72	0.6540257375	0.63324723
73	0.6543727166	0.6328468704
74	0.6555533655	0.6323852539
75	0.6560855666	0.631918371
76	0.6568882273	0.6314959478
77	0.6584081166	0.6310318922
78	0.6582185698	0.6306726107
79	0.6579155218	0.6303185958
80	0.6576873244	0.6299419628
81	0.6589022321	0.6295304052
82	0.6582571743	0.6291489493
83	0.6593193327	0.6287807981
84	0.6589782469	0.628476731
85	0.6597740473	0.6281874654
86	0.6591677099	0.6279127241
87	0.6592814399	0.6274565403
88	0.6600775564	0.6270484751
89	0.6609102905	0.6265601939
90	0.6613648613	0.626169203
91	0.6617814114	0.625809977
92	0.6621598752	0.6255029164
93	0.6629495984	0.6250766681
94	0.6632539498	0.6245853379
95	0.6644218493	0.6243464083
96	0.6646087172	0.6240540937
97	0.6640444061	0.6236188093
98	0.6643491412	0.623330209
99	0.6640857703	0.6231087417
100	0.6655622684	0.62278311
101	0.6651845604	0.6224840876
102	0.6654476978	0.6222861807
103	0.6661263296	0.622025631
104	0.6666948895	0.6218464615
105	0.665867983	0.6215526501
106	0.665566573	0.6211916502
107	0.6664654743	0.6209830995
108	0.6677443716	0.6207001536
109	0.6673729926	0.620422585
110	0.667602722	0.6200626384
111	0.668944648	0.6197477613
112	0.6689829504	0.6194394256
113	0.66835098	0.6192089223
114	0.6690595683	0.618921098
115	0.668542583	0.6187091103
116	0.6680566434	0.6184659676
117	0.6672253633	0.6181694398
118	0.6682421995	0.6178114334
119	0.6682360709	0.6175833693
120	0.6677501632	0.6172837371
121	0.6689829504	0.6169834951
122	0.6690212572	0.6167998353
123	0.6714455506	0.6166042013
124	0.6715306198	0.6163102236
125	0.6739933588	0.615965799
126	0.6744834268	0.615621319
127	0.6747809762	0.6153871015
128	0.674847393	0.6151405217
129	0.675491258	0.6149115705
130	0.6752710119	0.6145465238
131	0.6753371552	0.61430898
132	0.6754802301	0.6139656642
133	0.6753204726	0.6136889826
134	0.6760854724	0.6134650761
135	0.6751662427	0.6131566851
136	0.6774652789	0.6129078878
137	0.6775425	0.6126518839
138	0.6780452241	0.6123821872
139	0.6780838219	0.6121106611
140	0.6775425	0.6118121931
141	0.6783155012	0.6116440554
142	0.678251147	0.6113149312
143	0.679216672	0.6110258319
144	0.6795124824	0.6108011493
145	0.6787793352	0.6106301844
146	0.6795511708	0.6103904232
147	0.6792940368	0.6102627539
148	0.6787406581	0.6100425062
149	0.6801320259	0.609791048
150	0.679553803	0.6095213513
151	0.6794762767	0.609261356
152	0.6798888534	0.6090368952
153	0.6800052139	0.6087202441
154	0.6798640851	0.6085254971
155	0.6811263198	0.608153798
156	0.6805731062	0.6078705749
157	0.6804954498	0.6076403487
158	0.68034019	0.6074035256
159	0.6802380544	0.6070953563
160	0.6801992366	0.6068324783
161	0.6813983404	0.6065577369
162	0.6823244842	0.606376738
163	0.6824412175	0.6060936813
164	0.6826358619	0.6056412672
165	0.683009322	0.6054585498
166	0.6834216759	0.6053022199
167	0.683243144	0.6051515446
168	0.682161145	0.604887835
169	0.6829085507	0.6045850984
170	0.6841682182	0.6042463838
171	0.683990021	0.6040177653
172	0.6843243035	0.6037414163
173	0.6844633161	0.6035732786
174	0.6853868628	0.603193264
175	0.6848363476	0.6029205184
176	0.6863092735	0.6026295897
177	0.6856033345	0.6024632259
178	0.6867989464	0.6022854977
179	0.6864656194	0.6021732396
180	0.6861321811	0.6020751177
181	0.6864265263	0.601952992
182	0.685759563	0.6017104035
183	0.6860331342	0.6015787982
184	0.6867989464	0.6013090461
185	0.6867989464	0.6011786049
186	0.6872305502	0.6009214368
187	0.6876224696	0.6007381651
188	0.6888940325	0.6005637076
189	0.6893831529	0.6004129768
190	0.6893047655	0.6001923966
191	0.6895978435	0.6000949953
192	0.6896762467	0.5999579018
193	0.6894223532	0.5998327825
194	0.6898538517	0.5995668001
195	0.6901863021	0.5994322012
196	0.6912615988	0.5992694962
197	0.6911829877	0.5991113924
198	0.6915543102	0.5989198607
199	0.691925551	0.598729105
200	0.6910866829	0.5985112411
201	0.6915368784	0.5982591731
202	0.690890161	0.5980157532
203	0.6910651046	0.5978875849
204	0.6907723015	0.5977185602
205	0.6912791946	0.5976372354
206	0.6914538571	0.5974521342
207	0.6914145783	0.5972138698
208	0.6914145783	0.5969656824
209	0.6919598848	0.5968173354
210	0.6919991748	0.596700975
211	0.6913753039	0.5965822308
212	0.6914538571	0.5964356577
213	0.6918641151	0.5961867496
214	0.6924316593	0.5959872905
215	0.6925103509	0.59592304
216	0.6917682482	0.5958970405
217	0.6926284219	0.5956359364
218	0.6937017036	0.5953883033
219	0.6940724217	0.5952154535
220	0.6933934298	0.5950581813
221	0.6933145882	0.5949827882
222	0.6929434748	0.5948195843
223	0.6929434748	0.5946325983
224	0.6933540068	0.5944323076
225	0.6935279237	0.594352147
226	0.6935673411	0.5941177077
227	0.6927465332	0.5939576082
228	0.6935673411	0.5938828249
229	0.6928252964	0.5936782657
230	0.6937017036	0.5935024778
231	0.6938199522	0.5933460371
232	0.6940565703	0.593018077
233	0.6933934298	0.5928374662
234	0.6937089754	0.5925856754
235	0.6940801748	0.5923658158
236	0.6956185985	0.5920853091
237	0.6964783671	0.591872379
238	0.6963056578	0.59178734
239	0.6957371958	0.5915549518
240	0.6962265101	0.5914692476
241	0.6970212389	0.5913074296
