iter	Passed	Remaining
0	10	10188
1	17	8784
2	24	8279
3	31	7941
4	38	7729
5	46	7668
6	53	7610
7	60	7563
8	68	7524
9	78	7777
10	87	7825
11	137	11330
12	145	11068
13	153	10821
14	161	10618
15	170	10490
16	179	10359
17	187	10244
18	196	10169
19	205	10048
20	214	9991
21	223	9928
22	232	9874
23	241	9826
24	251	9793
25	261	9785
26	270	9749
27	279	9686
28	287	9620
29	295	9554
30	304	9523
31	313	9495
32	322	9453
33	331	9426
34	340	9385
35	349	9356
36	358	9334
37	367	9292
38	376	9282
39	385	9248
40	395	9240
41	403	9197
42	412	9181
43	420	9143
44	430	9129
45	439	9108
46	448	9094
47	458	9103
48	468	9097
49	479	9111
50	493	9182
51	508	9275
52	520	9299
53	529	9281
54	539	9269
55	548	9253
56	558	9233
57	567	9219
58	577	9208
59	584	9162
60	593	9143
61	602	9113
62	610	9076
63	617	9030
64	626	9015
65	634	8984
66	644	8969
67	653	8950
68	660	8911
69	667	8868
70	675	8833
71	682	8801
72	691	8775
73	699	8749
74	709	8744
75	716	8716
76	724	8688
77	732	8658
78	739	8626
79	748	8611
80	785	8912
81	794	8898
82	804	8892
83	815	8890
84	830	8939
85	842	8950
86	851	8932
87	860	8915
88	869	8899
89	880	8898
90	889	8889
91	899	8878
92	908	8860
93	918	8850
94	927	8834
95	936	8823
96	951	8855
97	968	8916
98	1123	10226
99	1136	10232
100	1191	10609
101	1208	10637
102	1225	10675
103	1244	10719
104	1254	10695
105	1267	10694
106	1279	10676
107	1293	10679
108	1311	10721
109	1334	10794
110	1351	10826
111	1363	10808
112	1375	10793
113	1388	10793
114	1400	10777
115	1473	11231
116	1485	11208
117	1494	11174
118	1503	11133
119	1516	11117
120	1552	11275
121	1561	11239
122	1570	11196
123	1582	11180
124	1601	11208
125	1619	11234
126	1632	11221
127	1663	11332
128	1681	11355
129	1699	11374
130	1713	11365
131	1731	11384
132	1749	11402
133	1768	11427
134	1787	11452
135	1805	11470
136	1819	11463
137	1977	12352
138	2032	12591
139	2069	12712
140	2081	12678
141	2090	12631
142	2116	12682
143	2126	12638
144	2136	12596
145	2146	12553
146	2164	12559
147	2246	12932
148	2340	13366
149	2357	13361
150	2465	13859
151	2477	13821
152	2608	14442
153	3120	17143
154	3131	17071
155	3142	17001
156	3152	16926
157	3165	16867
158	3177	16806
159	3188	16739
160	3197	16660
161	3211	16612
162	3223	16553
163	3239	16515
164	3255	16472
165	3272	16440
166	3290	16411
167	3302	16356
168	3316	16305
169	3327	16246
170	3343	16208
171	3354	16146
172	3371	16116
173	3382	16056
174	3399	16028
175	3416	15995
176	3431	15955
177	3443	15902
178	3453	15841
179	3472	15817
180	3484	15765
181	3498	15724
182	3510	15670
183	3528	15646
184	3542	15605
185	3553	15551
186	3567	15512
187	3585	15487
188	3599	15445
189	3614	15409
190	3627	15363
191	3641	15326
192	3654	15280
193	3666	15233
194	3676	15176
195	3686	15121
196	3698	15075
197	3716	15052
198	3730	15017
199	3740	14963
200	3751	14913
201	3764	14870
202	3774	14819
203	3783	14764
204	3794	14715
205	3807	14676
206	3853	14762
207	3864	14716
208	3875	14666
209	3886	14619
210	3896	14568
211	3906	14518
212	3923	14498
213	3939	14468
214	3957	14450
215	3973	14423
216	3986	14384
217	3997	14339
218	4007	14291
219	4016	14241
220	4025	14190
221	4037	14150
222	4056	14133
223	4071	14105
224	4082	14062
225	4096	14031
226	4114	14012
227	4132	13990
228	4156	13993
229	4183	14004
230	4939	16443
231	4952	16395
232	4970	16363
233	4983	16314
234	4998	16272
235	5015	16236
236	5042	16234
237	5069	16231
238	5079	16172
239	5088	16113
240	5111	16096
241	5180	16227
242	5192	16175
243	5201	16117
244	5215	16071
245	5274	16167
246	5285	16112
247	5294	16053
248	5307	16008
249	5324	15972
250	5453	16272
251	6131	18199
252	6148	18154
253	6161	18095
254	6200	18114
255	6216	18066
256	6602	19086
257	6641	19101
258	6650	19027
259	6659	18954
260	6668	18882
261	6677	18809
262	6685	18735
263	6695	18665
264	6704	18594
265	6714	18527
266	6724	18459
267	6734	18394
268	6743	18325
269	6752	18257
270	6761	18189
271	6771	18123
272	6780	18055
273	6788	17988
274	6798	17923
275	6809	17861
276	6818	17797
277	6835	17753
278	6845	17689
279	6854	17625
280	6864	17563
281	6872	17499
282	6882	17436
283	6891	17374
284	6913	17344
285	6922	17282
286	6931	17220
287	6940	17159
288	6950	17099
289	6960	17042
290	6969	16981
291	6978	16921
292	6998	16887
293	7008	16829
294	7085	16932
295	7097	16879
296	7114	16840
297	7134	16806
298	7154	16773
299	7174	16740
300	7336	17037
301	7355	17000
302	7373	16960
