iter	Logloss	F1
0	0.6313769934	0.002670226969
1	0.5878171201	0.001782531194
2	0.5554597721	0.002672605791
3	0.5328749011	0
4	0.5171352527	0
5	0.5048306574	0.0008916629514
6	0.496405139	0
7	0.4902074142	0
8	0.4858600526	0
9	0.4808548243	0.003561887801
10	0.4767588487	0.002672605791
11	0.4744539049	0.003561887801
12	0.4712035013	0.005338078292
13	0.4693269826	0.005338078292
14	0.4662018816	0.0106335844
15	0.4647145658	0.01591511936
16	0.4628790577	0.01942604857
17	0.4607150407	0.02203613927
18	0.4594547258	0.02463704355
19	0.4578982348	0.0298245614
20	0.4562214969	0.03496503497
21	0.4549180157	0.03750545137
22	0.4532230876	0.04342162397
23	0.4518584172	0.04935064935
24	0.4506561462	0.05615550756
25	0.4494272191	0.06024096386
26	0.448130621	0.07344150299
27	0.4470274783	0.07593856655
28	0.4454189688	0.09060118544
29	0.4440980555	0.09620253165
30	0.4433602076	0.09772535805
31	0.4424563142	0.1032312211
32	0.4413249757	0.1039832285
33	0.4401300703	0.1071578066
34	0.4392494531	0.1087411125
35	0.4379726897	0.115640599
36	0.4372017944	0.1218905473
37	0.4359027342	0.1264985531
38	0.4347943617	0.1318500206
39	0.4337558512	0.1372226787
40	0.4327504592	0.150712831
41	0.431500033	0.1514041514
42	0.4308625873	0.1551584078
43	0.4301242414	0.159643436
44	0.4296416128	0.1612641815
45	0.4286669845	0.1672051696
46	0.4271008914	0.1769199839
47	0.4266406064	0.1768488746
48	0.4254751372	0.1805054152
49	0.4242941809	0.1839264294
50	0.4237337985	0.1903624054
51	0.4226373064	0.1881977671
52	0.4217389204	0.1916500994
53	0.4208946195	0.1981767737
54	0.4203549949	0.1980982567
55	0.4194981707	0.2014218009
56	0.4187604413	0.2070051161
57	0.4179350524	0.2084152576
58	0.4171109534	0.2084152576
59	0.4164882682	0.2078740157
60	0.4154876794	0.2124656997
61	0.4147864159	0.2145653876
62	0.4141213045	0.2174423152
63	0.4136247961	0.220226474
64	0.412928093	0.2230889236
65	0.4122315725	0.2251655629
66	0.4112347042	0.226459144
67	0.4106810935	0.2292152292
68	0.409813331	0.2369337979
69	0.4088760932	0.2422839506
70	0.4077379805	0.2462485571
71	0.4066748018	0.2522039095
72	0.4061174078	0.2488479263
73	0.4050862766	0.2514373323
74	0.404192485	0.2524866106
75	0.403515639	0.2564885496
76	0.402809063	0.2592451392
77	0.4019843184	0.2618956985
78	0.4012394738	0.2703521393
79	0.4012037643	0.271006813
80	0.4000599318	0.2735171893
81	0.3991536243	0.2701475596
82	0.3980851817	0.2740656852
83	0.3975462944	0.2809792844
84	0.3967456643	0.2835652501
85	0.3959268402	0.2887139108
86	0.3945516182	0.288072018
87	0.3935612164	0.2942494399
88	0.3929552968	0.2988077496
89	0.3927177389	0.2967934377
90	0.3919124159	0.3007071083
91	0.3918865092	0.3013392857
92	0.3911657941	0.3032329989
93	0.3901388671	0.3076352854
