iter	Passed	Remaining
0	21	21269
1	41	20626
2	62	20789
3	82	20652
4	103	20517
5	122	20363
6	140	19957
7	161	19993
8	181	20026
9	203	20149
10	223	20128
11	246	20262
12	266	20254
13	282	19870
14	302	19855
15	322	19841
16	343	19841
17	363	19819
18	383	19815
19	407	19947
20	427	19935
21	447	19885
22	467	19868
23	487	19814
24	504	19676
25	524	19642
26	544	19613
27	564	19584
28	584	19576
29	605	19593
30	626	19587
31	646	19570
32	667	19570
33	687	19525
34	707	19518
35	727	19490
36	748	19480
37	769	19484
38	789	19466
39	810	19445
40	833	19501
41	854	19495
42	875	19482
43	895	19449
44	915	19421
45	935	19396
46	956	19384
47	975	19351
48	996	19334
49	1016	19311
50	1036	19293
51	1057	19270
52	1077	19258
53	1097	19235
54	1118	19223
55	1132	19093
56	1154	19101
57	1175	19088
58	1195	19070
59	1215	19036
60	1236	19040
61	1258	19041
62	1270	18893
63	1290	18867
64	1310	18857
65	1331	18838
66	1351	18816
67	1372	18810
68	1393	18803
69	1414	18788
70	1433	18762
71	1453	18740
72	1474	18720
73	1479	18517
74	1498	18487
75	1518	18460
76	1538	18439
77	1555	18388
78	1573	18339
79	1594	18331
80	1614	18317
81	1635	18306
82	1655	18289
83	1672	18242
84	1694	18238
85	1713	18215
86	1733	18193
87	1753	18175
88	1773	18150
89	1793	18131
90	1813	18112
91	1833	18099
92	1853	18074
93	1870	18024
94	1889	18004
95	1910	17987
96	1931	17979
97	1951	17957
98	1970	17934
99	1990	17917
100	2011	17901
101	2031	17883
102	2050	17857
103	2069	17826
104	2089	17813
105	2109	17794
106	2130	17779
107	2141	17690
108	2161	17666
109	2182	17655
110	2201	17633
111	2216	17570
112	2237	17562
113	2257	17544
114	2275	17510
115	2286	17424
116	2300	17361
117	2319	17340
118	2339	17320
119	2359	17299
120	2380	17294
121	2393	17221
122	2413	17208
123	2433	17189
124	2453	17174
125	2474	17161
126	2493	17141
127	2513	17124
128	2533	17105
129	2553	17090
130	2574	17075
131	2593	17055
132	2612	17033
133	2633	17018
134	2652	16997
135	2672	16980
136	2692	16961
137	2712	16942
138	2732	16924
139	2751	16903
140	2772	16891
141	2793	16877
142	2813	16861
143	2835	16858
144	2856	16840
145	2875	16820
146	2896	16806
147	2917	16794
148	2936	16774
149	2957	16757
150	2976	16736
151	2996	16719
152	3018	16707
153	3035	16673
154	3045	16604
155	3060	16558
156	3081	16543
157	3100	16525
158	3122	16513
159	3141	16493
160	3161	16476
161	3182	16462
162	3202	16446
163	3223	16433
164	3243	16415
165	3252	16338
166	3260	16263
167	3280	16244
168	3300	16228
169	3321	16216
170	3341	16199
171	3362	16185
172	3385	16181
173	3406	16170
174	3426	16153
175	3446	16135
176	3465	16115
177	3485	16097
178	3505	16079
