iter	F1	Logloss
68	0.6848716787	0.5989518473
69	0.6879932707	0.5978990602
70	0.6892541561	0.5973797347
71	0.6890377721	0.5966512488
72	0.6884467259	0.5962751702
73	0.6894703932	0.5957932087
74	0.6892161394	0.59548576
75	0.6903792653	0.5952055305
76	0.690969551	0.5944875774
77	0.6925221971	0.5938674137
78	0.6939526817	0.5934031363
79	0.6936823957	0.5930165248
80	0.69205208	0.5925876157
81	0.693444346	0.5919467742
82	0.6937382525	0.5916106097
83	0.6941907715	0.5910651184
84	0.6948331652	0.5907327234
85	0.6956727496	0.5903895739
86	0.6967495653	0.5899796793
87	0.6962437168	0.5894795902
88	0.6966700613	0.5889330456
89	0.696203969	0.5883994176
90	0.6959508342	0.587999058
91	0.6965618625	0.5877295277
92	0.6953495392	0.5872497281
93	0.6963882737	0.5865277837
94	0.6971731746	0.5861179445
95	0.698423094	0.5859132744
96	0.6978780898	0.5856145292
97	0.6973325332	0.5854787662
98	0.6989546802	0.5850805686
99	0.6978645295	0.5848020022
100	0.6983699884	0.5846312035
101	0.6989417977	0.5842611121
102	0.699419104	0.5840048864
103	0.700082555	0.5837993293
104	0.6995662825	0.5833449749
105	0.700178169	0.5828411716
106	0.7004982684	0.582424292
107	0.6998337103	0.5821734991
108	0.6995412601	0.5819615668
109	0.70045824	0.5813047044
110	0.7007903397	0.5810779152
111	0.7020484027	0.5806818797
112	0.7020884588	0.5804219397
113	0.7021067189	0.5799094884
114	0.7030614971	0.5796666782
115	0.7019864042	0.5795711618
116	0.7024384715	0.5793794083
117	0.7030614971	0.5791209651
118	0.7037242001	0.5786740947
119	0.7035133929	0.5781849819
120	0.7041663283	0.5775211345
121	0.7044976474	0.5773951282
122	0.7057096485	0.5768766343
123	0.7057096485	0.5762930583
124	0.7057585088	0.5760428752
125	0.7072402625	0.5757379211
126	0.7068217317	0.5752820146
127	0.7075552199	0.574472093
128	0.7085524671	0.5742763481
129	0.7080137712	0.5740456785
130	0.7086331978	0.5740034916
131	0.7080137712	0.5737623999
132	0.7084648339	0.573415259
133	0.7092052943	0.5729426662
134	0.7101940155	0.5723919085
135	0.7097310081	0.5714197808
136	0.7111307521	0.5709625438
137	0.7114652301	0.5708713514
138	0.7109227838	0.5700714638
139	0.7101418208	0.5695173799
140	0.7110550182	0.5690848674
141	0.7111765169	0.5687450994
142	0.711825212	0.568359375
143	0.7111607903	0.5680736573
144	0.712813145	0.5673837549
145	0.712610121	0.5670235865
146	0.713922065	0.5667326024
147	0.7146609379	0.5662936593
148	0.7152746305	0.5659482369
149	0.7173260708	0.5652933147
150	0.7181870052	0.5649821518
151	0.7187598108	0.5647063017
152	0.7187598108	0.5644991924
153	0.7190052073	0.5640524328
154	0.7190457915	0.5637028527
155	0.7193736163	0.5631596897
156	0.7187997298	0.5629001933
157	0.7221154469	0.5621548548
158	0.7224423234	0.5617232847
159	0.7208888919	0.5616054829
160	0.7208888919	0.5615467761
161	0.7216679252	0.5613059616
162	0.7207673146	0.5611596103
163	0.7215048054	0.5608779949
164	0.7228142028	0.5604248601
165	0.7236304278	0.5601852098
166	0.7234658271	0.5599453378
167	0.724239644	0.5595335029
168	0.724119028	0.559429283
169	0.7248129831	0.5590886281
170	0.7254277565	0.5589818582
171	0.7260800556	0.5587036244
172	0.7268512729	0.5583909647
173	0.7286849077	0.5578685348
174	0.7285250837	0.5574797059
175	0.728767623	0.5571085612
176	0.7289686643	0.5570021793
177	0.7285608701	0.5569650925
178	0.7284782018	0.5569423637
179	0.7290158814	0.556345206
180	0.7288147197	0.5560390323
181	0.728489257	0.5558585324
182	0.728701891	0.5554300667
183	0.7283346432	0.5553013995
184	0.728701891	0.5551114754
185	0.729637268	0.5544782841
186	0.7312631078	0.5539358972
187	0.7310626997	0.5536236811
188	0.7317880812	0.5533331404
189	0.7332105442	0.5527930264
190	0.7334601564	0.5525132958
191	0.7337844199	0.5522525243
192	0.7344742761	0.5519369266
193	0.7345899529	0.5515373985
194	0.7345899529	0.5514329015
195	0.7367396743	0.5508838068
196	0.7362495115	0.5505531304
197	0.7360512457	0.5505063978
198	0.7367396743	0.5503700249
199	0.7376365955	0.549938732
200	0.7375641714	0.5495378181
201	0.73857537	0.5491325247
202	0.7379405934	0.5486258386
203	0.7377314226	0.5483960005
204	0.7377426817	0.5481487555
205	0.7370954163	0.5479588314
206	0.7384313903	0.5476752202
207	0.7387127722	0.547468499
208	0.7403693819	0.5468941255
209	0.7414073784	0.5466580785
210	0.7400758874	0.5460609207
211	0.7401178009	0.5460309298
212	0.7396988791	0.5455220263
213	0.7390238679	0.5448516374
214	0.7389820026	0.544716207
215	0.7392629621	0.5444324296
216	0.7398663909	0.5442134015
217	0.7398789574	0.5440214263
218	0.7398789574	0.5439647151
219	0.740004721	0.5438044493
220	0.7404113286	0.5435283221
221	0.7410564897	0.5429980757
222	0.7408178932	0.5427524383
223	0.7411404428	0.5427264942
224	0.7417012221	0.5423615583
225	0.7418272265	0.5422365499
226	0.7421494659	0.5420261144
227	0.7427515836	0.5417021458
228	0.7433258695	0.5414282914
229	0.744712501	0.5407919957
230	0.7454400846	0.5407482012
231	0.7448811742	0.5406262418
232	0.7443485897	0.5403929112
233	0.7449919927	0.5401570305
234	0.7451606916	0.5398748053
235	0.7458459659	0.5397038403
236	0.7478820253	0.5392458826
237	0.7474768371	0.5391875639
238	0.7471560643	0.5390348374
239	0.7479067878	0.5386483368
240	0.749254013	0.5383266411
241	0.747653414	0.537974899
242	0.747459608	0.5376383464
243	0.7478397621	0.5371951901
244	0.7476035934	0.5370653587
245	0.7474518179	0.5367581872
246	0.7479841203	0.5362997306
247	0.7482626092	0.5360779862
248	0.7481780015	0.5359605725
249	0.7489038676	0.5357261332
250	0.7486256137	0.5356415931
251	0.748347236	0.5355275611
252	0.7494600043	0.5352038142
253	0.7497378873	0.534970151
254	0.7511025202	0.5346920835
255	0.7514222362	0.5344729445
256	0.7517842743	0.5341786897
257	0.7518691445	0.5339707488
258	0.7519315554	0.5336687883
259	0.7518041609	0.5335691142
260	0.7513766622	0.5334420546
261	0.7511414862	0.5333001382
262	0.7512688821	0.5332116622
263	0.7511414862	0.533191816
264	0.7511839467	0.5330417505
265	0.7511839467	0.5329556028
266	0.7522088171	0.5326593522
267	0.7526559319	0.5325117258
268	0.7523362734	0.5323961416
269	0.752463773	0.5323007915
270	0.7521014819	0.5321906399
271	0.7526338396	0.5319203889
272	0.7534860062	0.5314155877
273	0.7536137449	0.53137839
274	0.7536563341	0.5311492172
275	0.7542528622	0.5308759171
276	0.7540611715	0.5307527381
277	0.7542528622	0.530286853
278	0.7542528622	0.5302492674
279	0.7540185617	0.5298992992
280	0.7542954733	0.5298823912
281	0.7542742928	0.5293839097
282	0.7539333565	0.529204075
283	0.7539333565	0.5290711392
284	0.7535711605	0.5290522355
285	0.7538907611	0.5288965709
286	0.7542102558	0.5287573153
287	0.7540185617	0.5285564703
288	0.7540185617	0.5284072363
289	0.7543380893	0.5282235765
290	0.7543380893	0.528206613
291	0.7551047696	0.527894286
292	0.7556578059	0.527670435
293	0.7557858288	0.5274898241
294	0.7568280772	0.5271365298
295	0.7575082145	0.5267496967
296	0.7569562709	0.5265130399
297	0.7567655895	0.5260960495
298	0.7571272633	0.5260505919
299	0.757446087	0.5258589493
300	0.7570417574	0.5255177954
301	0.7577840025	0.5250128279
302	0.7585063254	0.5247323766
303	0.7585919112	0.524570226
304	0.7593385028	0.5241321144
305	0.7591671136	0.524042308
306	0.7593813622	0.5238317062
307	0.7592344215	0.5237426758
308	0.7595528482	0.5233851683
309	0.7592160239	0.5231908648
310	0.7599389749	0.5227662796
311	0.7601787411	0.5225383263
312	0.7603254945	0.5223797236
313	0.7601107129	0.5220578061
314	0.7599389749	0.5217704808
315	0.7607124074	0.5212864127
316	0.7610740476	0.521013667
317	0.7607984415	0.5209228072
318	0.76279486	0.5205197867
319	0.7629835838	0.5203246516
320	0.7638233812	0.5199661463
321	0.7638233812	0.5198492315
322	0.7630860125	0.5195349642
323	0.7632152729	0.5193180427
324	0.7624933017	0.5191902625
325	0.7624933017	0.5191421439
326	0.7639800566	0.5189210093
327	0.764340782	0.5187860224
328	0.7638506876	0.5186597389
329	0.764081994	0.5186232065
330	0.7640388797	0.5185515831
331	0.7640388797	0.5184416533
332	0.765221598	0.518328619
333	0.7649045224	0.518155104
334	0.7641682372	0.5177300754
335	0.7642544999	0.5174560547
336	0.764803021	0.5170921721
337	0.7647598754	0.5169706007
338	0.7648893268	0.5167423702
339	0.7651051764	0.5165206258
340	0.7650619967	0.5164669636
341	0.7655088814	0.5161843503
342	0.7651483609	0.5160567919
343	0.7660422352	0.5158674775
344	0.7668204037	0.5157432452
345	0.7668204037	0.5157379788
346	0.7669069143	0.5156405775
347	0.7671804843	0.5154349096
348	0.7668636566	0.5153479303
349	0.7678138253	0.5151944832
350	0.7669934444	0.5151230815
351	0.7673968754	0.5148602589
352	0.7668495556	0.5147366918
353	0.7679004098	0.5145543624
354	0.767483466	0.5144603982
355	0.7663882935	0.5141823307
356	0.7660276641	0.5141338241
357	0.7663017496	0.5141189118
358	0.7666189888	0.5138606904
359	0.7677136518	0.513677474
360	0.7678868953	0.5136002515
361	0.7684636859	0.5132836005
362	0.7686936266	0.5131504984
363	0.7690969284	0.5129941686
364	0.7695435928	0.5127747524
365	0.7697297519	0.5127131075
366	0.7695870027	0.5126102735
367	0.7695870027	0.5125576092
368	0.7695435928	0.5125527863
369	0.769686351	0.5122682327
370	0.769686351	0.5121270924
371	0.769686351	0.5121117366
372	0.7698599842	0.5118873312
373	0.7703187345	0.5117276752
374	0.7703187345	0.511715701
375	0.7701762709	0.5116684694
376	0.7699902605	0.5115393588
377	0.770350025	0.511507483
378	0.770350025	0.5115012187
379	0.7706977687	0.5113691699
380	0.7707412588	0.5112701056
381	0.7705118071	0.5112478757
382	0.7707847537	0.511244106
383	0.7709270919	0.5112247034
384	0.7709270919	0.5112095693
385	0.7695870027	0.5109752409
386	0.7699468302	0.5109334975
387	0.7699468302	0.5109298942
388	0.7700336958	0.5109252375
389	0.7700336958	0.5107767242
390	0.7703065791	0.5105209974
391	0.7702944102	0.5102756372
392	0.7703065791	0.5100822761
393	0.7701205809	0.5099700179
394	0.7701205809	0.5099585981
395	0.7704369315	0.5099229527
396	0.7702074857	0.5097515997
397	0.7704369315	0.5095351771
398	0.7707097111	0.5093979727
399	0.7712432757	0.5091693542
400	0.771602867	0.5090089221
401	0.7711010848	0.5089729995
402	0.7714057615	0.5086637769
403	0.7712199733	0.5085506872
404	0.7709469692	0.5084779551
405	0.7707728454	0.5083818843
406	0.7719511408	0.5081043711
407	0.7717220623	0.5080951687
408	0.7718091783	0.5079779768
409	0.7714057615	0.5076892101
410	0.7715364109	0.5076224096
411	0.7717656178	0.5076186399
412	0.7715364109	0.5074557132
413	0.7717542583	0.5070780824
414	0.7717542583	0.5070542449
415	0.771710679	0.5069035141
416	0.7721142392	0.5065992807
417	0.7721142392	0.5064640721
418	0.7720270543	0.5061624996
419	0.7720706443	0.5061389947
420	0.7728339651	0.5057130237
421	0.7731064321	0.5057059278
422	0.7731064321	0.5057022136
423	0.7727903391	0.5056865252
424	0.7734660676	0.5054829084
425	0.7726050024	0.5053295721
426	0.7726922676	0.5053051248
427	0.7733683257	0.5051407013
428	0.7734119919	0.505065419
429	0.7730958246	0.5048258796
430	0.7730958246	0.5047793687
431	0.7730085184	0.5046740955
432	0.7730085184	0.5046544157
433	0.7732268209	0.5046416654
434	0.7731064321	0.5044702015
435	0.7728775961	0.5042461288
436	0.7735430201	0.5039937836
437	0.7733141764	0.5036435383
438	0.774588202	0.5032387992
439	0.7743161676	0.5031813674
440	0.7753849528	0.5026512874
441	0.7755162732	0.5025875913
442	0.7756568134	0.5023356342
443	0.7752442749	0.5021654453
444	0.7752005021	0.5021320173
445	0.7750597048	0.5019006824
446	0.7758666784	0.5016049862
447	0.7763665733	0.5014300853
448	0.7761824294	0.5013429397
449	0.7762262629	0.5013359548
450	0.7768574722	0.5008803809
451	0.7768574722	0.5008503899
452	0.7773566514	0.5003565096
453	0.7775402596	0.500223463
454	0.7775841211	0.4999025433
455	0.7776199203	0.4996964873
456	0.7778394473	0.4995728093
457	0.7780230078	0.4994859964
458	0.7787485936	0.499162305
459	0.7789682565	0.498987903
460	0.7797298211	0.4984717373
461	0.7799057841	0.4981816402
462	0.7803085556	0.4978995813
463	0.7813403262	0.4975007185
464	0.7813403262	0.4974694525
465	0.7809315541	0.4971962079
466	0.7815107295	0.4970578394
467	0.7814225262	0.4969013987
468	0.7817811986	0.4968069355
469	0.7820074325	0.4967218411
470	0.7812401404	0.4965148981
471	0.7814547848	0.4963574596
472	0.7821287108	0.4962283489
473	0.7824488075	0.4956373445
474	0.7824046475	0.4956288074
475	0.7824929724	0.4953990247
476	0.7832543732	0.4951984014
477	0.7821342549	0.4950692353
478	0.7821342549	0.4950157394
479	0.7821342549	0.4949580304
480	0.7821342549	0.4949506574
481	0.7828074312	0.4947116169
482	0.7827632559	0.4946861718
483	0.7827190856	0.4946502492
484	0.7829892437	0.4946322324
485	0.7829009071	0.4946050687
486	0.7825866044	0.4945585578
487	0.7823163427	0.4944983542
488	0.7834850187	0.4942879742
489	0.7832151057	0.4942838165
490	0.7829009071	0.4941830336
491	0.7839757971	0.4939256438
492	0.7842897152	0.4936604929
493	0.784157078	0.4935058815
494	0.7841128755	0.4933966724
495	0.7845150788	0.4932207736
496	0.7842454978	0.4930627253
497	0.7845150788	0.4926770008
498	0.7845150788	0.4926274964
499	0.7855000906	0.4924044769
500	0.7855886133	0.4923414461
501	0.7859429035	0.4922168811
502	0.7858985998	0.4922008601
503	0.7859872123	0.49215191
504	0.7862120819	0.491826112
505	0.7860315261	0.4916348574
506	0.7857214347	0.4912790685
507	0.7855407256	0.4912184214
508	0.7856771559	0.4910261135
509	0.7860824906	0.4907312488
510	0.7866171363	0.490720716
511	0.7869745761	0.4904915985
512	0.7863893683	0.4902028873
513	0.785854301	0.4901537155
514	0.7861201685	0.4899894583
515	0.7858985998	0.4898692173
516	0.7858985998	0.4898479853
517	0.7858985998	0.48983651
518	0.7859872123	0.4898154443
519	0.7858985998	0.4898054104
520	0.7858985998	0.4897942123
521	0.7860791695	0.489580617
522	0.7864368264	0.4894282785
523	0.7858985998	0.489067334
524	0.7858985998	0.4890011433
525	0.7858985998	0.4889373364
526	0.7858100073	0.4887128755
527	0.785854301	0.4887092168
528	0.7859872123	0.4886719083
529	0.7857622176	0.4883147888
530	0.7856736058	0.4883054756
531	0.7859872123	0.4880799615
532	0.7856257287	0.4877584875
533	0.7855814107	0.4876908
534	0.7861201685	0.4873044103
535	0.786386216	0.4872186507
536	0.7863418623	0.4871638798
537	0.786386216	0.4870965803
538	0.787506807	0.4868485592
539	0.787551192	0.486843071
540	0.787551192	0.4868366404
541	0.7873736818	0.486825276
542	0.7873736818	0.4868159628
543	0.7874180518	0.4867474437
544	0.7874624269	0.4866132329
545	0.7874624269	0.4866079665
546	0.787506807	0.4864556835
547	0.7880442076	0.4864039062
548	0.7883127292	0.4860850931
549	0.7879554312	0.4859745535
550	0.7879554312	0.4859565368
551	0.7880442076	0.4859208913
552	0.7879998169	0.4859049812
553	0.7882683333	0.4858667857
554	0.7884923345	0.4857708812
555	0.7899657965	0.485437932
556	0.790946968	0.4850408431
557	0.7905907662	0.4848553539
558	0.7905907662	0.4848506418
559	0.790010234	0.4846129872
560	0.7903223827	0.4846045055
561	0.7906796375	0.4844417451
562	0.7910358696	0.4843430688
563	0.7907685288	0.4839983671
564	0.7900546765	0.4837868229
565	0.7905883767	0.4835397996
566	0.7906328842	0.4834377971
567	0.7900524829	0.4833521483
568	0.7904985286	0.4831499729
569	0.7906766482	0.4829329959
570	0.7906321108	0.4828920841
571	0.7907211907	0.4828187421
572	0.7907211907	0.4828082647
573	0.7907204662	0.4826715592
574	0.7904522626	0.4825546445
575	0.7904968297	0.4825189436
576	0.7905414019	0.482391496
577	0.7907650386	0.4823719825
578	0.7907650386	0.4823682683
579	0.7911222988	0.482089591
580	0.7911222988	0.4820860985
581	0.7921044005	0.4817542025
582	0.7913899304	0.481676093
583	0.7919258871	0.4812862663
584	0.7921935125	0.4810911866
585	0.7919258871	0.4810327015
586	0.7921935125	0.4809376286
587	0.7928176605	0.4808094603
588	0.7924610194	0.4806724223
589	0.7930849409	0.4802863098
590	0.7930849409	0.4802801564
591	0.7933528506	0.4800040291
592	0.792595215	0.4797268486
593	0.7929967754	0.4794764436
594	0.7937987712	0.4791771995
595	0.7941999804	0.4790087846
596	0.7939764822	0.478918202
597	0.7939764822	0.4788647616
598	0.7939764822	0.4787020012
599	0.7939764822	0.4786799376
600	0.7937093973	0.4785991118
601	0.7933982935	0.4784555877
602	0.7939775794	0.4781749701
603	0.7939775794	0.4781506337
604	0.7946025943	0.478033608
605	0.7951813232	0.4778837088
606	0.7951813232	0.4778405795
607	0.7943788695	0.4775966606
608	0.7946906223	0.4774582367
609	0.7945578393	0.4771840497
610	0.7952278956	0.4768650703
611	0.7948280196	0.4767514263
612	0.7952745255	0.4766506988
613	0.7955416407	0.4766478716
614	0.7965640617	0.4764531246
615	0.7965640617	0.4763582734
616	0.7959431908	0.476090905
617	0.7961652232	0.4757130525
618	0.7966986456	0.4755812809
619	0.7968781616	0.4754107594
620	0.7967435171	0.4750106216
621	0.7972315956	0.4746245645
622	0.7986517257	0.4744325338
623	0.7988725282	0.4743884621
624	0.7982511837	0.4742943316
625	0.7982062922	0.4741723167
626	0.798472109	0.4739296729
627	0.7987864913	0.473834988
628	0.7987864913	0.4737432967
629	0.7987864913	0.4736690123
630	0.7990522256	0.4736660187
631	0.7986966425	0.4736401301
632	0.7987003775	0.4731971401
633	0.7985206393	0.473194202
634	0.7986104983	0.4731021781
635	0.7986104983	0.4730988519
636	0.7989213023	0.4728361956
637	0.7994118629	0.472455405
638	0.7993668906	0.472126946
639	0.7993219232	0.4720192337
640	0.799276961	0.4718942807
641	0.7994118629	0.4717969349
642	0.7993219232	0.4714912047
643	0.7993219232	0.4714825013
644	0.7990561589	0.4714317218
645	0.799461002	0.4712605351
646	0.799461002	0.471173445
647	0.7997674895	0.4710800351
648	0.7996775196	0.4709571333
649	0.7996775196	0.4709450482
650	0.7999430588	0.4709252575
651	0.8000780362	0.4708111145
652	0.8007036751	0.4705915875
653	0.7998124821	0.4703275454
654	0.7999024824	0.4702567534
655	0.8003931607	0.4700812982
656	0.8006586321	0.4700105617
657	0.801014087	0.4698668713
658	0.801014087	0.4698420359
659	0.800969034	0.4698127656
660	0.8006135941	0.4697243451
661	0.800969034	0.4696868148
662	0.8019842286	0.4694864687
663	0.8018545474	0.4693350727
664	0.8017644066	0.4692884509
665	0.8028804744	0.4690312274
666	0.8026156379	0.4687370834
667	0.8024802523	0.4686769906
668	0.8029195274	0.4684984309
669	0.802745074	0.4684893949
670	0.8023449122	0.4683095047
671	0.8031000504	0.4680909201
672	0.8036742815	0.4678968383
673	0.8035388371	0.4675004147
674	0.8036291283	0.4674521852
675	0.8037194398	0.4673253474
676	0.8037646032	0.4671900833
677	0.8039838131	0.4671032149
678	0.8036742815	0.467064077
679	0.8037194398	0.4670252718
680	0.8040289814	0.4669914557
681	0.8037646032	0.4668354585
682	0.8039904961	0.4667018021
683	0.80439051	0.4665537877
684	0.8041193331	0.4665051148
685	0.8045643879	0.4664380371
686	0.8045643879	0.4664288901
687	0.8045191844	0.4663759486
688	0.8044739859	0.4662815409
689	0.8044739859	0.4662542664
690	0.8047381499	0.4661932312
691	0.8039904961	0.4660604617
692	0.8039453074	0.4659867871
693	0.8042548987	0.4658032382
694	0.8042548987	0.4656788395
695	0.804835716	0.4655003353
696	0.804835716	0.4654871415
697	0.8054997665	0.4652958869
698	0.8054997665	0.4650687652
699	0.8054997665	0.4650596736
700	0.8052809252	0.4650540192
701	0.8054997665	0.4650189281
702	0.8053261895	0.4649697008
703	0.8053261895	0.4649098021
704	0.8054167335	0.4648663679
705	0.8054167335	0.4648506795
706	0.8054167335	0.4648302513
707	0.805371459	0.4648239593
708	0.8051072271	0.4647562164
709	0.805469527	0.4645575888
710	0.8058167219	0.4643820226
711	0.8056431824	0.4642880307
712	0.8054167335	0.4640929788
713	0.8055978824	0.4640024516
714	0.8055978824	0.4639309667
715	0.8064433184	0.4635958277
716	0.8063979782	0.4635709924
717	0.8063526431	0.4635602378
718	0.8063979782	0.4632803686
719	0.8064433184	0.4632562261
720	0.8060885966	0.4632014275
721	0.8060885966	0.463190368
722	0.8062166684	0.4631210452
723	0.8063899497	0.463092163
724	0.8062166684	0.4627243721
725	0.8060354401	0.4627093489
726	0.8060807395	0.4626959888
727	0.8061713537	0.462678471
728	0.805469527	0.4623450228
729	0.80569613	0.461950484
730	0.8054317182	0.4619025595
731	0.8053410714	0.461840083
732	0.8057791128	0.4618028022
733	0.805469527	0.4617139659
734	0.805469527	0.4616607749
735	0.8055601529	0.4615164747
736	0.8057791128	0.4612471107
737	0.8057791128	0.4612343881
738	0.8060885966	0.4612200024
739	0.8061792622	0.4610020276
740	0.8064433184	0.4608057561
741	0.8064433184	0.460693692
742	0.8064433184	0.4606744279
743	0.8068886888	0.460379591
744	0.8068886888	0.4603768746
745	0.8078248604	0.4601586227
746	0.8075610921	0.4601536889
747	0.8075610921	0.4601324291
748	0.8075610921	0.4601174336
749	0.8074702649	0.4600873318
750	0.8072063895	0.460030981
751	0.8071609884	0.4599846087
752	0.8077340237	0.4597467878
753	0.8082248198	0.4594756775
754	0.8082702659	0.4594513133
755	0.8080065952	0.4594156125
756	0.8087972576	0.459242042
757	0.8085792761	0.4591868831
758	0.8085792761	0.4591416472
759	0.8085792761	0.4590992663
760	0.80853382	0.4589841255
761	0.80853382	0.4589733155
762	0.808406635	0.4586606558
763	0.8081884118	0.4584733927
764	0.8080155347	0.4583447255
765	0.8079700674	0.4581192391
766	0.8077516017	0.4579767683
767	0.808324828	0.4579522932
768	0.8096876886	0.4576228087
769	0.8105222437	0.4574966916
770	0.8104767184	0.4572726743
771	0.8103856831	0.4571098584
772	0.8104311982	0.4570275358
773	0.8105677741	0.4568189297
774	0.8106588503	0.4566976355
775	0.811229882	0.4565061592
776	0.8110127527	0.4565017797
777	0.8110127527	0.4565006156
778	0.8110127527	0.4564430174
779	0.8109671971	0.4563789333
780	0.8109671971	0.456309361
781	0.8110127527	0.4560370311
782	0.8110127527	0.4559644098
783	0.8110127527	0.4559525465
784	0.8111494502	0.4557743194
785	0.811993947	0.4554923436
786	0.8120395683	0.4554424511
787	0.811993947	0.4554270953
788	0.8119027198	0.4552154402
789	0.8120851947	0.4550095505
790	0.8116054415	0.4547894692
791	0.8115598193	0.4546897396
792	0.8119027198	0.4545866285
793	0.8120851947	0.454521103
794	0.8127013927	0.4544643641
795	0.8127013927	0.4543955679
796	0.8124389858	0.4543927129
797	0.8124503907	0.4538563132
798	0.8129753764	0.453771385
799	0.8138990879	0.4533025619
800	0.8140362369	0.45326991
801	0.8141276953	0.4531414922
802	0.8139113035	0.4530957852
803	0.8139113035	0.4530800136
804	0.8142649214	0.4527930763
805	0.8142649214	0.4527792173
806	0.8142191742	0.4526824535
807	0.8142191742	0.4526801807
808	0.814435445	0.4525986619
809	0.8143897035	0.4525626007
810	0.8143897035	0.4525504324
811	0.8138655713	0.4524484023
812	0.8139905155	0.4523596491
813	0.8139905155	0.4523165198
814	0.8140819635	0.4521529833
815	0.8140819635	0.4521423118
816	0.8141276953	0.4520340728
817	0.8147888496	0.4519441832
818	0.8148346112	0.4519387781
819	0.814697342	0.4519190429
820	0.814697342	0.4519150238
821	0.814697342	0.4519131112
822	0.8147430933	0.4518474194
823	0.8152337355	0.451757114
824	0.8148676271	0.4516298881
825	0.8158028022	0.4513293413
826	0.8157570064	0.4512018105
827	0.8166784905	0.4510453144
828	0.8166784905	0.4508940847
829	0.8167243155	0.4508361262
830	0.8166326708	0.4504750985
831	0.8160184685	0.4503387257
832	0.816403649	0.4499792503
833	0.8162798153	0.4497426767
834	0.8163256202	0.4497279029
835	0.8171229689	0.4495789461
836	0.8168159807	0.4495599038
837	0.817077124	0.4494095057
838	0.8168618211	0.4493669862
839	0.8171229689	0.4492986057
840	0.8171229689	0.4491527256
841	0.8176133257	0.4487426093
842	0.8176133257	0.4485906589
843	0.8172287291	0.4481140747
844	0.8174123068	0.4479976865
845	0.8174123068	0.4479487365
846	0.81781126	0.4478523331
847	0.81781126	0.4478420774
848	0.8177194208	0.4477458126
849	0.8180723604	0.4476415095
850	0.8180264337	0.4476198895
851	0.8178571873	0.4475570249
852	0.8178571873	0.4474874249
853	0.8180264337	0.4473020742
854	0.8180869012	0.4470240344
855	0.8183939915	0.4468741075
856	0.8180869012	0.4464065316
857	0.8181328594	0.4462840178
858	0.8181328594	0.4462759241
859	0.8181328594	0.4462270572
860	0.8184859325	0.4461645807
861	0.8182707652	0.446070173
862	0.8180554786	0.4459024511
863	0.8185007115	0.4455874077
864	0.819114965	0.4453106983
865	0.8192070184	0.4452791829
866	0.8194219399	0.4450594342
867	0.8196827753	0.4449916358
868	0.8196367422	0.4449798556
869	0.8197288136	0.4449635297
870	0.8196367422	0.4448102211
871	0.8196367422	0.4446339343
872	0.8196827753	0.4445661082
873	0.8196827753	0.4445301856
874	0.8194526616	0.4442671413
875	0.8194526616	0.4441724287
876	0.8191918485	0.4439453347
877	0.8190078685	0.4437749518
878	0.8190998482	0.4436872796
879	0.8193759113	0.4436046798
880	0.8192838696	0.4435402076
881	0.8192838696	0.4435333612
882	0.8195907143	0.4434637612
883	0.8195446916	0.4434038902
