iter	F1	Logloss
0	0.565179228	0.6905554485
1	0.6026857743	0.6880291578
2	0.6029880856	0.6856763502
3	0.6057790826	0.6833192871
4	0.5903653214	0.6814037497
5	0.5962453651	0.6795828708
6	0.6009459009	0.6777182501
7	0.6019303899	0.6760054889
8	0.6017339226	0.6740521474
9	0.6037923029	0.6723896102
10	0.6075192752	0.6706923862
11	0.6074192761	0.6693052644
12	0.6087302584	0.66805778
13	0.6093180086	0.6667800129
14	0.6106243426	0.6653167881
15	0.6083384676	0.6641279396
16	0.6071591929	0.6629268197
17	0.6081079798	0.6619949794
18	0.608304143	0.6606736683
19	0.6097448242	0.6597686966
20	0.610592756	0.6586175037
21	0.6121629289	0.6575001069
22	0.6130130191	0.656550948
23	0.613556958	0.6554316709
24	0.6169539608	0.6545675711
25	0.616712149	0.6534455725
26	0.6167505663	0.652473553
27	0.6158135133	0.6514719435
28	0.6200111199	0.6505372827
29	0.6192909418	0.6495769904
30	0.6210302158	0.64890582
31	0.6219223728	0.6480055986
32	0.6199221303	0.6470807352
33	0.6209061233	0.6460930795
34	0.6223768677	0.6452400142
35	0.6235314259	0.6445361363
36	0.6230206851	0.6438036085
37	0.6259578613	0.6430214011
38	0.6275956276	0.6421471575
39	0.6282435258	0.6414480299
40	0.6286635337	0.640654689
41	0.6300093644	0.6400361672
42	0.6312199955	0.6392262499
43	0.634037667	0.6386786849
44	0.6337530902	0.6382832763
45	0.63422155	0.6378222548
46	0.6344723397	0.6373399562
47	0.6350584637	0.6366067852
48	0.6360599709	0.6360634261
49	0.6382921385	0.635514624
50	0.6394558676	0.6348763095
51	0.6391136841	0.6344420577
52	0.6395184234	0.6338969667
53	0.6394171905	0.6334826561
54	0.6402189827	0.6328366224
55	0.6406705551	0.6323272572
56	0.6397758364	0.6319019121
57	0.641325229	0.6311893255
58	0.641245763	0.6307801609
59	0.6425112599	0.6302860857
60	0.6429398754	0.6297700405
61	0.6433810505	0.6292517687
62	0.6440709639	0.6289339474
63	0.6448391086	0.6284462553
64	0.6468776853	0.6277296111
65	0.6478835539	0.6272144072
66	0.6483572377	0.6265915309
67	0.6478721439	0.626099237
68	0.6496827274	0.6256225299
69	0.650264416	0.6251818949
70	0.6516871717	0.6247988567
71	0.6517901837	0.6244654982
72	0.6540941394	0.623884434
73	0.6517901837	0.6236390045
74	0.6524574486	0.6232621515
75	0.651549873	0.6227718369
76	0.6547583323	0.6222175423
77	0.6537845901	0.6219503904
78	0.6549054648	0.6214381059
79	0.6540020737	0.6212999528
80	0.6570212398	0.6209445749
81	0.657470742	0.6203788996
82	0.6567074464	0.6200010074
83	0.6573986715	0.6196612658
84	0.6579535517	0.6193279072
85	0.6578500328	0.6188982572
86	0.6592688428	0.6184216985
87	0.6596498327	0.6178561221
88	0.6602032433	0.6175215265
89	0.6596494939	0.6170751517
90	0.6603768404	0.6166185341
91	0.6611386594	0.6161674585
92	0.6616573027	0.6158281127
93	0.6608271277	0.615424787
94	0.6610345934	0.6151052833
95	0.6617267204	0.6147430769
96	0.6615185111	0.6142951681
97	0.6622796281	0.6140503324
98	0.6618308741	0.6137114814
99	0.6633840741	0.6132130518
100	0.6628997051	0.6129686119
101	0.6626931414	0.6125733517
102	0.662314357	0.6123979884
103	0.6622116156	0.6122576582
104	0.6624533092	0.6120783363
105	0.6632840295	0.61161969
106	0.6634905933	0.6111898916
107	0.6632840295	0.6108627677
108	0.6635601788	0.6105524182
109	0.664146948	0.6103179242
110	0.664837809	0.609941665
111	0.6643531261	0.6097902013
112	0.6660752609	0.6095881179
113	0.6648347337	0.609154064
114	0.6656294517	0.6087023451
115	0.6661837885	0.6085771563
116	0.6675888565	0.6082592361
117	0.6681027779	0.6080554702
118	0.6691349368	0.607610085
119	0.6696477464	0.6073596579
120	0.6694029732	0.6071435711
121	0.6693389425	0.6069877531
122	0.6694379299	0.6064751716
123	0.6704335681	0.6062593323
124	0.6700201461	0.6059285468
125	0.6705035714	0.6057521938
126	0.6710152198	0.6055253695
127	0.6713584302	0.6053541132
128	0.6709520682	0.6052045793
129	0.6707837309	0.6050404978
130	0.6712954631	0.6047440032
131	0.6718492108	0.6046026339
132	0.671337627	0.6044001545
133	0.6723252306	0.6041101915
134	0.6726762953	0.6038164678
135	0.6720246636	0.6036382346
136	0.6727465522	0.6033535166
137	0.6721650918	0.6031921566
138	0.6728790284	0.6028208456
139	0.673397902	0.602502579
140	0.6739521332	0.6021213716
141	0.6732035802	0.6018076573
142	0.6728248709	0.6015300647
143	0.6729303729	0.6013540087
144	0.6736878628	0.6009777989
145	0.6738200528	0.6008544904
146	0.6740313267	0.6007523601
147	0.6741017808	0.6006627486
148	0.6735288431	0.6004107381
149	0.6734936095	0.5999911824
150	0.6743837446	0.5997274941
151	0.6745248149	0.5995933986
152	0.6750001806	0.5992952216
153	0.6745862138	0.5990732959
154	0.6756162379	0.5987607197
155	0.6755200766	0.5985611104
156	0.6756868511	0.5984355257
157	0.6763732433	0.5981369033
158	0.6769179161	0.5978693555
159	0.6774621408	0.5976476278
160	0.6781828672	0.5974323327
161	0.6795991495	0.5971696836
162	0.6796345696	0.5969846713
163	0.6802246302	0.596732067
164	0.6810373031	0.5965366141
165	0.6815699576	0.5961484298
166	0.6814412301	0.5957980001
167	0.6809925594	0.5956882001
168	0.6809570406	0.5956775615
169	0.6818407285	0.5955090267
170	0.682289193	0.5953268843
171	0.6821963627	0.5948878823
172	0.6823603408	0.5948364213
173	0.6823959203	0.5948264259
174	0.6826094753	0.5947691756
175	0.6833644219	0.594528051
176	0.6827305103	0.5943929164
177	0.6841192204	0.5942468462
178	0.6841192204	0.5939557451
179	0.6841548977	0.593854258
180	0.684389501	0.5937588572
181	0.6845526206	0.5936995286
182	0.6835635988	0.5936002187
183	0.6841041628	0.593356818
184	0.6850925866	0.5932547372
185	0.6856678161	0.5931300432
186	0.6845526206	0.5928975284
187	0.6842316715	0.5925285431
188	0.6845883003	0.5923738136
189	0.6850212116	0.592330814
190	0.6847156223	0.5920524792
191	0.6847156223	0.5920453538
192	0.6857945875	0.5917201103
193	0.6857945875	0.5917138756
194	0.6857945875	0.5917091748
195	0.6857945875	0.5914765116
196	0.6857945875	0.591471514
197	0.686314092	0.5914011014
198	0.6868170393	0.5913025338
199	0.6868170393	0.5913012967
200	0.6865477553	0.5912672038
201	0.6865834932	0.591263938
202	0.6865477553	0.591261266
203	0.686871784	0.5909864444
204	0.6869432454	0.5907227561
205	0.6871219641	0.5905338843
206	0.6862783609	0.5904996429
207	0.6862783609	0.5904962782
208	0.6867812986	0.5902942442
209	0.6870315622	0.5900423821
210	0.6870315622	0.5900391658
211	0.6875341027	0.5898058099
212	0.6873723266	0.5897408898
213	0.6883942072	0.5894330144
214	0.6883942072	0.5894291053
215	0.6887168072	0.5891673964
216	0.6890928466	0.5889841654
217	0.6890928466	0.5889823841
218	0.6890928466	0.5889788214
219	0.6890570183	0.5889757041
220	0.6890211937	0.5889735764
221	0.6887346965	0.5887936607
222	0.6893437491	0.5884562942
223	0.6898979435	0.5881274385
224	0.6900428943	0.587760086
225	0.6902584077	0.5875993198
226	0.6905797666	0.5872110365
227	0.6908480378	0.5872051976
228	0.6909558371	0.5869315636
229	0.6909558371	0.5869257742
230	0.6925475366	0.5866556533
231	0.6925475366	0.5866540205
232	0.6923157418	0.5863092316
233	0.6929952828	0.5861337199
234	0.6929952828	0.586129415
235	0.6928716676	0.585965284
236	0.6928716676	0.58584727
237	0.6928716676	0.5858453897
238	0.6931548124	0.5857689404
239	0.6932475354	0.5856079763
240	0.6932989155	0.5855295972
241	0.6938338024	0.5852975773
242	0.6942453229	0.5852365168
243	0.6942453229	0.5852332015
244	0.6942453229	0.5852280554
245	0.6942453229	0.5852229588
246	0.6942453229	0.585221128
247	0.6941371364	0.5850419051
248	0.694209257	0.5848612472
249	0.694209257	0.58485907
250	0.694209257	0.5848575856
251	0.6953856458	0.5846468923
252	0.6950104973	0.5845504029
253	0.6957024632	0.5842753339
254	0.6957024632	0.5842566792
255	0.6957024632	0.5842539083
256	0.6951330291	0.5841496502
257	0.6954358391	0.5839330686
258	0.6954358391	0.5839309904
259	0.6954358391	0.5839289121
260	0.6954358391	0.5839250526
261	0.6945631882	0.5837319748
262	0.6945631882	0.5837305398
263	0.6945631882	0.5837296491
264	0.6945631882	0.5837275214
265	0.6953495464	0.5833124685
266	0.6953495464	0.5833107367
267	0.6953495464	0.58330851
268	0.6953495464	0.5833081141
269	0.6950826718	0.5832728831
270	0.6967545507	0.5829593173
