iter	Passed	Remaining
0	25	25417
1	38	19339
2	52	17515
3	69	17338
4	94	18846
5	106	17676
6	133	18939
7	142	17702
8	147	16217
9	165	16375
10	189	17080
11	217	17897
12	245	18673
13	276	19445
14	286	18791
15	317	19532
16	345	19954
17	359	19590
18	385	19912
19	411	20175
20	439	20503
21	466	20734
22	494	21012
23	522	21251
24	549	21432
25	576	21579
26	603	21744
27	616	21406
28	641	21462
29	667	21577
30	690	21598
31	718	21738
32	746	21888
33	777	22079
34	803	22163
35	825	22115
36	853	22214
37	878	22241
38	904	22290
39	932	22368
40	959	22437
41	987	22526
42	1014	22568
43	1042	22646
44	1068	22671
45	1095	22726
46	1122	22766
47	1146	22734
48	1173	22780
49	1200	22818
50	1229	22869
51	1256	22899
52	1282	22908
53	1307	22908
54	1333	22914
55	1361	22955
56	1389	22984
57	1417	23028
58	1446	23072
59	1474	23102
60	1501	23113
61	1528	23130
62	1556	23154
63	1585	23189
64	1612	23201
65	1640	23219
66	1666	23212
67	1695	23236
68	1724	23269
69	1754	23309
70	1782	23321
71	1810	23336
72	1838	23345
73	1866	23361
74	1893	23356
75	1922	23375
76	1949	23373
77	1977	23380
78	2005	23379
79	2033	23381
80	2062	23404
81	2095	23456
82	2125	23481
83	2154	23493
84	2183	23503
85	2212	23511
86	2241	23525
87	2269	23522
88	2298	23527
89	2328	23548
90	2357	23544
91	2384	23534
92	2412	23525
93	2439	23510
94	2466	23501
95	2495	23496
96	2523	23487
97	2549	23470
98	2577	23459
99	2606	23455
100	2636	23469
101	2665	23467
102	2692	23448
103	2723	23463
104	2753	23468
105	2782	23466
106	2812	23474
107	2841	23466
108	2871	23468
109	2898	23454
110	2927	23444
111	2955	23429
112	2983	23418
113	3012	23411
114	3040	23399
115	3068	23387
116	3098	23385
117	3127	23374
118	3155	23363
119	3184	23351
120	3221	23405
121	3254	23421
122	3281	23399
123	3309	23382
124	3337	23365
125	3364	23336
126	3393	23324
127	3421	23307
128	3434	23190
129	3462	23173
130	3491	23158
131	3518	23136
132	3547	23126
133	3574	23100
134	3603	23090
135	3630	23063
136	3659	23050
137	3687	23035
138	3718	23034
139	3750	23037
140	3779	23026
141	3807	23006
142	3844	23039
143	3875	23036
144	3904	23022
145	3932	23002
146	3960	22983
147	3988	22962
148	4017	22947
149	4031	22843
150	4057	22815
151	4086	22798
152	4114	22775
153	4142	22759
154	4170	22734
155	4198	22717
156	4227	22700
157	4257	22687
158	4290	22694
159	4322	22690
160	4351	22677
161	4380	22657
162	4408	22637
163	4436	22617
164	4464	22592
165	4494	22579
166	4519	22542
167	4544	22505
168	4572	22484
169	4600	22460
170	4628	22436
171	4656	22414
172	4684	22393
173	4716	22387
174	4747	22381
175	4776	22362
176	4806	22348
177	4832	22317
178	4860	22295
179	4888	22270
180	4917	22250
181	4945	22227
182	4973	22202
183	5001	22181
184	5030	22162
185	5058	22138
186	5086	22112
187	5113	22085
188	5142	22064
189	5169	22039
190	5198	22017
191	5226	21994
192	5254	21972
193	5282	21947
194	5312	21932
195	5341	21911
196	5370	21891
197	5398	21867
198	5425	21839
199	5453	21813
200	5479	21783
201	5508	21762
202	5537	21740
203	5565	21714
204	5594	21695
205	5622	21673
206	5649	21643
207	5677	21618
208	5709	21607
209	5737	21582
210	5766	21563
211	5793	21536
212	5821	21511
213	5848	21481
214	5877	21459
215	5904	21432
216	5932	21407
217	5961	21385
218	5990	21361
219	6018	21337
220	6047	21316
221	6075	21293
222	6102	21263
223	6129	21235
224	6164	21234
225	6193	21212
226	6221	21185
227	6248	21157
228	6277	21134
229	6304	21105
230	6333	21082
231	6361	21059
232	6389	21034
233	6418	21009
234	6446	20986
235	6474	20961
236	6504	20940
237	6533	20919
238	6560	20890
239	6590	20868
240	6618	20842
241	6645	20816
242	6675	20794
243	6706	20779
244	6737	20762
245	6767	20742
246	6794	20713
247	6822	20687
248	6849	20659
249	6878	20636
250	6907	20612
251	6936	20589
252	6964	20563
253	6993	20540
254	7023	20521
255	7054	20502
256	7085	20483
257	7115	20464
258	7145	20442
259	7173	20416
260	7202	20392
261	7230	20367
262	7258	20341
263	7287	20315
264	7315	20290
265	7342	20261
266	7369	20231
267	7398	20206
268	7426	20181
269	7455	20157
270	7483	20131
271	7511	20104
272	7540	20080
273	7569	20056
274	7597	20029
275	7623	19998
276	7653	19977
277	7682	19953
278	7715	19938
279	7746	19918
280	7773	19890
281	7800	19860
282	7827	19830
283	7853	19799
284	7881	19772
285	7909	19745
286	7935	19714
287	7963	19688
288	7992	19662
289	8020	19635
290	8049	19612
