iter	Passed	Remaining
0	31	31001
1	46	23076
2	62	20884
3	91	22669
4	117	23439
5	128	21259
6	155	22107
7	188	23340
8	198	21875
9	227	22538
10	257	23130
11	284	23395
12	313	23803
13	323	22787
14	347	22804
15	377	23197
16	405	23457
17	452	24678
18	483	24952
19	510	25023
20	536	25032
21	560	24922
22	587	24973
23	611	24865
24	640	24972
25	669	25084
26	701	25262
27	713	24770
28	741	24817
29	767	24820
30	797	24929
31	826	25013
32	855	25072
33	884	25129
34	906	25004
35	933	24988
36	961	25018
37	984	24918
38	1011	24935
39	1038	24918
40	1063	24867
41	1090	24868
42	1116	24858
43	1144	24863
44	1169	24821
45	1196	24812
46	1223	24798
47	1250	24806
48	1278	24812
49	1302	24741
50	1329	24736
51	1360	24804
52	1391	24865
53	1417	24831
54	1442	24778
55	1469	24778
56	1500	24822
57	1530	24856
58	1561	24905
59	1591	24939
60	1622	24979
61	1655	25038
62	1686	25079
63	1715	25090
64	1746	25120
65	1778	25162
66	1809	25192
67	1840	25222
68	1874	25288
69	1904	25296
70	1932	25280
71	1960	25265
72	1987	25244
73	2014	25212
74	2040	25168
75	2067	25136
76	2093	25097
77	2120	25067
78	2147	25041
79	2174	25009
80	2202	24992
81	2230	24971
82	2259	24963
83	2287	24940
84	2312	24889
85	2341	24886
86	2372	24897
87	2403	24913
88	2431	24885
89	2458	24862
90	2485	24828
91	2513	24803
92	2539	24764
93	2567	24742
94	2594	24714
95	2623	24700
96	2653	24701
97	2683	24698
98	2709	24659
99	2736	24631
100	2763	24595
101	2790	24565
102	2818	24545
103	2848	24540
104	2879	24547
105	2911	24557
106	2940	24541
107	2968	24515
108	2996	24495
109	3023	24466
110	3050	24432
111	3078	24404
112	3105	24376
113	3133	24355
114	3161	24330
115	3189	24306
116	3217	24283
117	3244	24252
118	3272	24228
119	3299	24199
120	3327	24172
121	3358	24171
122	3390	24171
123	3423	24183
124	3449	24144
125	3476	24113
126	3504	24089
127	3531	24061
128	3559	24036
129	3587	24005
130	3615	23984
131	3648	23990
132	3680	23990
133	3708	23964
134	3734	23930
135	3763	23911
136	3791	23881
137	3821	23873
138	3853	23872
139	3887	23879
140	3919	23875
141	3949	23866
142	3983	23874
143	4017	23880
144	4053	23902
145	4083	23885
146	4112	23865
147	4142	23846
148	4169	23811
149	4197	23786
150	4225	23759
151	4253	23729
152	4279	23689
153	4306	23658
154	4334	23631
155	4363	23609
156	4395	23601
157	4431	23617
158	4460	23593
159	4488	23565
160	4515	23529
161	4538	23476
162	4568	23456
163	4596	23430
164	4625	23407
165	4656	23393
166	4685	23369
167	4710	23327
168	4738	23298
169	4766	23274
170	4795	23248
171	4824	23225
172	4851	23192
173	4881	23173
174	4910	23147
175	4944	23148
176	4974	23129
177	5006	23121
178	5036	23098
179	5067	23083
180	5097	23067
181	5129	23052
182	5160	23039
183	5190	23018
184	5219	22994
185	5247	22963
186	5276	22938
187	5305	22916
188	5335	22893
189	5383	22949
190	5413	22929
191	5447	22923
192	5478	22907
193	5507	22882
194	5547	22901
195	5579	22888
196	5615	22888
197	5648	22878
198	5681	22869
199	5712	22848
200	5742	22826
201	5770	22797
202	5801	22777
203	5830	22751
204	5861	22732
205	5893	22716
206	5925	22701
207	5958	22686
208	5989	22667
209	6020	22647
210	6049	22622
211	6078	22593
212	6106	22563
213	6134	22531
214	6161	22496
215	6190	22467
216	6218	22436
217	6245	22404
218	6272	22368
219	6302	22345
220	6337	22339
221	6365	22309
222	6391	22271
223	6419	22239
224	6445	22200
225	6471	22165
226	6497	22125
227	6528	22105
228	6555	22071
229	6583	22039
230	6642	22112
231	6680	22116
232	6728	22148
233	6766	22149
234	6805	22155
235	6861	22212
236	6906	22235
237	6958	22277
238	7005	22305
239	7049	22322
240	7091	22334
241	7124	22314
242	7164	22320
243	7196	22298
244	7226	22270
245	7258	22247
246	7290	22224
247	7320	22198
248	7353	22177
249	7384	22153
250	7413	22121
251	7438	22080
252	7466	22044
253	7492	22006
254	7520	21970
255	7547	21935
256	7574	21899
257	7604	21869
258	7632	21835
259	7661	21806
260	7687	21766
261	7714	21730
262	7742	21697
263	7772	21668
264	7798	21628
265	7825	21594
266	7853	21560
267	7880	21523
268	7906	21485
269	7933	21449
270	7961	21415
271	7989	21383
272	8016	21347
273	8043	21311
274	8071	21278
275	8097	21241
276	8124	21205
277	8153	21175
278	8179	21138
279	8205	21100
280	8232	21065
281	8259	21028
282	8286	20995
283	8314	20960
284	8341	20926
285	8367	20890
286	8395	20857
287	8422	20822
288	8448	20786
289	8477	20754
290	8504	20720
291	8531	20686
292	8557	20649
293	8585	20617
294	8616	20591
295	8645	20563
296	8674	20532
297	8701	20497
298	8730	20469
299	8762	20444
300	8789	20412
301	8816	20377
302	8844	20346
303	8872	20313
304	8898	20275
305	8925	20242
306	8953	20210
307	8980	20177
308	9007	20143
309	9035	20110
310	9062	20076
311	9087	20040
312	9115	20007
313	9140	19969
314	9165	19931
315	9192	19898
316	9221	19868
317	9249	19836
318	9275	19801
319	9302	19767
320	9329	19734
321	9361	19710
322	9388	19678
323	9415	19644
324	9442	19611
325	9470	19580
326	9498	19547
327	9526	19516
328	9552	19482
329	9580	19450
330	9610	19424
331	9639	19395
332	9668	19365
333	9695	19332
334	9723	19301
335	9750	19268
336	9780	19241
337	9809	19211
338	9840	19188
339	9870	19159
340	9899	19130
341	9927	19099
342	9955	19068
343	9983	19038
344	10008	19001
345	10035	18969
346	10065	18942
347	10092	18909
348	10120	18877
349	10147	18844
350	10172	18809
351	10210	18797
352	10238	18764
353	10265	18733
354	10294	18704
355	10321	18672
356	10349	18641
357	10377	18609
358	10404	18577
359	10432	18546
360	10459	18515
361	10488	18484
362	10516	18453
363	10543	18421
364	10569	18388
365	10600	18362
366	10630	18335
367	10660	18307
368	10687	18276
369	10714	18243
370	10745	18218
371	10774	18189
372	10802	18158
373	10831	18129
374	10859	18099
375	10889	18072
376	10921	18048
377	10951	18021
378	10979	17989
379	11008	17960
380	11050	17953
381	11079	17924
382	11107	17893
383	11135	17862
384	11163	17832
385	11189	17799
386	11215	17764
387	11243	17733
388	11271	17703
389	11297	17669
390	11324	17638
391	11351	17606
392	11379	17576
393	11407	17546
394	11435	17514
395	11463	17484
396	11491	17454
397	11519	17424
398	11546	17392
399	11576	17364
400	11606	17337
401	11635	17308
402	11662	17277
403	11690	17245
404	11718	17216
405	11744	17182
406	11772	17153
407	11800	17121
408	11828	17092
409	11856	17062
410	11884	17031
411	11912	17001
412	11940	16971
413	11967	16939
414	11994	16907
415	12024	16881
416	12054	16853
417	12083	16824
418	12111	16793
419	12138	16762
420	12165	16731
421	12195	16704
422	12222	16672
423	12250	16642
424	12278	16612
425	12304	16578
426	12331	16547
427	12359	16517
428	12386	16486
429	12412	16453
430	12439	16422
431	12467	16392
432	12506	16377
433	12536	16348
434	12563	16317
435	12595	16292
436	12622	16261
437	12648	16229
438	12680	16204
439	12708	16175
440	12737	16145
441	12765	16115
442	12791	16083
443	12819	16053
444	12846	16021
445	12872	15989
446	12900	15959
447	12928	15930
448	12956	15899
449	12983	15869
450	13012	15839
451	13040	15810
452	13067	15779
453	13094	15748
454	13121	15716
455	13150	15687
456	13179	15659
457	13207	15629
458	13234	15598
459	13264	15570
460	13294	15544
461	13325	15518
462	13356	15490
463	13386	15463
464	13417	15437
465	13447	15409
466	13476	15380
467	13506	15354
468	13536	15326
469	13569	15302
470	13603	15278
471	13636	15253
472	13666	15227
473	13701	15205
474	13732	15177
475	13761	15148
476	13791	15121
477	13822	15094
478	13853	15067
479	13882	15039
480	13910	15009
481	13938	14979
482	13967	14951
483	13996	14921
484	14025	14893
485	14054	14863
486	14080	14832
487	14108	14802
488	14136	14772
489	14163	14741
490	14193	14713
491	14222	14684
492	14250	14655
493	14279	14625
494	14307	14596
495	14334	14565
496	14362	14536
497	14392	14507
498	14421	14479
499	14453	14453
500	14482	14424
501	14513	14397
502	14542	14369
503	14572	14341
504	14602	14312
505	14633	14286
506	14660	14255
507	14691	14228
508	14720	14200
509	14752	14174
510	14789	14152
511	14820	14125
512	14849	14096
513	14879	14068
514	14910	14041
515	14939	14013
