iter	Logloss	F1
0	0.5016817994	0
1	0.4787506344	0.003563474388
2	0.4662424242	0.09713574097
3	0.4589752192	0.1319218241
4	0.4536525413	0.144006436
5	0.4480306161	0.1663381947
6	0.4421158031	0.2019969278
7	0.4401732034	0.2096835684
8	0.4379786946	0.2114872575
9	0.4352167163	0.2381485629
10	0.4323903717	0.2585383768
11	0.4296255216	0.267055819
12	0.4287271347	0.2707803993
13	0.4250342091	0.2770123278
14	0.420150714	0.2999289268
15	0.416069093	0.3144963145
16	0.4120665472	0.3305555556
17	0.4109412302	0.3349447514
18	0.40737407	0.3422680412
19	0.4050638644	0.3526586621
20	0.4023599282	0.3634503921
21	0.3981424169	0.3798920378
22	0.3939344378	0.3891493637
23	0.3894366573	0.4093915344
24	0.3857885467	0.4176042356
25	0.3818988825	0.4277266754
26	0.3774760379	0.4443723646
27	0.375496587	0.4531702607
28	0.3719775571	0.4554201411
29	0.3686321223	0.4638880051
30	0.3662500303	0.4705882353
31	0.3632661599	0.4788108792
32	0.3601404635	0.480050665
33	0.3576630572	0.4852521408
34	0.3550284636	0.4919583728
35	0.3510065362	0.5026604069
36	0.3475878764	0.5105328377
37	0.3445613863	0.5198644903
38	0.3420305189	0.527701255
39	0.3385480594	0.5375494071
40	0.3364902366	0.5375951294
41	0.334099781	0.5483773127
42	0.330136908	0.5521398433
43	0.3258944751	0.5576633544
44	0.3229281381	0.5645645646
45	0.3199946175	0.5733890215
46	0.3176447166	0.5766249255
47	0.314518192	0.5838546321
48	0.311418601	0.5940360201
49	0.3097645318	0.600999706
50	0.307421077	0.6081871345
51	0.3038453994	0.6100904054
52	0.3036383757	0.6113053613
53	0.3014266907	0.6135504507
54	0.298933162	0.6215277778
55	0.2973407501	0.6246385194
56	0.2954225258	0.6301211771
57	0.2933059637	0.6291810842
58	0.2912195174	0.6337259408
59	0.2911412904	0.6350846971
60	0.2879965931	0.6426323319
61	0.285630333	0.6474943052
62	0.2838974651	0.6525063721
63	0.2838533165	0.6528878822
64	0.2816943515	0.6530958439
65	0.279114034	0.6595264938
66	0.2767572961	0.6602978365
67	0.2747817851	0.6661073826
68	0.2728494601	0.6674113376
69	0.2727337995	0.6679698408
70	0.2699585513	0.6813247982
71	0.2681719032	0.6822481914
72	0.2668707313	0.6856510921
73	0.2645794198	0.6880886427
74	0.2637102042	0.6884519524
75	0.2626326291	0.6910096819
76	0.2610814194	0.6940689655
77	0.2579045189	0.701706109
78	0.2570869433	0.7029104887
79	0.2542027123	0.7146361406
80	0.2533016895	0.7165397171
81	0.2511628154	0.718060474
82	0.2486984425	0.7227803421
83	0.2469127919	0.7238765566
84	0.2451678493	0.72899729
85	0.2417993128	0.7330097087
86	0.2390250117	0.7410786155
87	0.2380075571	0.7437751004
88	0.2374093507	0.7475287203
89	0.2360070401	0.7504670403
90	0.2341993036	0.7536617843
91	0.232521056	0.7580345286
92	0.2311673395	0.7570441255
93	0.2282234546	0.7634152789
94	0.2258424308	0.768540512
95	0.2243033996	0.7695961995
96	0.22360852	0.7713382508
97	0.2220757167	0.7716618383
98	0.2205913808	0.7732067511
99	0.2177745408	0.7750462596
100	0.2159321507	0.7814882987
101	0.213906191	0.7877197586
102	0.2122840241	0.7906976744
103	0.2096843695	0.7960457856
104	0.2075590703	0.8015564202
105	0.2054759769	0.8032149339
106	0.2035319517	0.8091050181
107	0.2024653907	0.8090815273
108	0.2004314442	0.8165467626
109	0.1991914976	0.81724846
110	0.1987951176	0.8174582798
111	0.1958037485	0.8173200102
112	0.193972704	0.8211548288
113	0.193450786	0.8229885057
114	0.1914254344	0.8244897959
115	0.1890446927	0.8280416561
116	0.1874815432	0.8329959514
117	0.1856425071	0.8324050633
118	0.1834899286	0.8345541803
119	0.1825540187	0.8377358491
120	0.1809396698	0.841576701
121	0.1796412037	0.8438521499
122	0.1778127699	0.8457486832
123	0.1765197563	0.8446675031
124	0.1753786376	0.847406665
125	0.1739002702	0.8513614789
126	0.1718085396	0.8567870486
127	0.1701903573	0.8591304348
128	0.1695780242	0.8607594937
129	0.1685208908	0.8644361834
130	0.1661887945	0.8689621006
131	0.1649192113	0.8738583066
132	0.1633610598	0.8735177866
133	0.1620482373	0.8714144411
134	0.1617361553	0.8730237154
135	0.1606430694	0.8730864198
136	0.1597865362	0.8744140143
137	0.1592452469	0.8754623921
138	0.1570371895	0.8781688408
139	0.1561143039	0.8786836935
140	0.1560766911	0.8786836935
141	0.1546526304	0.8821367312
142	0.1530692714	0.8859520313
143	0.1509000817	0.8907808319
144	0.1497797886	0.8902943323
145	0.1479999409	0.8928831674
146	0.1458434965	0.8976034858
147	0.1444485505	0.900918318
148	0.1433810797	0.904750422
149	0.1424876176	0.905141202
150	0.1422642516	0.9056694813
151	0.1410516317	0.9056331247
152	0.1402297794	0.9067307692
153	0.1390543802	0.9090036014
154	0.1375360505	0.9073405535
155	0.136624386	0.9110098345
156	0.1357371816	0.9129186603
157	0.1349672815	0.9135329341
158	0.1336098794	0.9135743356
159	0.1323171699	0.9175233086
160	0.1312293925	0.9200668098
161	0.1300037288	0.9222699094
162	0.1288996635	0.9233333333
163	0.1271339182	0.9273504274
164	0.1264355126	0.9290628707
165	0.1257517317	0.9305193265
166	0.1246843048	0.9319744015
167	0.1240291473	0.9340269567
168	0.1230339947	0.9353773585
169	0.1221594788	0.9358187824
170	0.1212469235	0.9352857818
171	0.1201989983	0.937485256
172	0.1183649125	0.9390444811
173	0.1178095013	0.9405125794
174	0.1163495211	0.9423076923
175	0.1153601007	0.9444574643
176	0.1153343077	0.9444574643
177	0.1140946585	0.9461862424
178	0.1133719524	0.9471468662
179	0.1124954325	0.9471468662
180	0.1112939078	0.9478850199
181	0.1104372432	0.94786065
182	0.1096861375	0.9488676162
183	0.109202349	0.9503612212
184	0.1088544331	0.9506057782
185	0.1079459826	0.9510717614
186	0.107004474	0.9532884034
187	0.1061140769	0.9557358053
188	0.1051052641	0.9561789937
189	0.1048294711	0.9559369202
190	0.1036908093	0.9566628042
191	0.1028323995	0.9576290808
192	0.101721688	0.9590751445
193	0.1015440165	0.9595562746
194	0.101196282	0.96025878
195	0.1003556757	0.96073903
196	0.09997876136	0.96073903
197	0.09949735673	0.9609789887
198	0.09839433467	0.9612188366
199	0.09758931298	0.9624164169
200	0.09682519182	0.9621596677
201	0.09591786492	0.9621596677
202	0.09587040837	0.9621596677
203	0.09488590573	0.9640718563
204	0.09361946578	0.9676234214
205	0.09300587616	0.9673863114
206	0.09241983919	0.9680679991
207	0.09154752591	0.9706422018
208	0.09044726961	0.971559633
209	0.08951675753	0.9725022915
210	0.08902956642	0.9711009174
211	0.08798128542	0.9713368493
212	0.08739375531	0.9708515033
213	0.08676131868	0.9713368493
214	0.0861385217	0.9727251891
215	0.08608088916	0.9727251891
216	0.08530112246	0.9724770642
217	0.08422987817	0.9739010989
218	0.08369233741	0.9741477923
219	0.08307004183	0.9760109664
220	0.08243545401	0.9755540324
221	0.08144145632	0.977412731
222	0.08072172111	0.9769459028
223	0.0799114689	0.9776357827
224	0.07934130309	0.9771793702
225	0.07807085559	0.9778892181
226	0.07765450572	0.9792757914
227	0.07720250586	0.97997269
228	0.07648222278	0.9818264425
229	0.07594382792	0.9813636364
230	0.07592322756	0.9815867243
231	0.07575248664	0.9813551614
232	0.07485996946	0.9825119237
233	0.07448410075	0.9818264425
234	0.07359385209	0.9829661594
235	0.07358403311	0.9829661594
236	0.07313720067	0.9829661594
237	0.07262053215	0.9834279228
238	0.07229362374	0.9838892671
239	0.07164612525	0.9848107005
240	0.07163759749	0.9848107005
241	0.07103669317	0.9848175844
242	0.0710315704	0.9848175844
243	0.07033880988	0.9852707908
244	0.06986709474	0.9864191942
245	0.06977433583	0.9864191942
246	0.06917212938	0.9861897215
247	0.06853454299	0.9864191942
248	0.06794651135	0.9871069894
249	0.0675387545	0.987336047
250	0.06682012678	0.9887082204
251	0.06651877391	0.9884797831
252	0.06583198715	0.9896256202
253	0.0653811728	0.9900811542
254	0.06515132299	0.9900811542
255	0.06432543975	0.9907636855
256	0.0638392422	0.9909869311
257	0.06333953174	0.9914414414
258	0.06306500254	0.9916685431
259	0.06252778773	0.9914414414
260	0.0619557301	0.9912142374
261	0.06116777505	0.9921224398
262	0.06082309154	0.9918955425
263	0.06062120475	0.9921224398
264	0.06007509522	0.9923492349
265	0.05957794292	0.9923492349
266	0.05923984419	0.992575928
267	0.05899120451	0.992575928
268	0.05876232724	0.992575928
269	0.05842562743	0.9923492349
270	0.05814417121	0.9928025191
271	0.05804419875	0.9928025191
272	0.05779987597	0.9930290083
273	0.05767110469	0.9928025191
274	0.05734191213	0.9932553957
275	0.05702556726	0.9930290083
276	0.05649965966	0.9939339474
277	0.05621353201	0.9941599281
278	0.05602655609	0.9941599281
279	0.05563676702	0.9946140036
280	0.05509085302	0.9950650516
281	0.05474599547	0.9952904239
282	0.0545024708	0.9952904239
283	0.0542354976	0.9955136833
284	0.05396639652	0.9955136833
285	0.05321421415	0.9959641256
286	0.05320559546	0.9959641256
287	0.05315664255	0.9959641256
288	0.05265311488	0.9959641256
289	0.052639866	0.9959641256
290	0.05263263924	0.9959641256
291	0.05262241604	0.9959641256
292	0.05230687061	0.9957408653
293	0.05206700479	0.9957408653
294	0.05196041946	0.9957408653
295	0.05185388605	0.9955156951
296	0.0516376057	0.9955156951
297	0.05129507148	0.9955136833
298	0.05072912212	0.9964141641
299	0.05034185223	0.9964141641
300	0.04989498274	0.9964141641
301	0.04945521114	0.9961891952
302	0.04914807295	0.996639032
303	0.04876827499	0.9970884658
304	0.04849738742	0.9970884658
305	0.04838126266	0.9970884658
306	0.04818714625	0.9973130318
307	0.04776054923	0.9973130318
308	0.04731253632	0.9977618621
309	0.04694642727	0.9979861267
310	0.04655916202	0.9979861267
311	0.04627029759	0.9979861267
312	0.04587588164	0.9984343547
313	0.04545473184	0.9986583184
314	0.04525000754	0.998882182
315	0.04499530569	0.998882182
316	0.04466449932	0.9986583184
317	0.04451994659	0.9986583184
318	0.04451579696	0.9986583184
319	0.04414518929	0.9986583184
320	0.04354574583	0.9991059455
321	0.04297915255	0.9993296089
322	0.04258548684	0.9993296089
323	0.04234652883	0.9993296089
324	0.04231475055	0.9993296089
325	0.04208436184	0.9993296089
326	0.04167283966	0.9993296089
327	0.0412481669	0.9991059455
328	0.04104735398	0.9993296089
329	0.04100266462	0.9993296089
330	0.04087968133	0.9995531725
331	0.04047642637	0.9993296089
332	0.04020926774	0.9993296089
333	0.04000521519	0.9993296089
334	0.03953226873	0.9993296089
335	0.03938391658	0.9991059455
336	0.03926114471	0.9993296089
337	0.03902331402	0.9993296089
338	0.03859234403	0.9993296089
339	0.03822926581	0.9995531725
340	0.03793003495	0.9993296089
341	0.03782688231	0.9993296089
342	0.03755419477	0.9997766361
343	0.03743124518	0.9995531725
344	0.03741523756	0.9995531725
345	0.03717516739	0.9995531725
346	0.03677462097	0.9995531725
347	0.03647528855	0.9997766361
348	0.03614034498	1
349	0.03601264699	1
350	0.03599796719	1
351	0.03593227144	1
352	0.03575989596	1
353	0.03559860617	1
354	0.03532055493	1
355	0.03530781705	1
356	0.03488197216	0.9997766361
357	0.03467794121	0.9997766361
358	0.03437830357	0.9997766361
359	0.03404082829	0.9997766361
360	0.03383095627	0.9997766361
361	0.03364602423	0.9997766361
362	0.03341969584	0.9997766361
363	0.03331982313	0.9997766361
364	0.03316214734	0.9997766361
365	0.0330234532	0.9997766361
366	0.03271002493	0.9997766361
367	0.03257424289	0.9997766361
368	0.03236970532	1
369	0.03215800384	1
370	0.03203503645	1
371	0.03186363914	1
372	0.03164504663	1
373	0.03145063282	1
374	0.03126034705	1
375	0.03118325144	1
376	0.03090652631	1
377	0.03088719832	1
378	0.03080918066	1
379	0.0307521305	1
380	0.03044250667	1
381	0.0302973994	1
382	0.03017942996	1
383	0.03001657664	1
384	0.02990032106	1
385	0.02957729752	1
386	0.02947342819	1
387	0.02933496281	1
388	0.02929623137	1
389	0.02908870257	1
390	0.02883160597	1
391	0.02865848301	1
392	0.02839007284	1
393	0.02821496995	1
394	0.0281244745	1
395	0.02807572288	1
396	0.02791181723	1
397	0.02768303152	1
398	0.02757859852	1
399	0.02748473198	1
400	0.02737735294	1
401	0.02723693169	1
402	0.02706048163	1
403	0.02705371126	1
404	0.02697585084	1
405	0.02695614645	1
406	0.02693896912	1
407	0.02667666904	1
408	0.02658468503	1
409	0.02648526234	1
410	0.02637291738	1
411	0.02615745065	1
412	0.02610823293	1
413	0.02586952653	1
414	0.02565825192	1
415	0.0255121028	1
416	0.02532353644	1
417	0.02513554202	1
418	0.02503123611	1
419	0.02486664217	1
420	0.02472722563	1
421	0.02453866322	1
422	0.02434109249	1
423	0.02417658002	1
424	0.02410896928	1
425	0.02398961919	1
426	0.02384017515	1
427	0.02365982615	1
428	0.02362392053	1
429	0.02360854556	1
430	0.02351539716	1
431	0.02343452926	1
432	0.02329060342	1
433	0.0231816799	1
434	0.02295009867	1
435	0.02274002858	1
436	0.02268987033	1
437	0.02246225127	1
438	0.02230689843	1
439	0.02222309834	1
440	0.02220534648	1
441	0.02218721158	1
442	0.02209747582	1
443	0.02200792238	1
444	0.02200788755	1
445	0.02198662357	1
446	0.02197407685	1
447	0.02191085831	1
448	0.02177776509	1
449	0.02170918163	1
450	0.02167283788	1
451	0.02167261357	1
452	0.02161338241	1
453	0.02146834223	1
454	0.02129715552	1
455	0.02116744053	1
456	0.02109959405	1
457	0.02094565015	1
458	0.02089911144	1
459	0.02066351445	1
460	0.02051897357	1
461	0.02043071614	1
462	0.02038416103	1
463	0.02032153355	1
464	0.02025016209	1
465	0.02008848644	1
466	0.01992056569	1
467	0.01985844682	1
468	0.01966667389	1
469	0.01946354257	1
470	0.01940505624	1
471	0.01927255384	1
472	0.01903264362	1
473	0.01898157351	1
474	0.01894681036	1
475	0.01890874828	1
476	0.01886010607	1
477	0.01874745652	1
478	0.01865744032	1
479	0.01848047455	1
480	0.01833602843	1
481	0.01825027304	1
482	0.01815009012	1
483	0.01805598251	1
484	0.01788419221	1
485	0.01786262404	1
486	0.01774404878	1
487	0.01769028456	1
488	0.01762712622	1
489	0.01755870255	1
490	0.01745007274	1
491	0.01737027749	1
492	0.01721470826	1
493	0.01714652048	1
494	0.01709768465	1
495	0.01701841863	1
496	0.01692285597	1
497	0.01681292208	1
498	0.01681261116	1
499	0.01669086724	1
500	0.01658468928	1
501	0.01658437448	1
502	0.01658177445	1
503	0.0164865121	1
504	0.01648649456	1
505	0.01648620303	1
506	0.01639341319	1
507	0.01635435552	1
508	0.01635385723	1
509	0.01635363185	1
510	0.01635361579	1
511	0.01635358526	1
512	0.01635348258	1
513	0.01635334908	1
