iter	Passed	Remaining
0	7	7578
1	15	7670
2	22	7611
3	30	7561
4	37	7459
5	44	7437
6	52	7412
7	59	7382
8	66	7352
9	74	7361
10	81	7329
11	88	7317
12	95	7269
13	103	7262
14	110	7281
15	118	7290
16	125	7282
17	132	7252
18	140	7250
19	147	7230
20	154	7219
21	162	7204
22	169	7190
23	176	7177
24	183	7165
25	190	7153
26	198	7162
27	205	7147
28	213	7140
29	220	7129
30	228	7128
31	235	7119
32	242	7115
33	250	7103
34	257	7106
35	265	7096
36	272	7090
37	279	7084
38	287	7078
39	295	7092
40	303	7092
41	311	7101
42	319	7106
43	326	7097
44	334	7088
45	342	7094
46	349	7087
47	356	7078
48	364	7067
49	371	7051
50	378	7040
51	385	7035
52	392	7020
53	400	7014
54	407	7006
55	415	6997
56	422	6988
57	429	6978
58	436	6968
59	444	6962
60	451	6955
61	459	6948
62	466	6938
63	473	6931
64	481	6928
65	489	6920
66	496	6915
67	504	6916
68	512	6910
69	519	6899
70	526	6894
71	534	6890
72	541	6881
73	549	6878
74	557	6872
75	565	6869
76	572	6861
77	580	6857
78	587	6851
79	595	6849
80	602	6839
81	610	6834
82	618	6836
83	626	6828
84	633	6822
85	641	6813
86	648	6804
87	655	6797
88	663	6789
89	670	6784
90	678	6774
91	685	6767
92	693	6760
93	700	6753
94	708	6753
95	716	6748
96	723	6735
97	730	6727
98	738	6719
99	745	6712
100	753	6705
101	760	6696
102	768	6689
103	775	6681
104	783	6679
105	791	6678
106	799	6669
107	806	6662
108	814	6655
109	821	6646
110	828	6637
111	836	6630
112	843	6624
113	851	6614
114	858	6605
115	865	6595
116	873	6594
117	881	6586
118	888	6577
119	895	6568
120	903	6560
121	910	6549
122	917	6541
123	924	6532
124	932	6527
125	939	6519
126	947	6511
127	954	6501
128	961	6492
129	968	6484
130	976	6480
131	984	6473
132	991	6466
133	999	6458
134	1006	6449
135	1014	6442
136	1021	6433
137	1028	6425
138	1036	6417
139	1043	6409
140	1050	6398
141	1057	6392
142	1065	6384
143	1072	6375
144	1079	6366
145	1087	6359
146	1095	6354
147	1102	6348
148	1109	6339
149	1117	6331
150	1124	6322
151	1132	6317
152	1139	6308
153	1146	6300
154	1154	6292
155	1161	6284
156	1169	6276
157	1176	6269
158	1184	6262
159	1191	6255
160	1199	6250
161	1206	6243
162	1214	6234
163	1221	6226
164	1228	6217
165	1236	6210
166	1243	6203
167	1250	6194
168	1258	6186
169	1265	6178
170	1273	6171
171	1281	6166
172	1289	6163
173	1297	6158
174	1305	6152
175	1312	6146
176	1320	6141
177	1329	6137
178	1337	6133
179	1344	6126
180	1352	6119
181	1359	6111
182	1367	6104
183	1374	6096
184	1381	6087
185	1389	6080
186	1396	6072
187	1404	6064
188	1411	6058
189	1418	6049
190	1426	6043
191	1434	6035
192	1441	6027
193	1449	6020
194	1456	6012
195	1464	6008
196	1472	6000
197	1480	5995
198	1487	5989
199	1495	5982
200	1502	5973
201	1510	5967
202	1517	5959
203	1525	5953
204	1533	5945
205	1540	5936
206	1547	5928
207	1555	5921
208	1562	5914
209	1569	5906
210	1577	5898
211	1584	5890
212	1592	5884
213	1599	5875
214	1606	5866
215	1613	5857
216	1621	5851
217	1629	5846
218	1637	5838
219	1644	5830
220	1652	5823
221	1659	5816
222	1667	5808
223	1674	5800
224	1681	5792
225	1689	5784
226	1696	5776
227	1703	5768
228	1711	5761
229	1718	5754
230	1725	5744
231	1733	5737
232	1741	5731
233	1748	5723
234	1756	5718
235	1764	5710
236	1771	5704
237	1779	5696
238	1786	5688
239	1794	5681
240	1801	5673
241	1808	5665
242	1815	5656
243	1823	5649
244	1830	5641
245	1837	5632
246	1845	5626
247	1853	5619
248	1860	5611
249	1867	5603
250	1875	5595
251	1882	5588
252	1890	5580
253	1897	5573
254	1904	5565
255	1912	5557
256	1919	5550
257	1927	5542
258	1934	5534
259	1941	5527
260	1949	5519
261	1957	5512
262	1964	5504
263	1971	5495
264	1978	5488
265	1986	5481
266	1993	5473
267	2001	5466
268	2008	5457
