iter	MAPE	MAE
720	0.1313552911	151958.5691
721	0.1313322823	151931.3878
722	0.1313064554	151906.2741
723	0.1312666089	151865.0523
724	0.1312252734	151828.8935
725	0.1311771289	151761.0945
726	0.1311447769	151732.3242
727	0.1311048623	151695.2397
728	0.131074867	151656.1748
729	0.1310677818	151642.569
730	0.1310372065	151625.1351
731	0.1310163639	151600.83
732	0.1309936168	151577.5383
733	0.130967631	151559.3997
734	0.1309447842	151545.1363
735	0.1309284325	151533.891
736	0.1308941862	151514.3098
737	0.1308561201	151484.2955
738	0.1308275641	151465.3683
739	0.1308012449	151437.2105
740	0.1307840681	151417.1993
741	0.1307480724	151366.5954
742	0.1307099771	151309.8083
743	0.1306790374	151267.0091
744	0.1306611331	151254.4729
745	0.1306442771	151242.7285
746	0.1306248766	151218.6959
747	0.1306030602	151200.142
748	0.130583519	151183.9855
749	0.130548784	151132.7891
750	0.1304651386	151043.5631
751	0.1304404153	151017.8618
752	0.1304248986	151002.4704
753	0.1303625036	150955.6911
754	0.1303380006	150930.2484
755	0.1302948509	150861.12
756	0.1302517084	150832.7132
757	0.1302312648	150815.0812
758	0.1301946629	150770.5461
759	0.1301651851	150741.2774
760	0.1301484777	150726.8443
761	0.1301220653	150677.2718
762	0.1300894074	150628.0686
763	0.1300715391	150610.6127
764	0.1300362874	150584.6542
765	0.1300020779	150543.2569
766	0.1299863736	150531.1177
767	0.1299704575	150513.6863
768	0.129906101	150431.6255
769	0.1298615051	150384.5596
770	0.1298443951	150359.6081
771	0.1297940679	150304.913
772	0.1297880617	150293.6766
773	0.1297501859	150252.3448
774	0.1297336759	150239.9315
775	0.1297136999	150221.3487
776	0.1296971817	150206.5625
777	0.1296529039	150162.0981
778	0.1296350664	150148.7384
779	0.1295951041	150124.3704
780	0.1295733665	150106.7912
781	0.129557394	150094.1711
782	0.1295254408	150065.8786
783	0.1295052145	150053.3953
784	0.1294691152	150003.3693
785	0.1294468673	149969.605
786	0.1294264526	149954.916
787	0.1294020729	149941.0678
788	0.1293526996	149902.5752
789	0.1293287901	149888.1927
790	0.1292961003	149848.0666
791	0.1292470975	149810.4615
792	0.1292134085	149756.9469
793	0.1291788078	149697.3389
794	0.1291625425	149678.2213
795	0.1291435746	149660.0122
796	0.1291061173	149638.2489
797	0.1290603938	149596.4602
798	0.1290403197	149553.0906
799	0.1290183643	149525.3042
800	0.1290148206	149512.8679
801	0.1289703759	149465.3915
802	0.1289524473	149446.9042
803	0.128933696	149428.6947
804	0.1289029436	149390.0491
805	0.1288758544	149361.5706
806	0.1288648798	149353.1942
807	0.1288347709	149333.416
808	0.1288261469	149324.6532
809	0.1288085357	149311.2662
810	0.1287928648	149297.5529
811	0.1287639098	149249.4365
812	0.1287294574	149182.1827
813	0.1287036535	149152.9562
814	0.1286895977	149137.6999
815	0.1286653452	149101.7021
816	0.128626739	149066.7758
817	0.1286044478	149034.9638
818	0.1285843585	149016.0073
819	0.1285457854	148980.1814
820	0.1285325213	148969.846
821	0.1285130366	148950.0263
822	0.1285073494	148939.6802
823	0.1284875254	148921.8543
824	0.1284649766	148883.8484
825	0.1284383553	148857.3273
826	0.1283810158	148812.2743
827	0.1283468679	148779.5032
828	0.1283305514	148764.0671
829	0.1282937124	148729.4772
830	0.1282547116	148698.62
831	0.1282321964	148677.7379
832	0.1282205264	148657.1897
833	0.1281931344	148627.1857
834	0.1281679946	148599.9415
835	0.1281419551	148566.8815
836	0.1281119645	148535.297
837	0.1281030595	148522.3942
838	0.1280448497	148450.2097
839	0.1279960197	148397.7814
840	0.1279749389	148381.0672
841	0.1279504988	148360.1543
842	0.1279382772	148352.6583
843	0.1279119863	148337.0095
844	0.1278704707	148306.0813
845	0.1278293403	148252.6212
846	0.1278140807	148241.6164
847	0.12778585	148198.1525
848	0.1277684356	148179.4605
849	0.1277361006	148144.4504
850	0.1276957186	148088.9394
851	0.1276746519	148066.7824
852	0.1276480362	148044.0871
853	0.1276382478	148036.2977
854	0.1276307374	148030.3677
855	0.1275966479	147996.3602
856	0.1275672283	147974.6503
857	0.1275554688	147949.1856
858	0.1275163113	147910.7734
859	0.1274859931	147889.102
860	0.1274537123	147862.4251
861	0.1274427851	147852.0372
862	0.127422139	147829.7497
863	0.1274015171	147818.6787
864	0.1273934331	147809.9766
865	0.1273557418	147769.0968
866	0.1273418818	147752.7005
867	0.1273099712	147725.6423
868	0.1272937412	147714.8907
869	0.1272690828	147697.753
870	0.1272316806	147663.5003
871	0.1272144852	147645.8102
872	0.127206826	147635.7567
873	0.1271775587	147614.4893
874	0.1271585752	147596.0824
875	0.1271267599	147554.4714
876	0.1271155553	147542.4294
877	0.1270872081	147517.6376
878	0.127068211	147493.9821
879	0.1270539345	147474.4649
880	0.1270413772	147462.9455
881	0.1270020749	147436.6032
882	0.1269918415	147428.0283
883	0.1269750576	147413.8311
884	0.1269570428	147384.7661
885	0.1269337469	147334.4562
886	0.1268889042	147295.4122
887	0.1268664955	147276.7458
888	0.12684098	147254.9688
889	0.1268048309	147222.9089
890	0.1267646616	147193.2595
891	0.1267354667	147172.8264
892	0.1267171231	147130.625
893	0.1267005343	147091.9362
894	0.1266838739	147066.6898
895	0.1266265843	146987.2814
896	0.1265800608	146939.9726
897	0.1265661566	146932.733
898	0.1265515324	146922.648
899	0.1265264975	146904.924
900	0.1264910052	146876.2321
901	0.1264832422	146870.6058
902	0.1264439425	146837.6873
903	0.126424374	146806.4164
904	0.1263973187	146774.5123
905	0.1263812858	146758.2827
906	0.1263529378	146722.5476
907	0.1263356663	146701.643
908	0.126326342	146693.8955
909	0.1263139388	146668.2557
910	0.1262937834	146641.3943
911	0.1262884959	146624.1538
912	0.126257931	146589.1856
913	0.1262419512	146578.146
914	0.1262242193	146541.5126
915	0.126201385	146523.569
916	0.1261840141	146509.8263
917	0.1261704166	146495.0904
918	0.1261427996	146467.4886
919	0.1261380023	146463.0314
920	0.1261293757	146450.9449
921	0.1261190539	146440.8254
922	0.1261112949	146432.6078
923	0.1260988565	146420.7593
924	0.1260902189	146414.9687
925	0.1260685268	146391.4086
926	0.1260513157	146371.5727
927	0.1260166945	146334.2273
928	0.1260004021	146305.8589
929	0.1259816948	146292.5723
930	0.1259620893	146275.502
931	0.1259428114	146241.6266
932	0.1259168909	146199.2477
933	0.1259004885	146190.4418
934	0.1258781999	146174.232
935	0.1258681295	146156.1775
936	0.1258625109	146148.7448
937	0.1258339098	146118.2467
938	0.1258088241	146092.3467
939	0.1257886447	146069.4484
940	0.125768766	146050.1151
941	0.1257618458	146039.2318
942	0.1257468583	146029.1072
943	0.1257204074	146010.3119
