iter	Passed	Remaining
0	41	41055
1	74	37048
2	107	35770
3	140	35017
4	174	34742
5	209	34757
6	243	34525
7	278	34506
8	312	34420
9	346	34306
10	382	34425
11	416	34267
12	450	34235
13	483	34066
14	516	33944
15	552	33967
16	585	33852
17	618	33768
18	652	33707
19	686	33634
20	721	33636
21	754	33559
22	788	33493
23	821	33396
24	855	33352
25	890	33365
26	923	33293
27	957	33244
28	991	33187
29	1024	33136
30	1060	33157
31	1094	33119
32	1127	33046
33	1163	33053
34	1196	32998
35	1222	32744
36	1256	32696
37	1289	32640
38	1322	32592
39	1350	32404
40	1385	32401
41	1417	32343
42	1453	32349
43	1486	32292
44	1521	32289
45	1558	32328
46	1591	32268
47	1624	32222
48	1658	32185
49	1691	32136
50	1726	32128
51	1760	32099
52	1794	32058
53	1827	32006
54	1860	31971
55	1895	31960
56	1929	31918
57	1962	31879
58	1996	31843
59	2029	31802
60	2065	31802
61	2099	31764
62	2132	31715
63	2166	31683
64	2200	31655
65	2235	31635
66	2268	31590
67	2302	31553
68	2335	31506
69	2368	31462
70	2403	31452
71	2438	31424
72	2471	31383
73	2504	31344
74	2538	31305
75	2574	31294
76	2606	31248
77	2640	31213
78	2673	31167
79	2706	31126
80	2742	31112
81	2775	31070
82	2808	31033
83	2842	30995
84	2875	30950
85	2910	30931
86	2943	30884
87	2976	30846
88	3009	30803
89	3044	30780
90	3080	30769
91	3113	30731
92	3146	30688
93	3180	30650
94	3213	30614
95	3248	30587
96	3281	30548
97	3314	30509
98	3348	30471
99	3380	30423
100	3415	30404
101	3450	30381
102	3483	30334
103	3516	30295
104	3549	30253
105	3584	30231
106	3618	30195
107	3650	30150
108	3683	30111
109	3716	30071
110	3752	30051
111	3779	29964
112	3812	29923
113	3844	29882
114	3878	29850
115	3914	29831
116	3948	29795
117	3980	29753
118	4014	29718
119	4037	29608
120	4072	29586
121	4106	29550
122	4138	29510
123	4173	29485
124	4201	29408
125	4236	29386
126	4271	29359
127	4304	29321
128	4336	29281
129	4369	29245
130	4406	29231
131	4441	29205
132	4474	29169
133	4507	29133
134	4540	29095
135	4575	29069
136	4609	29034
137	4641	28995
138	4675	28958
139	4708	28922
140	4743	28900
141	4776	28862
142	4809	28823
143	4836	28750
144	4869	28711
145	4903	28684
146	4937	28648
147	4969	28610
148	5002	28573
149	5035	28535
150	5070	28511
151	5104	28476
152	5137	28443
153	5170	28403
154	5203	28365
155	5239	28345
156	5272	28310
157	5305	28275
158	5339	28239
159	5372	28206
160	5407	28179
161	5442	28152
162	5475	28116
163	5508	28081
164	5542	28049
165	5577	28023
166	5610	27987
167	5644	27951
168	5676	27913
169	5709	27877
170	5745	27851
171	5778	27815
172	5811	27782
173	5844	27744
174	5877	27710
175	5914	27690
176	5948	27659
177	5986	27643
178	6020	27613
179	6054	27581
180	6090	27558
181	6123	27521
182	6156	27486
183	6189	27447
184	6222	27412
185	6258	27389
186	6292	27355
187	6324	27317
188	6357	27281
189	6391	27249
190	6428	27229
191	6461	27193
192	6494	27157
193	6531	27135
194	6564	27100
195	6599	27073
196	6632	27036
197	6665	27000
198	6698	26963
199	6731	26927
200	6766	26898
201	6800	26864
202	6832	26826
203	6865	26789
204	6899	26754
205	6933	26723
206	6966	26686
207	6999	26651
208	7033	26617
209	7065	26580
210	7101	26553
211	7134	26517
212	7167	26481
213	7200	26445
214	7233	26410
215	7267	26379
216	7286	26293
217	7319	26257
218	7353	26223
219	7386	26188
220	7422	26161
221	7455	26126
222	7488	26091
223	7520	26054
224	7554	26019
225	7589	25990
226	7622	25956
227	7655	25921
228	7687	25882
229	7720	25847
230	7755	25818
231	7788	25783
232	7822	25750
233	7856	25717
234	7889	25683
235	7924	25655
236	7957	25619
237	7990	25584
238	8024	25550
239	8056	25513
240	8092	25485
241	8125	25449
242	8158	25415
243	8191	25381
244	8225	25346
245	8259	25316
246	8292	25280
247	8325	25245
248	8358	25209
249	8391	25174
250	8429	25154
251	8462	25118
252	8496	25085
