iter	MAPE	RMSE
115	0.08523270458	2949.99282
116	0.08512479105	2943.638
117	0.08497791667	2937.024396
118	0.0847827861	2933.417774
119	0.0842649252	2922.188161
120	0.08410362461	2915.60138
121	0.08387527831	2908.050701
122	0.08361088593	2901.864023
123	0.08343899918	2898.421016
124	0.08331995659	2895.144546
125	0.08318646294	2890.867278
126	0.08274081376	2881.274988
127	0.08269562921	2879.99792
128	0.08268553333	2879.751423
129	0.08244225806	2873.895704
130	0.08224464144	2869.640807
131	0.08216312957	2865.194343
132	0.08201271357	2857.860869
133	0.08194222743	2854.981761
134	0.08179932461	2850.612328
135	0.0816392322	2846.722834
136	0.08154115184	2842.485777
137	0.08140237787	2839.371709
138	0.08135688215	2837.817808
139	0.08124459648	2833.889891
140	0.08112535796	2830.857352
141	0.08093268078	2826.895232
142	0.08087672162	2823.565697
143	0.08077584098	2821.80855
144	0.08078179866	2820.596905
145	0.08069189113	2819.283021
146	0.08058032228	2815.430029
147	0.08049239666	2812.375557
148	0.08033275304	2808.07631
149	0.08019344552	2803.252708
150	0.08011840359	2799.853787
151	0.08000308603	2797.357136
152	0.07987383186	2792.331627
153	0.0796914864	2787.647771
154	0.07958598116	2784.038917
155	0.07952307251	2780.955966
156	0.0793929551	2778.559565
157	0.07913267403	2773.358868
158	0.0790502436	2771.24417
159	0.07868098968	2762.688335
160	0.07859364004	2760.396315
161	0.07856840267	2758.975823
162	0.07847312702	2755.360836
163	0.07846094878	2755.05582
164	0.07845325354	2753.842233
165	0.07833136851	2751.051657
166	0.07829368541	2750.144205
167	0.07823099956	2746.75148
168	0.07819674056	2745.398904
169	0.07812702089	2744.644258
170	0.07803260413	2741.13905
171	0.07794622801	2739.284814
172	0.07789024779	2736.099897
173	0.07780854209	2731.824937
174	0.0777061058	2730.753101
175	0.07760825265	2727.409163
176	0.07760394475	2726.879643
177	0.07754631762	2722.181861
178	0.07750825082	2719.740887
179	0.07744867875	2717.785746
180	0.07736603352	2715.375461
181	0.07711082144	2712.29925
182	0.07710710314	2712.132688
183	0.07707297775	2710.461238
184	0.0769544554	2708.225078
185	0.07689107809	2706.836654
186	0.07682727032	2704.902715
187	0.07677080124	2702.146286
188	0.07675956195	2701.749148
189	0.07673648039	2700.46364
190	0.07673777393	2700.305663
191	0.07658621215	2695.605071
192	0.07658038632	2695.349062
193	0.07655586534	2693.94636
194	0.07644750809	2690.454492
195	0.07638425428	2689.158777
196	0.0763040437	2686.431882
197	0.07624425798	2681.933196
198	0.07620325066	2680.265265
199	0.07619824193	2680.019883
200	0.07608344068	2676.647264
201	0.07599414197	2673.508608
202	0.07586610478	2669.850355
203	0.07582952483	2665.773855
204	0.07573784819	2662.295017
205	0.07554970022	2658.577072
206	0.07547151039	2657.042893
207	0.07541234902	2655.977903
208	0.07536473457	2653.368487
209	0.07530460565	2651.937894
210	0.07527286982	2650.096801
211	0.07525691989	2649.529518
212	0.07524622755	2648.112334
213	0.07524084746	2647.828829
214	0.07498910318	2640.555203
215	0.0748620523	2637.279103
216	0.07474337653	2633.58451
217	0.07469367337	2632.323503
218	0.07460861756	2625.791683
219	0.07454776065	2624.344439
220	0.07448746312	2623.019694
221	0.07443718558	2620.889471
222	0.07440416328	2618.946123
223	0.07437291231	2616.266449
224	0.07430556487	2614.742491
225	0.07427821071	2613.254458
226	0.07421906108	2611.926315
227	0.07418856798	2610.615595
228	0.07417812485	2610.165507
229	0.07409941276	2599.615254
230	0.07407463048	2598.931667
231	0.07400945864	2596.126663
232	0.07400338993	2595.417152
233	0.07392901811	2593.863259
234	0.07387684169	2591.378855
235	0.07387477101	2591.284597
236	0.07385531713	2585.625276
237	0.07379109572	2583.118129
238	0.07369311615	2579.022127
239	0.0735625635	2574.480924
240	0.073556768	2574.237609
241	0.07349133601	2571.214669
242	0.07337189126	2568.345318
243	0.073309457	2566.898431
244	0.07326191238	2565.069314
245	0.07323693464	2564.715208
246	0.07316524702	2562.641677
247	0.07312798327	2561.277828
248	0.07311984198	2560.915754
249	0.07306504791	2558.569321
250	0.0729579814	2555.982017
251	0.07285313758	2554.269873
252	0.07283600185	2553.569861
253	0.07282081115	2552.67261
254	0.0727483328	2542.453355
255	0.07269123595	2540.833325
256	0.07267936709	2539.76419
257	0.07264217682	2538.767819
258	0.07257863203	2536.7017
259	0.07255584988	2534.712769
260	0.07253539672	2533.834869
261	0.07252250911	2533.460324
262	0.07251087422	2533.156246
263	0.07250175578	2532.462613
264	0.07245155813	2530.594097
265	0.07241496655	2529.454432
266	0.07239718287	2527.781549
267	0.07234544289	2526.621807
268	0.07233641812	2523.168257
269	0.072327625	2521.757228
270	0.07231791422	2520.875337
271	0.07229820487	2519.705154
272	0.07222414957	2516.832554
273	0.07218723787	2515.257139
274	0.07216770414	2514.252445
275	0.0721365188	2513.024087
276	0.07212439546	2512.531909
277	0.07208957434	2511.124305
278	0.07208347141	2510.574986
279	0.07205926363	2509.716657
280	0.07205251833	2509.676485
281	0.0720283972	2508.72276
282	0.07190877182	2506.47412
283	0.07179548512	2503.829659
284	0.07167683858	2500.70638
285	0.07163543636	2499.793142
286	0.07144439616	2495.908059
287	0.0714061045	2494.435484
288	0.0712945217	2491.804396
289	0.07128986176	2491.21619
290	0.07125967497	2490.685319
291	0.0712432747	2488.706281
292	0.07121354702	2487.527905
293	0.07118426155	2485.879214
294	0.07111786096	2483.079329
295	0.07102065576	2480.831555
296	0.07097196103	2479.01746
297	0.07094515545	2477.918974
298	0.07092821897	2477.217488
299	0.07091481738	2476.032068
300	0.07086700584	2463.626122
301	0.07083919724	2455.610923
302	0.07083365552	2455.385613
303	0.07078263702	2453.230073
304	0.07076847028	2451.318668
305	0.0706337533	2448.325038
306	0.07059066881	2447.505729
307	0.07051016951	2445.828372
308	0.07049925315	2444.560996
309	0.07042454992	2443.535788
310	0.07040416223	2442.689829
311	0.07027487511	2438.476176
312	0.07025105244	2437.199963
313	0.07023620934	2436.391465
314	0.07023803036	2434.748123
315	0.0702257179	2433.560993
316	0.07020253992	2432.728691
317	0.07012287217	2431.051697
318	0.07008342875	2429.487283
319	0.07004762017	2428.662882
320	0.07002600216	2428.29826
321	0.07000778021	2427.791125
322	0.06994864686	2426.487329
323	0.0699393161	2421.723772
324	0.06992969072	2421.570634
325	0.06990544228	2420.932788
326	0.06990226496	2420.852073
327	0.06986065726	2409.366812
328	0.06985643119	2409.188694
329	0.0697913979	2408.187878
330	0.06976765921	2407.211361
331	0.06973637209	2406.823858
332	0.0697195687	2406.368835
333	0.0696751178	2405.218923
334	0.06966977199	2404.949891
335	0.06960263093	2404.078431
336	0.06951884823	2402.11726
337	0.06951772133	2401.919194
338	0.06949278125	2400.516274
339	0.06947624624	2399.770997
340	0.06939818336	2399.077584
341	0.06939244039	2396.657532
342	0.06938554375	2395.851329
343	0.0693797933	2395.551249
344	0.06929562664	2393.094164
345	0.06926876799	2392.059577
346	0.06923910637	2390.652512
347	0.06921162641	2389.348077
348	0.06920014094	2388.704008
349	0.0691689719	2387.478862
350	0.06906943575	2383.612947
351	0.0690578822	2383.338586
352	0.06903102039	2382.745856
353	0.06902982505	2382.617776
354	0.06899491887	2381.827065
355	0.06894189763	2379.942382
356	0.06878972116	2376.351853
357	0.06875685581	2374.154939
358	0.06873985037	2373.388625
359	0.06868795934	2371.859349
360	0.06867728616	2371.531813
361	0.06865282679	2370.747109
362	0.06858900733	2368.792
363	0.06854594102	2366.181958
364	0.06854117976	2365.859799
365	0.06852793404	2364.935985
366	0.06852482833	2360.113419
367	0.06850026177	2359.671311
368	0.06843357537	2358.258962
369	0.06841579298	2357.199518
370	0.06840578462	2356.567598
371	0.06839763909	2356.251369
372	0.06838370674	2355.582997
373	0.06835678037	2354.873375
374	0.06834866383	2350.81234
375	0.06832550116	2348.409154
376	0.06831609852	2346.983973
377	0.06829923328	2345.675672
378	0.06826546313	2344.985501
379	0.06823361142	2344.005934
380	0.0682094441	2342.830817
381	0.0681682084	2340.961241
382	0.06815919626	2340.73752
383	0.06809874299	2339.041681
384	0.0680815014	2338.394946
385	0.06807340617	2338.037123
386	0.06801012648	2336.490864
387	0.06796985539	2335.945317
388	0.06794308691	2334.959226
389	0.06786134479	2333.511311
390	0.06783268787	2332.641034
391	0.06781743406	2332.07133
392	0.06781083404	2331.796948
393	0.06779979956	2331.229158
394	0.06778779998	2330.543282
395	0.06771153759	2328.312498
396	0.06770309049	2327.921293
397	0.06769801565	2326.555383
398	0.06769083228	2326.267881
399	0.0676653452	2324.993616
400	0.06762399203	2324.064665
401	0.0676089198	2323.599358
402	0.06760496388	2323.434487
403	0.06757585029	2322.508146
404	0.06755831372	2322.148349
405	0.06754866588	2321.766076
406	0.06754554006	2321.094607
407	0.0675000263	2312.657036
408	0.06747964972	2311.79815
409	0.06745456665	2310.582256
410	0.06742317505	2309.921279
411	0.06740134214	2308.817222
412	0.06739412368	2308.213236
413	0.06739109515	2307.946315
414	0.06726774253	2305.931665
415	0.06722602186	2305.268272
416	0.06721813692	2304.620521
417	0.06720897522	2303.78309
418	0.06715441354	2302.111399
419	0.06716027371	2301.659039
420	0.06715748856	2301.285217
421	0.06708823548	2299.57166
422	0.06703992433	2298.122949
423	0.06701915605	2297.063186
424	0.06695367435	2295.707851
425	0.06690125784	2292.472692
426	0.06689161515	2292.273649
427	0.06690608981	2291.566871
428	0.0668874757	2290.235734
429	0.06687280279	2289.143519
430	0.06686344969	2288.594603
431	0.0668386951	2287.370246
432	0.06682498223	2286.646806
433	0.06678169599	2285.778414
434	0.06677874179	2285.461771
435	0.06670277767	2284.044292
436	0.06670221711	2283.775174
437	0.06668766897	2282.587091
438	0.06667711234	2281.937312
439	0.06663809381	2280.088208
440	0.06660962337	2279.040223
441	0.06659411161	2278.588212
442	0.06659336764	2278.58357
443	0.06658815706	2278.484239
444	0.06655470183	2277.256431
445	0.06651952914	2276.533612
446	0.06651285994	2276.352204
447	0.06647145122	2275.128302
448	0.06641824317	2274.661408
449	0.0663828685	2274.14137
450	0.06637192551	2273.860222
451	0.06632502454	2272.435521
452	0.06631693426	2272.11492
453	0.06630786258	2271.663611
454	0.06629330456	2270.897566
455	0.06629057774	2270.649418
456	0.06628137148	2270.280408
457	0.06626282984	2269.723547
458	0.06619529095	2269.246427
459	0.06615245344	2268.263289
460	0.06612626052	2267.137096
461	0.06612528015	2267.126383
462	0.06611041402	2266.473571
463	0.06607422071	2265.117674
464	0.06606177487	2264.76432
465	0.06603078807	2264.205367
466	0.06601159372	2263.482308
467	0.06599274925	2263.15817
468	0.06595770144	2261.893875
469	0.06593623927	2261.62016
470	0.06590497611	2260.995832
471	0.06588221451	2260.51444
472	0.06586338098	2258.770221
473	0.06585179433	2257.959592
474	0.06583432766	2256.918817
475	0.06582084003	2256.282206
476	0.06581028735	2255.636469
477	0.06576118487	2253.929983
478	0.06575861788	2253.511038
479	0.06572894765	2252.832317
480	0.0657182514	2252.411116
481	0.06570958197	2251.972757
482	0.06569725893	2244.24791
483	0.06568067118	2243.857002
484	0.06567321018	2243.55584
485	0.06567179752	2243.180413
486	0.0656484081	2241.879769
487	0.06564160629	2241.32995
488	0.06563734573	2241.100993
489	0.0656191814	2240.362561
490	0.06560518493	2238.792102
491	0.06559634247	2238.491462
492	0.06555409754	2237.394498
493	0.06553530092	2236.793833
494	0.06552492323	2236.571048
495	0.06551001702	2235.940384
496	0.06543060381	2234.262606
497	0.06542365035	2233.799833
498	0.06542351119	2232.964071
499	0.06541304923	2232.612784
500	0.06540695596	2231.991136
501	0.06538012055	2231.182641
502	0.065356386	2230.641425
503	0.06535418485	2230.554764
504	0.06531370602	2229.674453
505	0.06528905703	2228.381695
506	0.0652786864	2227.617016
507	0.06526849802	2227.402561
508	0.06525861117	2226.669017
509	0.06524457343	2226.498122
510	0.06522406816	2224.036636
511	0.06521880414	2223.638361
512	0.06519560358	2223.061698
513	0.06518725489	2222.847019
514	0.06517768846	2222.146907
515	0.06514203111	2221.393529
516	0.06512204402	2221.000641
517	0.06509610579	2219.730656
518	0.06509238595	2219.565526
519	0.0650809146	2219.360322
520	0.06506706272	2218.943055
521	0.06506278851	2218.123598
522	0.06502586003	2217.20137
523	0.06501676492	2216.714603
524	0.06501474543	2216.561897
525	0.06494211947	2214.941582
526	0.06493885518	2214.921196
527	0.06492437753	2214.342055
528	0.06490341082	2213.167095
529	0.06489345086	2212.587124
530	0.06488771741	2212.369745
531	0.0648798735	2211.97219
532	0.06488108519	2211.877473
533	0.06487888277	2211.608181
534	0.06486694155	2210.73665
535	0.0648365169	2209.739301
536	0.06483159651	2209.363687
537	0.06481720815	2209.051712
538	0.06481057408	2208.555761
539	0.0647787202	2207.079495
540	0.06475600549	2206.324382
541	0.06475268634	2206.209343
542	0.06473640897	2205.674345
543	0.06473257739	2205.628932
544	0.0647296325	2205.481474
545	0.06468880489	2204.239913
546	0.06462266472	2203.321942
547	0.06461249574	2202.691696
548	0.06459574235	2202.078589
549	0.06458145201	2201.595861
550	0.06457526829	2201.135842
551	0.06456077697	2200.902938
552	0.06452364346	2199.948185
553	0.0644964677	2198.813594
554	0.0644802225	2198.223635
555	0.06447331889	2197.618022
556	0.0644699402	2197.513162
557	0.06445630033	2197.031872
558	0.06444619534	2196.640952
559	0.06441599526	2195.67485
560	0.0644051646	2195.032664
561	0.06439261398	2194.857574
562	0.06435439201	2193.832942
563	0.06434146724	2193.45744
564	0.06433128349	2193.061858
565	0.06430899128	2192.384628
566	0.06429896928	2192.13884
567	0.06429188818	2191.805408
568	0.06425066662	2191.108186
569	0.06420953226	2180.478932
570	0.06418027678	2178.516726
571	0.06417193616	2178.158965
572	0.06415542994	2177.651517
573	0.06414980652	2177.292281
574	0.0641441512	2176.994015
575	0.0641377791	2173.395367
576	0.06412786093	2172.780308
577	0.064113721	2172.336111
578	0.06410744299	2172.136595
579	0.06410182155	2171.928692
580	0.06407810032	2171.272352
581	0.06404977856	2170.155728
582	0.06402878049	2169.034628
583	0.06401826429	2168.236907
584	0.06399711184	2167.728774
585	0.06398057608	2166.924219
586	0.06397362463	2166.743399
587	0.06396873002	2166.324912
588	0.06394528053	2165.560124
589	0.06393258109	2165.109529
590	0.06392634028	2164.712081
591	0.06393589963	2161.498505
592	0.06394446615	2158.905445
593	0.06393525191	2158.20536
594	0.06391760059	2157.108945
595	0.06391539335	2156.830518
596	0.06390580617	2156.213475
597	0.06389501318	2155.680398
598	0.06388532992	2155.003702
599	0.06386740103	2154.036254
600	0.06385773266	2153.53182
601	0.06384735747	2152.741768
602	0.06380917995	2151.264739
603	0.06377465066	2141.324368
604	0.06373904866	2140.569807
605	0.06370718284	2139.407885
606	0.06367934133	2138.936527
607	0.063662028	2138.527117
608	0.06365869624	2138.419115
609	0.06365030456	2134.595236
610	0.06364498797	2134.504586
611	0.06363264951	2134.205833
612	0.06361960309	2133.532485
613	0.06361523833	2133.33663
614	0.0636154792	2133.1868
615	0.06356339682	2132.447001
616	0.06352025674	2131.29752
617	0.06350883979	2130.774172
618	0.06349936727	2130.313367
619	0.06346377375	2129.487763
620	0.0634585886	2128.818032
621	0.06343997889	2127.998089
622	0.06342912012	2127.543302
623	0.06339454855	2126.619032
624	0.06338044294	2126.007177
625	0.06337822981	2125.774663
626	0.06335782769	2125.511333
627	0.0633231581	2123.840671
628	0.06331887146	2123.645579
629	0.06329158812	2123.075013
630	0.06328717722	2122.911055
631	0.06327249929	2122.332755
632	0.06324635188	2121.311367
633	0.06324007636	2121.084862
634	0.06322248261	2120.308083
635	0.06322889672	2119.230702
636	0.06322643304	2119.050107
637	0.06321567571	2118.270884
638	0.06320872945	2117.747039
639	0.06319449382	2117.305355
640	0.06317378277	2116.601901
641	0.06317186101	2116.484996
642	0.06316382559	2116.30179
643	0.06313362073	2115.960805
644	0.06313649476	2115.224623
645	0.06313460551	2115.003819
646	0.06312793805	2114.812668
647	0.06311378344	2114.550608
648	0.06306708813	2112.971578
649	0.0630200563	2112.599673
650	0.06300556565	2112.172982
651	0.06300041592	2111.634801
652	0.06298968297	2111.310036
653	0.06298898707	2111.233389
654	0.06296422727	2110.402878
655	0.06296013932	2110.131941
656	0.06293161939	2109.652033
657	0.06292966372	2108.247275
658	0.06292276734	2107.640031
659	0.0628953194	2106.893708
660	0.0628917121	2106.748533
661	0.06288147471	2106.441086
662	0.06285249266	2106.225119
663	0.06283459914	2105.471088
664	0.06283289222	2105.32891
665	0.06281261665	2104.704359
666	0.06279227625	2097.63463
667	0.06277261706	2096.21778
668	0.0627539439	2095.050422
669	0.06275235932	2094.587715
670	0.06273083084	2094.208588
671	0.06273792424	2093.600193
672	0.06272840698	2093.282164
673	0.06268772863	2092.35588
674	0.06270327333	2090.782973
675	0.06269111927	2090.076276
676	0.0626697576	2089.141654
677	0.06266409593	2088.846495
678	0.06264938849	2088.072491
679	0.06264202885	2087.860492
680	0.06262959519	2087.338764
681	0.06261191683	2085.972507
682	0.06259778393	2085.330496
683	0.06256304725	2084.917056
684	0.0625559297	2084.306565
685	0.06251482225	2083.629545
686	0.06247054957	2082.518852
687	0.06246342893	2081.926353
688	0.06244946716	2081.513568
689	0.06244485792	2081.160596
690	0.06243600528	2080.553104
691	0.06241677275	2080.173141
692	0.06240921763	2079.58159
693	0.0623950384	2079.093054
694	0.06237109505	2078.596847
695	0.06235074949	2078.016845
696	0.06233021822	2077.45707
697	0.0623288253	2077.289792
698	0.06231334527	2076.499455
699	0.06231641103	2075.993242
700	0.06229687185	2075.120649
701	0.0622846353	2074.489473
702	0.06228280539	2074.390005
703	0.0622355366	2073.183601
704	0.06218706518	2070.968237
705	0.06218380658	2070.816366
706	0.06218054186	2070.743307
707	0.06217665457	2070.551628
708	0.06216523249	2069.937778
709	0.06215737212	2069.489739
710	0.06215229576	2069.406606
711	0.06212661436	2069.087298
712	0.06210872064	2068.262416
713	0.06209188474	2067.376691
714	0.06205946129	2066.693477
715	0.06205291019	2066.173298
716	0.06201289366	2064.848947
717	0.06200910632	2064.655443
718	0.06199796924	2064.339816
719	0.06199090805	2064.14411
720	0.0619713992	2063.62586
721	0.06194954915	2062.449817
722	0.06193815214	2062.024659
723	0.06194795534	2058.575501
724	0.06193851891	2058.409719
725	0.0619131423	2057.817536
726	0.06189081195	2057.201812
727	0.06186904886	2056.790881
728	0.06185980282	2056.415288
729	0.06183550533	2055.281993
730	0.06182399682	2054.533119
731	0.06180315132	2053.859171
732	0.06178915935	2053.503616
733	0.06176054989	2052.857776
734	0.06174259385	2052.361049
735	0.0617356916	2051.61198
736	0.06169421317	2050.787928
737	0.06168813146	2050.359901
738	0.06165917612	2049.604667
739	0.06163850522	2048.881423
740	0.06155728521	2039.813571
741	0.06154656001	2039.535561
742	0.06152965234	2038.654059
743	0.06152633541	2038.518387
744	0.06150917021	2038.201752
745	0.06150204622	2038.038588
746	0.06149404665	2037.528244
747	0.06148074019	2036.846052
748	0.06149331893	2034.177093
749	0.06147736419	2033.616615
750	0.06146066619	2033.339164
751	0.0614466975	2032.934775
752	0.06143686116	2032.643569
753	0.0614127083	2031.44009
754	0.06139757596	2030.855781
755	0.06139272114	2030.351819
756	0.06138614916	2030.089463
757	0.06138193576	2029.631035
758	0.0613732595	2029.382745
759	0.06137838376	2029.026413
760	0.06135265183	2028.671405
761	0.06134934878	2028.410265
762	0.06132594352	2027.254742
763	0.06131860176	2026.898068
764	0.06131651973	2026.816333
765	0.06130458443	2026.407478
766	0.06129632125	2025.962673
767	0.06128089775	2025.63741
768	0.06126097167	2025.015377
769	0.06125774595	2024.817349
770	0.06125437676	2024.732244
771	0.06124246508	2024.474638
772	0.06123528178	2024.185591
773	0.0612218522	2023.78229
774	0.06120618956	2023.294494
775	0.06119091403	2022.752077
776	0.06118639496	2022.623658
777	0.06117765023	2022.370164
778	0.06116974004	2021.866836
779	0.06116453894	2021.610191
780	0.06115173399	2021.032283
781	0.06114557098	2020.603447
782	0.06114253981	2020.430298
783	0.06112245417	2020.106017
784	0.06111059598	2019.364264
785	0.06110917567	2019.078267
786	0.06109876335	2018.776106
787	0.06110082783	2018.639503
788	0.06108466367	2018.145664
789	0.06108118052	2017.929369
790	0.06106534761	2017.384339
791	0.0610500366	2016.767864
792	0.06103852124	2016.399332
793	0.06103105398	2016.178294
794	0.06102935937	2015.966992
795	0.06102780149	2015.873542
796	0.06102389679	2015.619971
797	0.0610001527	2015.354045
798	0.06099022876	2014.924188
799	0.06096352426	2014.043321
800	0.0609582652	2013.718478
801	0.06094590461	2013.232979
802	0.0609375318	2012.890827
803	0.06092441456	2012.430039
804	0.06091178774	2012.1691
805	0.06089412966	2011.541817
806	0.06087851354	2010.896593
807	0.0608604561	2010.480651
808	0.06084141307	2010.093704
809	0.06084042996	2009.988038
810	0.06082467295	2009.289512
811	0.06081199654	2008.856359
812	0.06079387417	2008.266085
813	0.06078330014	2007.862611
814	0.06077456675	2007.673319
815	0.06076317622	2007.274854
816	0.06074665891	2007.144459
817	0.06074200181	2007.050777
818	0.06072434706	2006.345377
819	0.06071829295	2006.075132
820	0.06071524283	2005.787645
821	0.06070247834	2005.48556
822	0.0607002037	2005.224941
823	0.06070283834	2004.42913
824	0.06063769986	2003.491314
825	0.06061894325	2002.684137
826	0.06060247738	2002.294724
827	0.0605993452	2002.227645
828	0.06054277903	2001.682247
829	0.06057019899	2000.341955
830	0.06053149356	1999.768116
831	0.06052551315	1999.367353
832	0.06052440334	1999.058121
833	0.06051602312	1998.818598
834	0.0605255295	1998.37572
835	0.06050412568	1997.852255
836	0.06050020077	1997.552721
837	0.06048861973	1996.846514
838	0.060452424	1996.414562
839	0.06044696291	1996.276814
840	0.06043963097	1996.134573
841	0.06038991509	1995.10494
842	0.06037676621	1994.834997
843	0.06036994599	1994.275072
844	0.06036562448	1993.839308
845	0.06034415262	1993.536248
846	0.06033920829	1993.387784
847	0.06034990192	1992.82367
848	0.06033727777	1992.022081
849	0.06032306603	1991.71588
850	0.06031318305	1991.420814
851	0.06028076694	1982.98814
852	0.06026963322	1982.562759
853	0.06026810636	1982.415541
854	0.06025018559	1982.069664
855	0.06023820371	1981.894866
856	0.06023669097	1981.792246
857	0.06017997245	1979.877095
858	0.0601765671	1979.699746
859	0.06017942628	1979.36925
860	0.06017063505	1978.740771
861	0.06015884355	1978.100222
862	0.06015235458	1977.847231
863	0.06011221003	1977.409452
864	0.06010753677	1977.38783
865	0.06009127743	1976.780597
866	0.06006479739	1976.498982
867	0.06006227392	1975.998235
868	0.06004368496	1975.430322
869	0.0600370484	1974.999857
870	0.06001088897	1974.538551
871	0.06000261748	1974.195106
872	0.05997009745	1972.923599
873	0.05993586205	1971.994009
874	0.05989100926	1970.924328
875	0.0598781724	1970.635724
876	0.0598715878	1970.418398
877	0.05986019805	1969.54174
878	0.05980975204	1960.701374
879	0.05979648608	1959.864455
880	0.05978815933	1959.468247
881	0.05978223311	1959.304708
882	0.05976882264	1958.886978
883	0.0597501754	1957.948795
884	0.05974061021	1957.680411
885	0.05973901535	1957.369026
886	0.05972619602	1956.525069
887	0.05971184541	1955.986585
888	0.05970301272	1955.698574
889	0.05970045356	1955.533421
890	0.05969191237	1955.421283
891	0.05968198094	1955.026371
892	0.05967692853	1954.746495
893	0.05967132857	1954.638349
894	0.05966136664	1954.417679
895	0.05965338107	1954.169492
896	0.05964608137	1953.715282
897	0.05963843443	1953.322095
898	0.05963206153	1953.024095
899	0.05962117187	1952.788706
900	0.05960886621	1952.522532
901	0.05960034601	1952.229111
902	0.05958494085	1951.630597
903	0.05958028783	1951.383685
904	0.05956200343	1951.222434
905	0.05955936492	1951.087161
906	0.05953014153	1944.798868
907	0.05950645411	1944.225556
908	0.05949147818	1943.656471
909	0.05947908587	1943.406894
910	0.05947641091	1942.999852
911	0.05945257943	1942.916448
912	0.05944308204	1942.535743
913	0.05943059334	1942.236208
914	0.05942707518	1942.050654
915	0.0594112855	1941.382525
916	0.05940960914	1941.353278
917	0.0593960924	1940.701775
918	0.05938784759	1940.412152
919	0.05938938515	1939.558108
920	0.05938232427	1939.232767
921	0.05937170753	1939.179854
922	0.05936807347	1938.954888
923	0.05936284339	1938.63363
924	0.05936086614	1938.576399
925	0.05935473374	1938.362689
926	0.05935190758	1938.077576
927	0.05934788601	1937.793645
928	0.05934588665	1937.765852
929	0.05932951407	1937.430556
930	0.0593210514	1937.065238
931	0.05929169603	1936.638269
