iter	Passed	Remaining
0	26	26154
1	40	20145
2	55	18280
3	72	18154
4	98	19648
5	110	18360
6	138	19583
7	149	18498
8	154	17049
9	174	17256
10	199	17977
11	230	18950
12	261	19835
13	283	19964
14	315	20696
15	341	20973
16	371	21460
17	401	21894
18	412	21286
19	442	21665
20	472	22024
21	504	22426
22	532	22629
23	561	22845
24	591	23060
25	618	23162
26	645	23279
27	670	23287
28	701	23477
29	732	23672
30	760	23762
31	791	23936
32	821	24077
33	853	24236
34	882	24329
35	915	24505
36	944	24578
37	975	24687
38	1002	24712
39	1031	24760
40	1061	24838
41	1093	24933
42	1124	25037
43	1157	25147
44	1189	25243
45	1221	25327
46	1251	25366
47	1283	25464
48	1316	25552
49	1349	25636
50	1381	25714
51	1414	25778
52	1445	25826
53	1473	25807
54	1501	25793
55	1533	25847
56	1569	25957
57	1599	25971
58	1627	25955
59	1664	26083
60	1694	26090
61	1722	26053
62	1752	26065
63	1784	26093
64	1813	26092
65	1844	26096
66	1877	26148
67	1912	26217
68	1946	26267
69	1984	26360
70	2012	26331
71	2055	26491
72	2087	26514
73	2119	26520
74	2150	26523
75	2179	26501
76	2208	26476
77	2237	26451
78	2264	26405
79	2293	26379
80	2323	26362
81	2356	26377
82	2389	26402
83	2423	26431
84	2455	26427
85	2485	26420
86	2517	26419
87	2549	26420
88	2583	26443
89	2611	26405
90	2638	26360
91	2667	26327
92	2695	26288
93	2723	26247
94	2750	26200
95	2779	26170
96	2818	26241
97	2850	26231
98	2882	26237
99	2913	26225
100	2943	26203
101	2976	26203
102	3004	26166
103	3035	26151
104	3067	26145
105	3097	26121
106	3128	26112
107	3159	26097
108	3190	26080
109	3222	26075
110	3258	26098
111	3291	26099
112	3322	26079
113	3352	26058
114	3382	26030
115	3410	25986
116	3437	25941
117	3467	25918
118	3496	25885
119	3524	25847
120	3553	25814
121	3602	25923
122	3630	25884
123	3658	25847
124	3686	25804
125	3713	25757
126	3740	25710
127	3769	25677
128	3800	25660
129	3830	25635
130	3858	25593
131	3889	25577
132	3949	25743
133	3989	25780
134	4030	25824
135	4072	25875
136	4112	25903
137	4150	25928
138	4200	26020
139	4244	26071
140	4289	26134
141	4324	26127
142	4362	26145
143	4406	26194
144	4455	26271
145	4490	26266
146	4521	26234
147	4555	26223
148	4588	26203
149	4619	26179
150	4649	26142
151	4678	26100
152	4705	26049
153	4733	26006
154	4763	25969
155	4790	25918
156	4818	25870
157	4849	25841
158	4877	25798
159	4903	25743
160	4930	25694
161	4957	25646
162	4986	25607
163	5017	25574
164	5044	25528
165	5071	25481
166	5100	25441
167	5128	25396
168	5155	25350
169	5182	25304
170	5211	25267
171	5239	25222
172	5270	25196
173	5301	25168
174	5330	25131
175	5358	25087
176	5386	25043
177	5413	25000
178	5441	24959
179	5469	24915
180	5496	24870
181	5522	24823
182	5555	24804
183	5586	24772
184	5613	24731
185	5641	24688
186	5669	24646
187	5697	24607
188	5725	24567
189	5753	24529
190	5782	24490
191	5809	24449
192	5836	24402
193	5866	24375
194	5896	24340
195	5924	24301
196	5951	24260
197	5979	24219
198	6008	24183
199	6039	24159
200	6068	24121
201	6096	24083
202	6123	24042
203	6154	24015
204	6184	23984
205	6212	23947
206	6242	23914
207	6273	23886
208	6307	23873
209	6339	23847
210	6372	23828
211	6404	23807
212	6436	23781
213	6466	23751
214	6496	23720
215	6524	23681
216	6555	23652
217	6583	23614
218	6610	23575
219	6637	23533
220	6665	23495
221	6693	23457
222	6722	23422
223	6751	23389
224	6781	23358
225	6809	23319
226	6841	23296
227	6867	23252
228	6895	23217
229	6923	23178
230	6952	23145
231	6980	23109
232	7008	23069
233	7036	23035
234	7067	23008
235	7095	22970
236	7123	22934
237	7151	22896
238	7179	22860
239	7216	22853
240	7251	22836
241	7279	22800
242	7307	22764
243	7336	22730
244	7364	22693
245	7391	22656
246	7418	22616
247	7447	22581
248	7474	22543
249	7502	22506
250	7529	22467
251	7561	22443
252	7590	22412
253	7619	22379
254	7648	22344
255	7675	22307
256	7704	22273
257	7732	22238
258	7762	22208
259	7791	22175
260	7820	22142
261	7851	22115
262	7883	22090
263	7912	22059
264	7940	22025
265	7968	21989
266	7997	21956
267	8022	21913
268	8050	21877
269	8078	21841
270	8106	21806
271	8134	21771
272	8162	21736
273	8189	21700
274	8217	21663
275	8245	21628
276	8273	21593
277	8300	21556
278	8326	21516
279	8354	21483
280	8385	21456
281	8413	21422
282	8439	21381
283	8466	21344
284	8495	21312
285	8528	21292
286	8561	21270
287	8604	21271
288	8638	21251
289	8673	21234
290	8704	21208
291	8738	21187
292	8767	21154
293	8794	21118
294	8822	21084
295	8853	21057
296	8885	21032
297	8916	21004
298	8951	20985
299	8985	20966
300	9020	20947
301	9051	20920
302	9083	20894
303	9113	20864
304	9143	20835
305	9173	20805
306	9201	20771
307	9230	20738
308	9260	20708
309	9291	20679
310	9321	20650
311	9351	20620
312	9381	20591
313	9411	20560
314	9442	20532
315	9472	20503
316	9502	20474
317	9536	20452
318	9580	20452
319	9613	20429
320	9645	20402
321	9683	20390
322	9738	20412
323	9784	20414
324	9816	20387
325	9848	20361
326	9879	20332
327	9913	20309
328	9951	20297
329	9995	20294
330	10031	20274
331	10067	20256
332	10106	20242
333	10140	20221
334	10177	20202
335	10211	20179
336	10247	20159
337	10282	20138
338	10313	20110
339	10347	20086
340	10382	20064
341	10414	20036
342	10444	20005
343	10474	19974
344	10508	19951
345	10543	19928
346	10577	19904
347	10606	19872
348	10637	19842
349	10668	19812
350	10702	19788
351	10742	19776
352	10775	19750
353	10809	19726
354	10842	19700
355	10887	19695
356	10921	19671
357	10959	19653
358	11008	19656
359	11040	19626
360	11070	19595
361	11105	19573
362	11137	19544
363	11172	19521
364	11225	19528
365	11257	19501
366	11294	19480
367	11328	19456
368	11363	19431
369	11412	19431
370	11444	19403
371	11479	19379
372	11514	19355
373	11551	19335
374	11600	19333
375	11635	19309
376	11668	19282
377	11703	19258
378	11735	19228
379	11767	19199
380	11799	19170
381	11831	19141
382	11862	19109
383	11893	19078
384	11924	19048
385	11955	19017
386	11984	18983
387	12016	18953
388	12049	18926
389	12080	18895
390	12111	18864
391	12141	18831
392	12171	18799
393	12201	18766
394	12229	18731
395	12258	18697
396	12287	18663
397	12316	18630
398	12346	18597
399	12376	18564
400	12405	18530
401	12433	18496
402	12462	18461
403	12490	18427
404	12522	18397
405	12553	18366
406	12583	18334
407	12613	18302
408	12642	18268
409	12671	18235
410	12701	18202
411	12732	18172
412	12763	18140
413	12794	18110
414	12828	18083
415	12861	18055
416	12894	18027
417	12926	17998
418	12959	17970
419	12989	17937
420	13020	17906
421	13050	17874
422	13079	17840
423	13109	17808
424	13137	17774
425	13167	17742
426	13195	17707
427	13225	17675
428	13255	17643
429	13286	17612
430	13318	17582
431	13349	17552
432	13382	17523
433	13416	17497
434	13448	17468
435	13480	17438
436	13512	17408
437	13545	17379
438	13575	17347
439	13605	17315
440	13635	17284
441	13665	17252
442	13694	17218
443	13726	17188
444	13758	17159
445	13791	17131
446	13823	17102
447	13861	17079
448	13897	17054
449	13929	17025
450	13961	16995
451	13994	16966
452	14026	16936
453	14058	16907
454	14088	16875
455	14119	16844
456	14155	16818
457	14201	16806
458	14239	16783
459	14274	16757
460	14309	16730
461	14345	16705
462	14384	16683
463	14423	16661
464	14460	16637
465	14496	16611
466	14539	16594
467	14573	16566
468	14606	16537
469	14638	16506
470	14673	16480
471	14712	16458
472	14750	16434
473	14789	16411
474	14844	16407
475	14887	16388
476	14933	16373
477	14970	16348
478	15008	16324
479	15062	16317
480	15098	16291
481	15136	16266
482	15173	16241
483	15206	16212
484	15240	16183
485	15272	16151
486	15303	16120
487	15333	16087
488	15364	16056
489	15395	16023
490	15426	15991
491	15456	15959
492	15490	15930
493	15523	15900
494	15558	15872
495	15590	15841
496	15624	15812
497	15655	15781
498	15688	15751
499	15721	15721
500	15752	15689
501	15783	15657
502	15817	15628
503	15848	15596
504	15879	15564
505	15913	15536
506	15947	15507
507	16010	15506
508	16045	15478
509	16081	15451
510	16114	15421
511	16146	15389
512	16178	15358
513	16210	15327
514	16242	15296
515	16273	15264
516	16305	15232
517	16337	15201
518	16368	15169
519	16400	15138
520	16429	15105
521	16460	15072
522	16493	15042
523	16536	15021
524	16567	14989
525	16596	14955
526	16631	14926
527	16666	14899
528	16701	14869
529	16734	14840
530	16768	14810
531	16802	14781
532	16836	14751
533	16867	14719
534	16905	14693
535	16935	14660
536	16965	14627
537	16995	14594
538	17024	14560
539	17054	14528
540	17085	14495
541	17115	14462
542	17145	14430
543	17173	14395
544	17204	14363
545	17239	14334
546	17273	14305
547	17307	14275
548	17339	14244
549	17371	14213
550	17405	14183
551	17436	14151
552	17467	14118
553	17500	14089
554	17534	14058
555	17564	14025
556	17595	13994
557	17629	13964
558	17665	13936
559	17702	13909
560	17738	13881
561	17770	13849
562	17806	13821
563	17844	13794
564	17882	13768
565	17919	13740
566	17952	13709
567	17984	13678
568	18016	13647
569	18051	13617
570	18088	13590
571	18118	13557
572	18150	13525
573	18186	13497
574	18219	13466
575	18255	13438
576	18294	13412
577	18327	13381
578	18360	13350
579	18395	13320
580	18429	13291
581	18461	13259
582	18498	13231
583	18532	13201
584	18568	13172
585	18601	13141
586	18635	13111
587	18667	13080
588	18702	13050
589	18735	13019
590	18765	12986
591	18797	12955
592	18829	12923
593	18860	12891
594	18893	12860
595	18926	12829
596	18956	12796
597	18987	12763
598	19018	12732
599	19049	12699
600	19082	12668
601	19112	12635
602	19144	12604
603	19175	12571
604	19207	12540
605	19239	12508
606	19272	12478
607	19306	12447
608	19342	12418
609	19376	12388
610	19412	12359
611	19445	12328
612	19481	12298
613	19514	12267
614	19545	12235
615	19576	12203
616	19607	12171
617	19638	12139
618	19669	12106
619	19702	12075
620	19733	12043
621	19764	12011
622	19796	11979
623	19828	11948
624	19859	11915
625	19894	11885
626	19923	11852
627	19955	11821
628	19986	11788
629	20016	11755
630	20046	11722
631	20076	11690
632	20106	11657
633	20136	11624
634	20166	11592
635	20196	11559
636	20228	11527
637	20260	11495
638	20289	11462
639	20331	11436
640	20362	11404
641	20393	11372
642	20425	11340
643	20458	11309
644	20493	11279
645	20526	11248
646	20556	11215
647	20586	11182
648	20617	11150
649	20648	11118
650	20679	11086
651	20709	11053
652	20741	11021
653	20773	10990
654	20805	10958
655	20835	10925
656	20867	10894
657	20899	10862
658	20930	10830
659	20961	10798
660	20994	10767
661	21024	10734
662	21054	10701
663	21085	10669
664	21119	10639
665	21150	10606
666	21181	10574
667	21215	10544
668	21246	10512
669	21276	10479
670	21309	10448
671	21342	10417
672	21375	10386
673	21411	10356
674	21447	10326
675	21490	10300
676	21529	10271
677	21571	10244
678	21605	10213
679	21640	10183
680	21676	10153
681	21709	10122
682	21742	10091
683	21775	10060
684	21810	10029
685	21844	9998
686	21878	9967
687	21911	9936
688	21947	9906
689	21979	9874
690	22011	9843
691	22045	9812
692	22078	9780
693	22110	9749
694	22142	9717
695	22175	9685
696	22207	9653
697	22239	9622
698	22273	9591
699	22305	9559
700	22338	9528
701	22369	9495
702	22397	9462
703	22429	9430
704	22479	9406
705	22513	9375
706	22542	9342
707	22576	9311
708	22608	9279
709	22639	9246
710	22672	9215
711	22705	9184
712	22737	9152
713	22767	9119
714	22797	9087
715	22830	9055
716	22862	9023
717	22890	8990
718	22920	8957
719	22949	8924
720	22978	8892
721	23020	8864
722	23050	8831
723	23079	8798
724	23110	8766
725	23141	8733
726	23170	8700
727	23199	8667
728	23230	8635
729	23260	8603
730	23292	8571
731	23323	8539
732	23350	8505
733	23380	8473
734	23410	8440
735	23441	8408
736	23474	8376
737	23506	8345
738	23535	8312
739	23564	8279
740	23594	8246
741	23621	8213
742	23649	8180
743	23680	8147
744	23709	8115
745	23738	8082
746	23769	8050
747	23803	8019
748	23836	7987
749	23866	7955
750	23896	7923
751	23926	7890
752	23957	7858
753	23989	7826
754	24018	7794
755	24048	7761
756	24078	7729
757	24109	7697
758	24139	7664
759	24170	7632
760	24198	7599
761	24227	7567
762	24258	7535
763	24289	7503
764	24320	7471
765	24363	7442
766	24393	7410
767	24420	7377
768	24451	7345
769	24483	7313
770	24512	7280
771	24541	7248
772	24571	7215
773	24605	7184
774	24634	7151
775	24665	7119
776	24693	7087
777	24726	7055
778	24756	7023
779	24787	6991
780	24816	6958
781	24847	6926
782	24876	6894
783	24907	6862
784	24938	6830
785	24968	6797
786	24996	6765
787	25025	6732
788	25055	6700
789	25085	6668
790	25115	6636
791	25143	6603
792	25189	6575
793	25221	6543
794	25251	6511
795	25282	6479
796	25313	6447
797	25343	6415
798	25373	6383
799	25403	6350
800	25434	6318
801	25467	6287
802	25499	6255
803	25528	6223
804	25557	6191
805	25585	6158
806	25614	6126
807	25643	6093
808	25673	6061
809	25703	6029
810	25735	5997
811	25765	5965
812	25804	5935
813	25834	5903
814	25863	5870
815	25893	5838
816	25923	5806
817	25954	5774
818	25982	5742
819	26011	5709
820	26040	5677
821	26069	5645
822	26100	5613
823	26128	5580
824	26157	5548
825	26186	5516
826	26214	5483
827	26244	5451
828	26273	5419
829	26302	5387
830	26333	5355
831	26364	5323
832	26393	5291
833	26423	5259
834	26455	5227
835	26484	5195
836	26513	5163
837	26543	5131
838	26573	5099
839	26603	5067
840	26632	5035
841	26662	5003
842	26693	4971
843	26721	4939
844	26751	4907
845	26781	4875
846	26812	4843
847	26838	4810
848	26865	4778
849	26895	4746
850	26926	4714
851	26956	4682
852	26982	4650
853	27012	4618
854	27042	4586
855	27075	4554
856	27105	4522
857	27136	4491
858	27164	4458
859	27192	4426
860	27224	4395
861	27253	4363
862	27283	4331
863	27313	4299
864	27343	4267
865	27372	4235
866	27402	4203
867	27433	4171
868	27465	4140
869	27495	4108
870	27524	4076
871	27553	4044
872	27583	4012
873	27612	3980
874	27642	3948
875	27671	3916
876	27700	3885
877	27735	3853
878	27764	3822
879	27796	3790
880	27844	3761
881	27877	3729
882	27905	3697
883	27938	3666
884	27968	3634
885	27998	3602
886	28028	3570
887	28057	3538
888	28087	3506
889	28117	3475
890	28148	3443
891	28177	3411
892	28205	3379
893	28237	3348
894	28266	3316
895	28299	3284
896	28329	3252
897	28355	3220
898	28385	3188
899	28414	3157
900	28447	3125
901	28479	3094
902	28508	3062
903	28538	3030
904	28567	2998
905	28597	2967
906	28626	2935
907	28657	2903
908	28687	2871
909	28719	2840
910	28748	2808
911	28776	2776
912	28804	2744
913	28833	2713
914	28863	2681
915	28891	2649
916	28921	2617
917	28950	2585
918	28979	2554
919	29009	2522
920	29038	2490
921	29067	2459
922	29096	2427
923	29126	2395
924	29156	2364
925	29185	2332
926	29214	2300
927	29245	2269
928	29274	2237
929	29300	2205
930	29334	2174
931	29364	2142
932	29393	2110
933	29424	2079
934	29458	2047
935	29486	2016
936	29516	1984
937	29546	1952
938	29576	1921
939	29604	1889
940	29635	1858
941	29666	1826
942	29695	1794
943	29724	1763
944	29754	1731
945	29784	1700
946	29812	1668
947	29842	1636
948	29872	1605
949	29903	1573
950	29936	1542
951	29977	1511
952	30008	1479
953	30037	1448
954	30065	1416
955	30095	1385
956	30124	1353
957	30153	1321
958	30185	1290
959	30214	1258
960	30244	1227
961	30274	1195
962	30301	1164
963	30331	1132
964	30360	1101
965	30389	1069
966	30421	1038
967	30451	1006
968	30481	975
969	30511	943
970	30539	912
971	30568	880
972	30598	849
973	30627	817
974	30659	786
975	30689	754
976	30718	723
977	30747	691
978	30778	660
979	30806	628
980	30837	597
981	30864	565
982	30894	534
983	30925	502
984	30954	471
985	30983	439
986	31012	408
987	31041	377
988	31070	345
989	31100	314
990	31128	282
991	31158	251
992	31187	219
993	31217	188
994	31248	157
995	31278	125
996	31306	94
997	31334	62
998	31365	31
999	31395	0
