iter	MAPE	MAE
330	0.1459876253	166679.3048
331	0.1459381358	166634.8456
332	0.1458632011	166536.3247
333	0.1458038268	166485.0619
334	0.1457652935	166437.1847
335	0.1457028873	166280.8313
336	0.1456064064	166180.0181
337	0.1455685582	166112.2773
338	0.1455115361	166043.1813
339	0.145440526	165992.5139
340	0.1453543349	165830.5426
341	0.1452843198	165767.5924
342	0.1452005536	165698.8053
343	0.1450490083	165571.5702
344	0.1450000855	165520.0666
345	0.1449314547	165447.6853
346	0.144865853	165359.4074
347	0.1447997314	165286.795
348	0.1447425235	165216.1829
349	0.1446878851	165156.7849
350	0.1446424424	165113.4004
351	0.1445961379	165057.1477
352	0.144522159	164923.7479
353	0.1444465295	164807.7708
354	0.1443748428	164724.0187
355	0.1443018978	164660.6119
356	0.1442670915	164638.227
357	0.1441841711	164590.3
358	0.1441254354	164533.9944
359	0.1440813068	164486.266
360	0.1440393759	164452.2822
361	0.1439711504	164369.2698
362	0.1439148167	164297.5279
363	0.1438184433	164205.071
364	0.1437370716	164143.4367
365	0.1436862835	164097.8546
366	0.1436248712	164019.8982
367	0.1435773743	163978.667
368	0.1435188966	163909.8193
369	0.1434941307	163889.3549
370	0.1434674716	163859.0734
371	0.1433842654	163778.2053
372	0.1433208984	163686.318
373	0.1432624902	163620.1864
374	0.1431363003	163511.3059
375	0.1430937546	163456.0998
376	0.1430731648	163427.8436
377	0.1429931589	163305.9196
378	0.1429462267	163262.7087
379	0.1429147235	163226.8869
380	0.1428456616	163171.573
381	0.14278157	163116.9123
382	0.142718879	163052.2223
383	0.1426544119	162965.5256
384	0.1425646241	162834.2471
385	0.1425193978	162794.4985
386	0.14245025	162726.4065
387	0.1424175799	162691.1179
388	0.1423388729	162624.3478
389	0.142294507	162582.8703
390	0.1422686881	162550.1976
391	0.1422249125	162516.6081
392	0.1421671253	162460.5872
393	0.1420877767	162381.3492
394	0.1420417958	162341.2435
395	0.1419649337	162246.5211
396	0.1419236764	162180.4057
397	0.1418807336	162133.3527
398	0.1418544321	162088.7974
399	0.1418206917	162030.3455
400	0.1417337923	161948.0645
401	0.1416852033	161913.3605
402	0.1416227447	161816.4319
403	0.1416018748	161799.0821
404	0.1415417498	161752.79
405	0.1414853881	161705.5942
406	0.1414647201	161689.9367
407	0.1414136888	161629.0783
408	0.1413609978	161559.4101
409	0.1413086658	161493.9989
410	0.1412690863	161462.767
411	0.1412014845	161406.0855
412	0.1411427693	161322.743
413	0.1410945545	161255.7039
414	0.1410507581	161215.6427
415	0.1410306114	161195.0083
416	0.1409998264	161161.1691
417	0.1409478188	161088.7642
418	0.1409257308	161072.5938
419	0.1408702203	161022.7216
420	0.1408003597	160951.1662
421	0.1407604237	160921.9618
422	0.1407047619	160875.1342
423	0.1406584641	160811.5846
424	0.1406303996	160795.5917
425	0.1405672813	160744.0045
426	0.1405239	160709.8082
427	0.140501735	160682.9396
428	0.1403872716	160575.9044
429	0.1403265054	160512.1612
430	0.1402748768	160449.6667
431	0.1401766341	160350.2071
432	0.1401322823	160297.6782
433	0.1400795191	160222.4079
434	0.1400348413	160162.4025
435	0.1399958665	160125.7819
436	0.1399113525	160057.2383
437	0.1398674011	160015.9772
438	0.1397985839	159965.0184
439	0.1397528697	159916.8749
440	0.1397211557	159873.6521
441	0.1396694512	159830.2334
442	0.1395823429	159749.1662
443	0.1395523803	159700.3129
444	0.1394851741	159639.0587
445	0.1394262271	159581.7864
446	0.1393259523	159437.3882
447	0.1392899193	159409.5568
448	0.1392504561	159371.7477
449	0.1392256914	159360.263
450	0.1392197811	159350.2984
451	0.1391152336	159259.1235
452	0.1390107546	159164.1729
453	0.1389265362	159096.971
454	0.1388951647	159071.1153
455	0.1388436205	159034.3338
456	0.1387649151	158974.6996
457	0.1386936828	158935.4722
458	0.1385980319	158850.071
459	0.1385688515	158824.4693
460	0.1385147684	158774.5982
461	0.138485985	158748.2602
462	0.1384680297	158718.2855
463	0.1384284642	158691.8445
464	0.138381551	158652.4637
465	0.138299499	158577.7263
466	0.1382466266	158535.4832
467	0.1382097305	158498.0102
468	0.1381885429	158483.5076
469	0.1381615944	158421.4167
470	0.1381111856	158371.5303
471	0.1380952511	158355.4321
472	0.1380578448	158318.0899
473	0.1380483111	158294.2543
474	0.1380095698	158226.164
475	0.137982136	158195.1373
476	0.1379236542	158131.5863
477	0.1378689531	158064.4278
478	0.1378189168	158018.0052
479	0.1377795516	157970.9062
480	0.1377264999	157912.1994
481	0.137668245	157846.8722
482	0.1376380062	157820.7099
483	0.1375963251	157766.4628
484	0.1375611209	157727.9599
485	0.1375424282	157713.2525
486	0.1375085701	157673.3693
487	0.1374691402	157633.9091
488	0.1374355242	157599.996
489	0.1373871825	157561.7377
490	0.1373346135	157473.3447
491	0.1373106519	157432.1419
492	0.137298295	157419.534
493	0.1372631536	157380.0825
494	0.1372345079	157339.962
495	0.1371657917	157258.7157
496	0.1371378486	157237.3844
497	0.1371203009	157221.9683
498	0.1370541551	157158.142
499	0.1370110023	157119.8411
500	0.1369693177	157087.5351
501	0.136937508	157048.6166
502	0.1368926109	156986.1773
503	0.1368385425	156930.4603
504	0.1368104316	156909.1892
505	0.1367738517	156874.6363
506	0.1367516082	156854.9167
507	0.1367287485	156839.1336
508	0.1367105854	156820.283
509	0.1366505863	156767.0316
510	0.1366090889	156739.9129
511	0.1365782513	156712.4443
512	0.1365447379	156681.2021
513	0.1365186121	156655.512
514	0.1364938939	156632.6796
515	0.1364424821	156581.379
516	0.136399783	156546.0336
517	0.1363784461	156523.4398
518	0.1363405594	156471.8469
519	0.1362856053	156416.6782
520	0.1362502744	156383.8176
521	0.1361952156	156340.1199
522	0.1361749535	156321.5508
523	0.1361624642	156316.3541
524	0.1360979191	156251.8094
525	0.136077971	156235.417
526	0.1360445494	156214.7787
527	0.1359975008	156173.5589
528	0.1359803372	156151.6578
529	0.1359388691	156122.8049
530	0.1358823294	156083.2403
531	0.1358682782	156061.6602
532	0.1358163926	156013.8632
533	0.1357849325	155971.8354
534	0.1356785761	155887.4843
535	0.135651713	155864.5965
536	0.1355854964	155819.956
537	0.135520891	155776.2369
538	0.1354679122	155738.663
539	0.1354333169	155711.0903
540	0.1353958751	155672.9633
541	0.1353038727	155582.0105
542	0.1352496056	155511.1684
543	0.1352284097	155496.1931
544	0.1351927615	155470.2307
545	0.135174792	155452.3034
546	0.1351492182	155413.0673
547	0.1351260221	155387.4005
548	0.1350953029	155320.1601
549	0.135066495	155288.6459
550	0.135037377	155266.7684
551	0.134980964	155218.0008
552	0.1349560114	155197.7161
553	0.1349110258	155169.8318
554	0.1348921688	155155.427
555	0.1348697046	155141.3241
556	0.1348518642	155130.2479
557	0.1348058913	155091.5714
558	0.1347468745	154966.8915
559	0.1347126128	154931.7041
560	0.1346851952	154911.9779
561	0.1346642001	154891.3942
562	0.1346364615	154861.9329
563	0.1346059261	154843.7272
564	0.1345705721	154801.8031
565	0.134530043	154750.4132
566	0.1344793087	154699.7436
567	0.1344493658	154670.7647
568	0.1344016302	154601.0747
569	0.1343742385	154574.3762
570	0.134331472	154539.6793
571	0.1343082949	154526.2053
572	0.1342806861	154505.5864
573	0.1342481706	154465.8591
574	0.1341978594	154420.0024
575	0.1341833951	154382.8497
576	0.1341613101	154364.6199
577	0.1341227633	154332.6248
578	0.1340850952	154302.7237
579	0.1340579372	154275.9018
580	0.1340110004	154221.9514
581	0.1339673114	154193.6406
582	0.1339544009	154177.2583
583	0.1339321203	154161.668
584	0.1338933099	154112.8187
585	0.1338807474	154089.0476
586	0.1338526232	154063.2846
587	0.1338249268	154020.2216
588	0.1337978631	153995.8474
589	0.1337374222	153963.807
590	0.1336933652	153922.9778
591	0.1336749448	153902.325
592	0.133657167	153887.3739
593	0.1336286855	153847.3876
594	0.1336188335	153839.6646
595	0.1336005835	153828.8858
596	0.1335534733	153777.0413
597	0.1335355199	153732.5544
598	0.1334712266	153675.9633
599	0.1334507055	153658.8665
600	0.1333949925	153606.0771
601	0.1333825486	153589.8707
602	0.1333529747	153560.7782
603	0.1333125107	153528.0304
604	0.1332595128	153482.4293
605	0.1332034672	153432.8029
606	0.133170041	153400.1523
607	0.133153367	153384.2244
608	0.1331271263	153333.9955
609	0.1331037851	153322.9759
610	0.1330433232	153250.8186
611	0.1330172246	153216.1058
612	0.1329872664	153197.6281
613	0.1329488171	153151.9429
614	0.1328939791	153076.4419
615	0.1328728546	153058.9011
616	0.1328567143	153048.0658
617	0.1328380543	153033.8664
618	0.1328161336	153004.7665
619	0.1327891955	152981.1667
620	0.1327646746	152941.6509
621	0.1326944552	152885.0113
622	0.1326774842	152873.711
623	0.1326562731	152856.2548
624	0.1326369146	152833.0953
625	0.1326095386	152801.2271
626	0.1325599461	152737.1137
627	0.1325163533	152698.457
628	0.1324408874	152625.1117
629	0.1323910009	152554.0106
630	0.1323860705	152548.0565
631	0.1323602733	152517.7037
632	0.1323391314	152498.7821
633	0.1323129991	152457.0281
634	0.1323027138	152450.9809
635	0.1322377919	152389.5412
636	0.1322145143	152371.3543
637	0.132183388	152334.9695
638	0.1321715585	152325.651
639	0.1321225616	152289.5165
640	0.1320925399	152261.5447
641	0.1320694848	152245.5476
642	0.1320361961	152217.3396
643	0.1319904402	152184.2781
644	0.1319640104	152156.5318
645	0.1319244587	152114.6652
646	0.1319065152	152102.6953
647	0.1318916598	152081.0305
648	0.1318735006	152062.9364
649	0.1318293996	152003.9586
650	0.13176825	151951.3192
651	0.1317466638	151927.5445
652	0.1317274065	151913.0888
653	0.1317210309	151907.8636
654	0.1316979473	151879.4298
655	0.1316756848	151855.0347
656	0.1316394335	151824.0829
657	0.1315985917	151774.1257
658	0.1315669734	151748.6565
659	0.1315136341	151700.5937
660	0.1314997114	151680.802
661	0.1314785707	151658.0093
662	0.1314514118	151634.0746
663	0.1314157514	151606.9744
664	0.1313834737	151576.7354
665	0.1313472355	151540.4296
666	0.1312981934	151498.4115
667	0.1312758523	151481.183
668	0.1312528486	151446.3129
669	0.1312293129	151423.1067
670	0.1312097343	151408.558
671	0.1311770455	151383.9011
672	0.1311643699	151375.6316
673	0.1311300269	151349.1328
674	0.1311059465	151316.4809
675	0.1310808361	151295.0321
676	0.1310680582	151288.8663
677	0.1310085337	151238.1054
678	0.130923252	151149.5165
679	0.1308855894	151116.6801
680	0.1308543235	151092.6991
681	0.1308147673	151040.4027
682	0.1307846672	151016.9674
683	0.130747672	150977.0605
684	0.130711079	150951.107
685	0.1306947147	150926.7359
686	0.13067639	150912.4936
687	0.1306573289	150890.9065
688	0.1306153345	150849.0035
689	0.1305719646	150803.8387
690	0.1305410833	150770.8504
691	0.1305231176	150756.209
692	0.1305024173	150739.2753
693	0.1304769454	150712.635
694	0.1304411361	150684.0554
695	0.1304218861	150663.7872
696	0.1304091982	150654.3321
697	0.1303912849	150628.4294
698	0.1303630217	150575.6258
699	0.1303463869	150561.2438
700	0.1303289287	150549.7297
701	0.1302954088	150525.8532
702	0.1302615309	150488.9819
703	0.1302401582	150472.787
704	0.1301986984	150431.623
705	0.1301371048	150330.7489
706	0.1301018944	150296.4278
707	0.1300827452	150280.466
708	0.1300568261	150264.4088
709	0.1300261725	150235.9379
710	0.1300150402	150224.7021
711	0.1299936927	150202.8174
712	0.1299647533	150161.2244
713	0.1299503581	150135.2301
714	0.1299276196	150117.0246
715	0.1299093297	150105.5202
716	0.1298862897	150086.1139
717	0.1298567615	150055.125
718	0.1298216534	150002.7114
719	0.1298066126	149992.7308
720	0.1297769799	149963.7318
721	0.1297327226	149923.5137
722	0.1297001876	149889.0163
723	0.129674527	149837.8326
724	0.1296523373	149823.9432
725	0.1296293149	149785.0728
726	0.1295882258	149740.7874
727	0.1295217159	149691.704
728	0.1295124572	149684.4976
729	0.1295021108	149670.0562
730	0.1294678433	149626.261
731	0.1294466695	149607.0816
732	0.1294020615	149526.9066
733	0.1293555495	149488.4346
734	0.1293310822	149465.3231
735	0.1292705129	149376.6053
736	0.1292316455	149321.9653
737	0.1292167618	149308.2495
738	0.1292122574	149302.8099
739	0.1291941493	149287.4059
740	0.1291427294	149235.7762
741	0.1291074986	149209.551
742	0.1290751579	149182.0358
743	0.1290305606	149144.1542
744	0.129001787	149110.0314
745	0.1289897417	149091.9128
746	0.1289175967	149024.4765
747	0.1288817708	148999.0085
748	0.128873617	148990.0593
749	0.128854631	148969.4114
750	0.1288328791	148937.043
751	0.1288075681	148920.2953
752	0.1287939168	148910.2973
753	0.1287488868	148856.9327
754	0.1286918066	148778.6833
755	0.1286624346	148734.2283
756	0.1286454801	148711.5304
757	0.1286220804	148677.9647
758	0.128595099	148648.4264
759	0.1285772911	148636.0778
760	0.1285702122	148623.8781
761	0.1285245593	148571.5077
762	0.1285075703	148550.7443
763	0.1284800517	148523.6388
764	0.1284756498	148516.3861
765	0.1284562271	148491.1147
766	0.1284480233	148483.6684
767	0.1284469077	148473.9086
768	0.1284050315	148429.5656
769	0.1283831016	148395.3688
770	0.1283485717	148361.4522
771	0.1283386966	148348.8459
772	0.1283088048	148325.4233
773	0.1282551696	148261.6625
774	0.128202597	148199.1391
775	0.1281793444	148181.8276
776	0.1281711696	148174.8674
777	0.1281474012	148149.3171
778	0.1281336429	148137.6808
779	0.1281196202	148125.8468
780	0.1280922073	148102.2811
781	0.1280779812	148087.915
782	0.1280618008	148068.7407
783	0.1280515529	148058.8518
784	0.1280432495	148050.7763
785	0.128026211	148035.4963
786	0.1279919494	148010.0996
787	0.1279534184	147979.771
788	0.1279326242	147963.9339
789	0.1279095117	147943.5946
790	0.1278742347	147908.3168
791	0.127851651	147886.0281
792	0.127830276	147872.0143
793	0.1277984593	147845.6519
794	0.1277681427	147818.7066
795	0.1277454273	147804.5621
796	0.127713997	147771.4431
797	0.1277065426	147764.1948
798	0.1276706651	147730.0821
799	0.1276289422	147677.171
800	0.1276002349	147617.8675
801	0.1275803167	147599.1105
802	0.1275629303	147586.5989
803	0.1275581704	147578.6065
804	0.1275402215	147562.1719
805	0.1275278835	147548.6028
806	0.127499239	147511.2698
807	0.1274936289	147506.924
808	0.1274682825	147480.736
809	0.1274379679	147452.4119
810	0.1274091592	147418.1113
811	0.1273905357	147392.0227
812	0.1273594344	147368.6415
813	0.1273386432	147350.405
814	0.1273069646	147323.4337
815	0.1272899855	147307.254
816	0.1272608713	147272.2262
817	0.1272488306	147256.0833
818	0.1272325637	147222.8685
819	0.127217417	147193.48
820	0.1272028686	147170.9477
821	0.1271743665	147151.8683
822	0.1271369998	147101.9474
823	0.1271085374	147070.8541
824	0.1270881184	147056.3918
825	0.1270698734	147046.2178
826	0.127043114	147025.4821
827	0.1270272282	146998.5043
828	0.1270016159	146982.683
829	0.1269721385	146951.5936
830	0.1269580052	146941.1362
831	0.1269320395	146906.1106
832	0.1269214405	146892.4091
833	0.1269032436	146874.0596
834	0.1268942033	146867.8787
835	0.1268807972	146839.4657
836	0.1268482909	146816.7244
837	0.1268126546	146789.2381
838	0.1267935445	146771.0655
839	0.1267840296	146756.6946
840	0.1267643752	146729.9977
841	0.1267578753	146722.0816
842	0.1267144007	146663.6622
843	0.1266869197	146640.3874
844	0.1266684188	146618.7169
845	0.1266547338	146598.0495
846	0.1266212505	146570.5976
847	0.126609236	146558.0742
848	0.1265967821	146539.2921
849	0.1265787823	146513.6286
850	0.1265399328	146478.0438
851	0.1265101789	146458.8571
852	0.1264804149	146395.2838
853	0.1264638549	146379.1346
854	0.1264374891	146348.8574
855	0.1264124685	146326.558
856	0.1263952152	146300.4835
857	0.1263645713	146229.3608
858	0.1263464353	146218.4052
859	0.1263248716	146196.4985
860	0.1263024919	146173.8349
861	0.1262855081	146157.9348
862	0.1262730571	146147.7717
863	0.126263734	146140.6046
864	0.126229722	146085.9161
865	0.1262035822	146018.5647
866	0.1261615598	145970.8061
867	0.1261438781	145953.4577
868	0.1261151952	145917.9974
869	0.1260726714	145872.9675
870	0.1260689419	145866.6151
871	0.1260392499	145843.5642
872	0.1260252272	145835.2389
873	0.1260186294	145817.994
874	0.125992519	145794.0507
875	0.1259705799	145772.8218
876	0.1259355782	145730.0574
877	0.1259244588	145708.1716
878	0.1259088638	145686.0998
879	0.1258906753	145671.3603
880	0.125881316	145663.5099
881	0.1258637824	145646.1699
882	0.1258559526	145623.8154
883	0.1258319834	145582.3953
884	0.1258215545	145567.177
885	0.1257891128	145537.8978
886	0.1257551375	145500.2637
887	0.1257380361	145487.7691
888	0.1256993909	145453.1744
889	0.1256597373	145410.6908
890	0.1256409268	145396.188
891	0.1256222721	145378.6139
892	0.125589089	145317.1406
893	0.125580968	145304.4099
894	0.1255610268	145284.8787
895	0.1255255721	145252.6337
896	0.1255158628	145245.5035
897	0.1255060598	145229.8689
898	0.1254667335	145202.0304
899	0.125444215	145176.745
900	0.1254141809	145152.6454
901	0.125397619	145136.027
902	0.1253877594	145129.8623
903	0.1253570524	145097.7269
904	0.1253326234	145070.2593
905	0.1253167792	145060.0633
906	0.125305442	145053.2963
907	0.1252986919	145045.0655
908	0.1252931351	145040.4679
909	0.1252817516	145030.7748
910	0.1252794389	145028.6894
911	0.1252774127	145026.6587
912	0.1252224236	144960.3045
913	0.1252123543	144950.8735
914	0.1251838158	144923.5256
915	0.1251728234	144912.154
916	0.1251626876	144903.7019
917	0.1251421966	144890.9879
918	0.12510364	144859.0762
919	0.1250831445	144823.9184
920	0.1250718342	144811.0379
921	0.1250499375	144785.4164
922	0.1250051164	144734.0694
923	0.1249993312	144728.3344
924	0.1249818865	144709.5925
925	0.1249423172	144676.0233
926	0.1249172516	144633.112
927	0.1248840842	144601.4405
928	0.1248746496	144593.813
929	0.1248512312	144569.8029
930	0.1248013339	144526.7147
931	0.1247926197	144516.6343
932	0.1247638059	144494.3608
933	0.1247415825	144469.1644
934	0.1247242599	144457.2112
935	0.1247126847	144444.4291
936	0.1246898133	144410.1775
937	0.124683441	144399.3596
938	0.1246648498	144380.0698
939	0.1246390582	144334.0649
940	0.1246174308	144319.5142
941	0.1246071234	144312.097
942	0.1245934697	144299.6691
