iter	Logloss	F1
0	0.5074250109	0
1	0.4801344283	0.00267618198
2	0.4674464372	0.05917667238
3	0.4606202186	0.09444212286
4	0.4563345104	0.1194398682
5	0.4508443718	0.1444130698
6	0.4451252206	0.1757289204
7	0.4413134971	0.1951975213
8	0.4394249973	0.1986857364
9	0.4359083293	0.2157834541
10	0.4333119349	0.2361790147
11	0.4314301343	0.2484147706
12	0.4265440356	0.2538745387
13	0.4242852668	0.2671057446
14	0.4208162309	0.2746530314
15	0.4181600305	0.283852281
16	0.4155147375	0.2964554243
17	0.4137924777	0.3013209568
18	0.4096539395	0.3185028249
19	0.4056990948	0.339609484
20	0.4026389861	0.3460471567
21	0.3994727647	0.3611397185
22	0.3960219136	0.3733876443
23	0.3928770799	0.3840701991
24	0.3887363414	0.3912457912
25	0.3878767874	0.3944892473
26	0.3848834368	0.4082584083
27	0.3826411011	0.4182963208
28	0.3789390869	0.4286183131
29	0.3754161082	0.4403789611
30	0.3721441962	0.4395819726
31	0.3719526789	0.4408883083
32	0.3704277227	0.445386371
33	0.3676516909	0.4590058102
34	0.3642947964	0.4677987824
35	0.3616114682	0.4771283355
36	0.3595034729	0.4865378524
37	0.3553396239	0.491616577
38	0.352338968	0.4995275591
39	0.3507577318	0.5009439899
40	0.3494484376	0.5006297229
41	0.3452907225	0.5131086142
42	0.3432986085	0.5194159677
43	0.3404630376	0.5269016698
44	0.3383919493	0.5312788906
45	0.3362004875	0.5379183298
46	0.3325730579	0.5458981397
47	0.3282781986	0.5525434054
48	0.3264846901	0.5534629405
49	0.324607801	0.5655589124
50	0.3212220995	0.5667673716
51	0.3195074456	0.5703101475
52	0.3188453822	0.5746919146
53	0.3163741153	0.5803170805
54	0.3149799348	0.5815899582
55	0.3128640135	0.5876042908
56	0.3106647411	0.5904365904
57	0.3096254745	0.5942416147
58	0.3082236173	0.5952522255
59	0.3059472989	0.6028368794
60	0.304960103	0.6048982001
61	0.3015114416	0.6105387106
62	0.2990904697	0.619536521
63	0.2969902103	0.6191314554
64	0.2942238183	0.629088785
65	0.2921056661	0.6343586767
66	0.2898540055	0.6381255424
67	0.2883071095	0.640647586
68	0.286393084	0.6437644342
69	0.2836788118	0.6410404624
70	0.2823667499	0.6455331412
71	0.2810018544	0.6482599942
72	0.2785369528	0.6555873926
73	0.2757951476	0.6620965438
74	0.2749248784	0.6649558027
75	0.2733914794	0.6691322902
76	0.2713043391	0.6695108077
77	0.2698000705	0.6719681909
78	0.2675549902	0.6781576717
79	0.2652048039	0.6811023622
80	0.2651520303	0.6811023622
81	0.2633885753	0.6860823299
82	0.2609081853	0.6940027894
83	0.2594037906	0.7019977802
84	0.2572346388	0.7009449694
85	0.253693728	0.705719045
86	0.2535608982	0.7060782681
87	0.2511424263	0.7146017699
88	0.2485991	0.7190949227
89	0.2461827519	0.7233691164
90	0.2440515805	0.7283713266
91	0.2427630216	0.7304633946
92	0.2412481759	0.732987155
93	0.2387201802	0.739047619
94	0.2370911882	0.7401574803
95	0.2352762781	0.7483801296
96	0.2328440698	0.7468834688
97	0.2313770933	0.7510822511
98	0.2291396847	0.7557951482
99	0.2265560422	0.7598604776
100	0.2260832767	0.7580472103
101	0.2234962052	0.762185324
102	0.2209732234	0.7642189586
103	0.2204110916	0.765570703
104	0.2186397292	0.7706226716
105	0.2165214181	0.7705397501
106	0.215046817	0.7757800106
107	0.2128840787	0.7798310454
108	0.2115937736	0.7825171143
109	0.2102663248	0.7847568988
110	0.2090322321	0.7866526537
111	0.2064867531	0.7906365071
112	0.2054240293	0.7921259843
113	0.2036845036	0.7994784876
114	0.2017140098	0.8010416667
115	0.1994335963	0.8073823759
116	0.1982894532	0.8093385214
117	0.1958284715	0.8122406639
118	0.1941677712	0.8161157025
119	0.1927254185	0.8195876289
120	0.1913541115	0.8229541945
121	0.1900778112	0.8247104247
122	0.1883437386	0.8251928021
123	0.1870667338	0.828293183
124	0.1853781212	0.8309030443
125	0.1853289121	0.8309030443
