iter	Logloss	F1:use_weights=true	F1:use_weights=false
173	0.151781963	0.977486807	0.9253172457
174	0.1500387359	0.9787672431	0.9275603664
175	0.1490135049	0.9792648383	0.92875
176	0.1484074276	0.9790952532	0.9287203001
177	0.1470506758	0.9802054662	0.9309409556
178	0.145128383	0.9809223295	0.9329153605
179	0.1439883862	0.9811415488	0.9336958795
180	0.1436854587	0.9813106198	0.9337236044
181	0.1423022761	0.9816395985	0.9348963785
182	0.1414378127	0.9818041707	0.935483871
183	0.1398645729	0.9826868072	0.9380642452
184	0.1389938034	0.9830165618	0.9392474248
185	0.1377884204	0.9837388321	0.9406815313
186	0.1370633207	0.9839554951	0.9420442571
187	0.1363478092	0.9843993847	0.9430619992
188	0.1363298889	0.9843993847	0.9430619992
189	0.1354003255	0.9837353125	0.9412507896
190	0.1345542447	0.9843993847	0.9430619992
191	0.133326911	0.9839520694	0.9426160338
192	0.1326091099	0.9839486406	0.943189018
193	0.1313884806	0.9844448493	0.9449851883
194	0.130008123	0.9849415588	0.9467882128
195	0.1287269565	0.9859415827	0.9492461244
196	0.1277466315	0.9858811566	0.950212766
197	0.1268996194	0.9859918154	0.950617284
198	0.1265455045	0.9862156361	0.9508406044
199	0.1257802134	0.9866031399	0.9522591645
200	0.1248144687	0.9864370296	0.9516506922
201	0.1242901639	0.9864370296	0.9516506922
202	0.1227507457	0.9871592547	0.9537017282
203	0.1219254421	0.987436418	0.954720205
204	0.121333964	0.9870463745	0.9538855679
205	0.1203698862	0.9877154985	0.9551473729
206	0.1202714199	0.9878818908	0.9557597777
207	0.1201075428	0.9880483391	0.9563729683
208	0.1192537377	0.9874900076	0.9555175364
209	0.1181098149	0.9879373673	0.9559640872
210	0.1168647759	0.9880499515	0.9557786798
211	0.1164108237	0.9883799382	0.9581993569
212	0.116398218	0.9883799382	0.9581993569
213	0.1155823057	0.9885480208	0.9582172702
214	0.1155724748	0.9885480208	0.9582172702
215	0.1145218724	0.9889370117	0.9596566524
216	0.1132129857	0.989438588	0.9609106529
217	0.1123209527	0.9896054867	0.9615301956
218	0.1115906945	0.9898845724	0.9619600258
219	0.1107655746	0.9899951361	0.9629789066
220	0.1095396989	0.9907757548	0.9652792754
221	0.1086331395	0.9910545785	0.9663212435
222	0.1075599828	0.9914451954	0.9677837838
223	0.1067748032	0.9915568568	0.9682024659
224	0.1057913283	0.9919478698	0.9696707106
225	0.1051378067	0.9919478698	0.9696707106
226	0.104541359	0.992003754	0.9698808234
227	0.1037608632	0.9922273537	0.9707221861
228	0.1032362966	0.9923391913	0.9711434151
229	0.1024323792	0.9926184709	0.9715773487
230	0.1020554288	0.9926184709	0.9715773487
231	0.1015562942	0.9927862941	0.9722101607
232	0.1006097248	0.9931221109	0.9734782609
233	0.09994544041	0.9931221109	0.9734782609
234	0.09885832463	0.9931781024	0.9736899326
235	0.09828139356	0.9934581549	0.9747496735
236	0.09744959996	0.9937383654	0.9758117237
237	0.09680899447	0.9937383654	0.9758117237
238	0.09613366982	0.9942992607	0.9779427823
239	0.09527394723	0.9941309257	0.977302488
240	0.09466025321	0.9942992607	0.9779427823
241	0.09405686477	0.9945237962	0.9787978142
242	0.09311594504	0.9944115158	0.9783701114
243	0.09266945596	0.9946922644	0.97944007
244	0.09215377639	0.9949169774	0.9802977233
245	0.09121818322	0.9953667082	0.9820175439
246	0.09070625423	0.9953667082	0.9820175439
247	0.08976969077	0.9956479965	0.9830954995
248	0.08912138625	0.9958168458	0.9837434095
249	0.08864291432	0.995593486	0.9835201055
250	0.08744212543	0.995593486	0.9835201055
251	0.08719507181	0.9955371967	0.9833040422
252	0.08650188257	0.9957623923	0.9841688654
253	0.08618950599	0.9957060838	0.983952517
254	0.08563590811	0.9959294438	0.9841758242
255	0.08487293254	0.9959294438	0.9841758242
256	0.08386168389	0.9960983886	0.9848251594
257	0.083130802	0.9961547162	0.985041795
258	0.08258489736	0.9962673907	0.9854753521
259	0.08189229974	0.996605567	0.9867783164
260	0.08129106756	0.9967183434	0.9872134039
261	0.08084047114	0.9967183434	0.9872134039
262	0.08000926823	0.9968311454	0.9876488752
263	0.07951955055	0.9971132621	0.988739236
264	0.07848988306	0.9971697046	0.9889575972
265	0.07826852649	0.9971697046	0.9889575972
266	0.0777836805	0.9971697046	0.9889575972
267	0.07698290781	0.9972261535	0.9891760548
268	0.07623033642	0.997452013	0.9900508512
269	0.07562393983	0.9973955385	0.9898320071
270	0.07499779417	0.9976779748	0.9909271963
271	0.07424060586	0.9977344813	0.991146525
272	0.07383034794	0.9978475134	0.9915854739
273	0.07303761913	0.997904039	0.9918050941
274	0.07299964179	0.9980171096	0.9922446266
275	0.07256126628	0.9980736544	0.992464539
276	0.07202646586	0.9980171096	0.9922446266
277	0.07182766792	0.9980171096	0.9922446266
278	0.07101650524	0.9979605711	0.9920248117
279	0.07059453128	0.9978475134	0.9915854739
280	0.0700669064	0.9978475134	0.9915854739
281	0.06955329611	0.9978475134	0.9915854739
282	0.0689341278	0.9981302057	0.9926845489
283	0.06852947325	0.9980171096	0.9922446266
284	0.06817186493	0.9981302057	0.9926845489
285	0.06775114745	0.9981867634	0.9929046563
286	0.06733054342	0.9981867634	0.9929046563
287	0.0667607621	0.9981302057	0.9926845489
288	0.06612908866	0.998299898	0.9933451642
289	0.06553969457	0.998299898	0.9933451642
290	0.06488693182	0.9986960712	0.9948900244
291	0.06444624892	0.9986960712	0.9948900244
292	0.0639220973	0.9986394558	0.994669036
293	0.06360553284	0.9985828468	0.9944481457
294	0.06318979971	0.9985828468	0.9944481457
295	0.062931417	0.9984696481	0.9940066593
296	0.06239363189	0.9985262442	0.9942273535
297	0.06195704643	0.9989225971	0.9957749611
298	0.06140086474	0.9988093213	0.9953322961
299	0.06060138006	0.998865956	0.9955535794
300	0.06022658632	0.9987526931	0.9951111111
301	0.0598699806	0.998865956	0.9955535794
302	0.05947128453	0.9990358986	0.99621802
303	0.05914969634	0.9989792447	0.9959964413
304	0.0587834372	0.9989792447	0.9959964413
305	0.05819388969	0.9989225971	0.9957749611
306	0.05796242467	0.9990358986	0.99621802
307	0.0577327301	0.9989792447	0.9959964413
308	0.05712093516	0.999092559	0.9964396974
309	0.05645242242	0.999092559	0.9964396974
310	0.05614056153	0.9991492258	0.9966614734
311	0.05592359159	0.9991492258	0.9966614734
312	0.05559676874	0.9992058991	0.9968833482
313	0.0554138739	0.9992058991	0.9968833482
314	0.05525540532	0.9992058991	0.9968833482
315	0.05484033276	0.9992625787	0.9971053218
316	0.05432399041	0.9993759574	0.9975495656
317	0.05390401333	0.9994326563	0.997771836
318	0.05362743126	0.9994326563	0.997771836
319	0.05320547116	0.9995460735	0.9982166741
320	0.05268412331	0.9995460735	0.9982166741
321	0.05238407058	0.9996027918	0.9984392419
322	0.05207998337	0.9996027918	0.9984392419
323	0.05164604418	0.9995460735	0.9982166741
324	0.05122249735	0.9995460735	0.9982166741
325	0.05060795691	0.9996027918	0.9984392419
326	0.05030435848	0.9996027918	0.9984392419
327	0.05009373554	0.9996027918	0.9984392419
328	0.04983194637	0.9996027918	0.9984392419
329	0.04962037136	0.9996027918	0.9984392419
330	0.04958498173	0.9996027918	0.9984392419
331	0.04935155054	0.9996595165	0.998661909
332	0.04896452366	0.9996027918	0.9984392419
333	0.04859065029	0.9994326563	0.997771836
334	0.04816288264	0.9994893617	0.9979942055
335	0.04815619217	0.9994893617	0.9979942055
336	0.04766314506	0.9994893617	0.9979942055
337	0.04739128221	0.9994893617	0.9979942055
338	0.04685354047	0.9996595165	0.998661909
339	0.04661618712	0.9997729852	0.9991075413
340	0.04637252837	0.9998297293	0.9993305066
341	0.04603859763	0.9998297293	0.9993305066
342	0.04584352888	0.9998297293	0.9993305066
343	0.04575773733	0.9998297293	0.9993305066
344	0.04563639189	0.9997729852	0.9991075413
345	0.04546169931	0.9997162477	0.9988846754
346	0.04527589365	0.9997162477	0.9988846754
347	0.04489685436	0.9997162477	0.9988846754
348	0.04434350914	0.9997162477	0.9988846754
349	0.0443435011	0.9997162477	0.9988846754
350	0.04427183162	0.9997162477	0.9988846754
351	0.04396092636	0.9997729852	0.9991075413
352	0.04360474252	0.9998297293	0.9993305066
353	0.04338293301	0.9998297293	0.9993305066
354	0.04289138894	0.9998864797	0.9995535714
355	0.0427246279	0.9998864797	0.9995535714
356	0.04217654881	0.9999432366	0.9997767359
357	0.04197660461	0.9999432366	0.9997767359
358	0.04196847206	0.9999432366	0.9997767359
359	0.04156078228	0.9999432366	0.9997767359
360	0.04132754662	1	1
361	0.04121074783	1	1
362	0.04100465111	1	1
363	0.04099808383	1	1
364	0.04067825645	1	1
365	0.04041631183	1	1
366	0.04003291756	1	1
367	0.03982249563	1	1
368	0.03959662475	1	1
369	0.03940454335	1	1
370	0.03906427916	1	1
371	0.03889935313	1	1
372	0.03857499861	1	1
373	0.03837757433	1	1
374	0.03829370668	1	1
375	0.03803425193	1	1
376	0.03789737036	1	1
377	0.03766817909	1	1
378	0.03737789988	1	1
379	0.03723383642	1	1
380	0.03708090032	1	1
381	0.03682077296	1	1
382	0.03647304914	1	1
383	0.03631764066	1	1
384	0.03608308499	1	1
385	0.03586824712	1	1
386	0.03561849835	1	1
387	0.03550111047	1	1
388	0.0353144206	1	1
389	0.03515441175	1	1
390	0.0350308491	1	1
391	0.03497997985	1	1
392	0.03486995436	1	1
393	0.03474550364	1	1
394	0.03446963336	1	1
395	0.03426491623	1	1
396	0.03426484652	1	1
397	0.03426482314	1	1
398	0.03414846237	1	1
399	0.03392121971	1	1
400	0.03368651901	1	1
401	0.03343299654	1	1
402	0.03331218711	1	1
403	0.03328975823	1	1
404	0.03315552334	1	1
405	0.03292072149	1	1
406	0.03258926573	1	1
407	0.03236424272	1	1
408	0.03210205118	1	1
409	0.03182696959	1	1
410	0.03147406067	1	1
411	0.03131108084	1	1
412	0.03123959363	1	1
413	0.03092452506	1	1
414	0.03072487166	1	1
415	0.0306666022	1	1
416	0.03048084276	1	1
417	0.03026724603	1	1
418	0.02998453316	1	1
419	0.02971050551	1	1
420	0.02948440653	1	1
421	0.02928716279	1	1
422	0.02910115343	1	1
423	0.02900759308	1	1
424	0.02882101096	1	1
425	0.02851136528	1	1
426	0.02837679406	1	1
427	0.02837321943	1	1
428	0.02837316536	1	1
429	0.02835671707	1	1
430	0.02835669059	1	1
431	0.02829463028	1	1
432	0.02802552715	1	1
433	0.02784272732	1	1
434	0.0276250764	1	1
435	0.02746156972	1	1
436	0.02727423595	1	1
437	0.02720704097	1	1
438	0.02708692791	1	1
439	0.02692787664	1	1
440	0.02682404009	1	1
441	0.02682400119	1	1
442	0.02682392405	1	1
443	0.02682373104	1	1
444	0.0268061966	1	1
445	0.02679580352	1	1
446	0.02665514451	1	1
447	0.02648387848	1	1
448	0.02644123897	1	1
449	0.0262551146	1	1
450	0.02610368355	1	1
451	0.02595219115	1	1
452	0.02581222298	1	1
453	0.02572944398	1	1
454	0.0256120168	1	1
455	0.02537639169	1	1
456	0.02520835098	1	1
457	0.02510908966	1	1
458	0.02493604485	1	1
459	0.02477460221	1	1
460	0.02467587338	1	1
461	0.02451593547	1	1
462	0.02444148927	1	1
463	0.02429541638	1	1
464	0.02412452375	1	1
465	0.024024059	1	1
466	0.02393871015	1	1
467	0.0237675273	1	1
468	0.02356444879	1	1
469	0.02349765615	1	1
470	0.02334684865	1	1
471	0.02329230652	1	1
472	0.02329199238	1	1
473	0.02328919624	1	1
474	0.02322486047	1	1
475	0.02311274161	1	1
476	0.0229159574	1	1
477	0.02281535905	1	1
478	0.02276109341	1	1
479	0.02271473205	1	1
480	0.02266795363	1	1
481	0.02252675021	1	1
482	0.02234297155	1	1
483	0.02219295963	1	1
484	0.0219706703	1	1
485	0.02183613422	1	1
486	0.02170978454	1	1
487	0.02155606192	1	1
488	0.02149990068	1	1
489	0.02136278377	1	1
490	0.02119641677	1	1
491	0.02106972709	1	1
492	0.0209191595	1	1
493	0.02078567694	1	1
494	0.0207599246	1	1
495	0.02072678948	1	1
496	0.02063188496	1	1
497	0.02050945872	1	1
498	0.02049705115	1	1
499	0.02044242725	1	1
500	0.02024410934	1	1
501	0.02013551868	1	1
502	0.0200197892	1	1
503	0.01996109377	1	1
504	0.01988273034	1	1
505	0.01973052971	1	1
506	0.01962938506	1	1
507	0.01944821976	1	1
508	0.01936677348	1	1
509	0.01931623344	1	1
510	0.01914815049	1	1
511	0.01899489681	1	1
512	0.01887767862	1	1
513	0.01869187866	1	1
514	0.01855497303	1	1
515	0.01845755692	1	1
516	0.01839424084	1	1
517	0.01829215457	1	1
518	0.01824464017	1	1
519	0.01818786183	1	1
520	0.01813868473	1	1
521	0.01802785043	1	1
522	0.01789285417	1	1
523	0.01783393661	1	1
524	0.01773360144	1	1
525	0.01767904038	1	1
526	0.01759996405	1	1
527	0.01750417311	1	1
528	0.01747364048	1	1
529	0.01737075719	1	1
530	0.01732498155	1	1
531	0.01721797628	1	1
532	0.01706744486	1	1
533	0.01691956912	1	1
534	0.01681501096	1	1
535	0.0166888748	1	1
536	0.01663784351	1	1
537	0.01654654302	1	1
538	0.01652208694	1	1
539	0.01644309566	1	1
540	0.01643461215	1	1
541	0.0164344775	1	1
542	0.01641498366	1	1
543	0.01641494836	1	1
544	0.01637573971	1	1
545	0.01624503402	1	1
546	0.01616458234	1	1
547	0.01612194854	1	1
548	0.01612157483	1	1
549	0.01603000964	1	1
550	0.0160198324	1	1
551	0.01588220358	1	1
552	0.01575640521	1	1
553	0.01575334925	1	1
554	0.01571011939	1	1
555	0.01564705485	1	1
556	0.01560820545	1	1
557	0.01556796318	1	1
558	0.01556786822	1	1
559	0.01555388405	1	1
560	0.0154962212	1	1
561	0.01539182332	1	1
562	0.01531899065	1	1
563	0.01525522319	1	1
564	0.01521075376	1	1
565	0.01512061267	1	1
566	0.01504497628	1	1
567	0.01498448953	1	1
568	0.01488712454	1	1
569	0.01483087901	1	1
570	0.01477785425	1	1
571	0.01467497298	1	1
572	0.01462881796	1	1
573	0.01455932045	1	1
574	0.01453476826	1	1
575	0.01451097588	1	1
576	0.01439667068	1	1
577	0.01434828329	1	1
578	0.01424085551	1	1
579	0.01415260032	1	1
580	0.01410856948	1	1
581	0.01405512671	1	1
582	0.01402794563	1	1
583	0.01396839194	1	1
584	0.01394711276	1	1
585	0.01391541665	1	1
586	0.01383705156	1	1
587	0.01375414345	1	1
588	0.01363501096	1	1
589	0.01355109644	1	1
590	0.01349431945	1	1
591	0.01336295351	1	1
592	0.01324610118	1	1
593	0.01316749093	1	1
594	0.01311871663	1	1
595	0.01306280924	1	1
596	0.01301532215	1	1
597	0.01294523883	1	1
598	0.01294520129	1	1
599	0.0129129893	1	1
600	0.01291291605	1	1
601	0.01291288466	1	1
602	0.01291284579	1	1
603	0.01289858739	1	1
604	0.01282503069	1	1
605	0.01277024417	1	1
606	0.01271703946	1	1
607	0.01269070134	1	1
608	0.01262805433	1	1
609	0.01259098042	1	1
610	0.01252233843	1	1
611	0.01252233289	1	1
612	0.01252221418	1	1
613	0.0125157233	1	1
614	0.01240884959	1	1
615	0.01229259906	1	1
616	0.01224684296	1	1
617	0.01224683412	1	1
618	0.01218495178	1	1
619	0.01211697945	1	1
620	0.01201041513	1	1
621	0.01201005747	1	1
622	0.01200846698	1	1
623	0.01200844784	1	1
624	0.01200841354	1	1
625	0.01198724866	1	1
626	0.01189339721	1	1
627	0.01189332258	1	1
628	0.01184378569	1	1
629	0.01176910536	1	1
630	0.01171564523	1	1
631	0.01171563075	1	1
632	0.01166304747	1	1
633	0.01158156663	1	1
634	0.01158105316	1	1
635	0.01155969844	1	1
636	0.01155950721	1	1
637	0.01150516293	1	1
638	0.01149795091	1	1
639	0.01149790941	1	1
640	0.01147362987	1	1
641	0.01147360971	1	1
642	0.01143205073	1	1
643	0.01136610019	1	1
644	0.01130887263	1	1
645	0.01130864297	1	1
646	0.01130842295	1	1
647	0.01130841318	1	1
648	0.01130840724	1	1
649	0.01126608254	1	1
650	0.0112660399	1	1
651	0.01124716405	1	1
652	0.01118948384	1	1
653	0.01115065529	1	1
654	0.0111305654	1	1
655	0.01113051965	1	1
656	0.01113049216	1	1
657	0.01113043997	1	1
658	0.01113008188	1	1
659	0.01113008188	1	1
660	0.01112996117	1	1
661	0.01112971693	1	1
662	0.01112968881	1	1
663	0.01112946559	1	1
664	0.01109637223	1	1
665	0.01109453383	1	1
666	0.01109436193	1	1
667	0.01109423701	1	1
668	0.01109421144	1	1
669	0.01109414279	1	1
670	0.01109410778	1	1
671	0.01109396828	1	1
672	0.01109396828	1	1
673	0.01109394274	1	1
674	0.01109389562	1	1
675	0.01109388332	1	1
676	0.01109370539	1	1
677	0.01109335089	1	1
678	0.01109328517	1	1
679	0.0110858794	1	1
680	0.01104914874	1	1
681	0.01098824922	1	1
682	0.01093176962	1	1
683	0.01088396127	1	1
684	0.0108098495	1	1
685	0.0108098495	1	1
686	0.01076417303	1	1
687	0.01076412327	1	1
688	0.01076409112	1	1
689	0.01074519046	1	1
690	0.01074510896	1	1
691	0.01068354793	1	1
692	0.01062548014	1	1
693	0.01058207831	1	1
694	0.01049931032	1	1
695	0.01044777908	1	1
696	0.01040685227	1	1
697	0.01040680643	1	1
698	0.01040679245	1	1
699	0.01040676487	1	1
700	0.01040664902	1	1
701	0.01040653772	1	1
702	0.01040653208	1	1
703	0.01040646839	1	1
704	0.01040640491	1	1
705	0.01040516428	1	1
706	0.01035433241	1	1
707	0.01035335415	1	1
708	0.01035332257	1	1
709	0.01035330773	1	1
710	0.01035330032	1	1
711	0.01035327018	1	1
712	0.01035311501	1	1
713	0.01035291343	1	1
714	0.01035289874	1	1
715	0.01035281511	1	1
716	0.01035274558	1	1
717	0.01035272615	1	1
718	0.01035269378	1	1
719	0.01035245843	1	1
720	0.01035240034	1	1
721	0.01035240034	1	1
722	0.01035240034	1	1
723	0.01035235442	1	1
724	0.01035228703	1	1
725	0.01035219636	1	1
726	0.01035203881	1	1
727	0.01035194303	1	1
728	0.01035109265	1	1
729	0.01035107582	1	1
730	0.01035084998	1	1
731	0.01035084398	1	1
732	0.01035062339	1	1
733	0.01035048885	1	1
734	0.01034840345	1	1
735	0.0103482771	1	1
736	0.0103480932	1	1
737	0.01034132883	1	1
738	0.01034129131	1	1
739	0.01034124821	1	1
740	0.01034118222	1	1
741	0.01034103548	1	1
742	0.0103374103	1	1
743	0.01033729777	1	1
744	0.01033716601	1	1
745	0.01033714372	1	1
746	0.01033696669	1	1
747	0.01033685142	1	1
748	0.01033681503	1	1
749	0.01033678876	1	1
750	0.01033675563	1	1
751	0.01033469583	1	1
752	0.01033446182	1	1
753	0.01033439462	1	1
754	0.01033418163	1	1
755	0.01028757279	1	1
756	0.01023557613	1	1
757	0.01023533025	1	1
758	0.01023531499	1	1
759	0.01023526941	1	1
760	0.01023524966	1	1
761	0.01023511884	1	1
762	0.01023511661	1	1
763	0.01023440785	1	1
764	0.01023440392	1	1
765	0.01023428217	1	1
766	0.01023418004	1	1
767	0.010209352	1	1
768	0.01015380134	1	1
769	0.01011262998	1	1
770	0.0100670461	1	1
771	0.01006700857	1	1
772	0.01003493889	1	1
773	0.01003402164	1	1
774	0.01003384344	1	1
775	0.01003379944	1	1
776	0.01003354028	1	1
777	0.01003308493	1	1
778	0.0100329441	1	1
779	0.01001739737	1	1
780	0.009940119538	1	1
781	0.009900579534	1	1
782	0.009853579202	1	1
783	0.009853474006	1	1
784	0.009853467685	1	1
785	0.009853457413	1	1
786	0.009817980086	1	1
787	0.009817932633	1	1
788	0.009817744498	1	1
789	0.009817702517	1	1
790	0.009781732239	1	1
791	0.009781548476	1	1
792	0.009781512685	1	1
793	0.00978149516	1	1
794	0.009776737988	1	1
795	0.009776607339	1	1
796	0.009776513684	1	1
797	0.009776492718	1	1
798	0.009776449214	1	1
799	0.009776386122	1	1
800	0.00977637245	1	1
801	0.009776100504	1	1
802	0.009776089909	1	1
