iter	F1	Logloss
0	0.5999793112	0.6904604831
1	0.6433757528	0.688068644
2	0.6416767548	0.6855779275
3	0.6415189951	0.6835275755
4	0.6275835155	0.6814984678
5	0.623326052	0.6794985897
6	0.6209492947	0.677681137
7	0.6223969064	0.6760724804
8	0.6236642753	0.6744047734
9	0.6207374944	0.6728241633
10	0.6199840899	0.6711867209
11	0.622651709	0.6698445307
12	0.6194905348	0.6685043615
13	0.6220345213	0.6674726051
14	0.6245985849	0.6659762824
15	0.6228564008	0.6647741769
16	0.6240655128	0.6635844926
17	0.6221383522	0.662594042
18	0.6216924501	0.6614053436
19	0.6214139403	0.6604322927
20	0.6216079359	0.659413697
21	0.6231459093	0.658606362
22	0.6247187207	0.6575771195
23	0.6255688522	0.6566433534
24	0.6262449653	0.6555530395
25	0.6250677193	0.6547631535
26	0.6254491884	0.6539455166
27	0.6293857787	0.6530216087
28	0.6283819048	0.6521586243
29	0.6307462548	0.6512552707
30	0.6296207841	0.6505173372
31	0.6305270773	0.6495961895
32	0.6304941647	0.6488488908
33	0.6295551086	0.6480525969
34	0.6299023252	0.6472938134
35	0.6300666136	0.6464557701
36	0.6311230455	0.6454934646
37	0.6318329282	0.6446756306
38	0.632280729	0.6440188299
39	0.6342275465	0.6433647402
40	0.6331230779	0.6428549741
41	0.6327105003	0.642372663
42	0.6344428001	0.6416299976
43	0.6351021582	0.6407985593
44	0.6348551746	0.6402009569
45	0.6355475235	0.6396347034
46	0.6362028334	0.6389305342
47	0.6372199952	0.6383127225
48	0.6372009872	0.6375600511
49	0.6382217332	0.6368534665
50	0.6375180218	0.6363537558
51	0.6383275382	0.6360767904
52	0.6379021549	0.6354590281
53	0.6394961874	0.6349312708
54	0.6411995088	0.6346246816
55	0.6424881079	0.6340280157
56	0.642066331	0.6335037088
57	0.6430989831	0.6330523031
58	0.6428777203	0.6324604185
59	0.6429426954	0.6317316038
60	0.6461183431	0.6310667686
61	0.6468119182	0.630523189
62	0.6467784831	0.6299845384
63	0.6467703673	0.6296514308
64	0.6491337283	0.6290977465
65	0.6495637833	0.6287740534
66	0.6504346173	0.6282164259
67	0.6506305533	0.6276147817
68	0.6502824123	0.6271722483
69	0.6503497158	0.6266265492
70	0.6519024939	0.6261590746
71	0.6525227856	0.625824439
72	0.6547073227	0.6253768779
73	0.6541571673	0.6248330518
74	0.6549098737	0.6243530574
75	0.6560357298	0.6241012797
76	0.6566825704	0.623544983
77	0.6570887345	0.6232661446
78	0.6596743393	0.6227990151
79	0.6601155436	0.6225218033
80	0.6604545604	0.6221675006
81	0.6612999901	0.621688837
82	0.6614696637	0.6212354104
83	0.6615375576	0.6209045208
84	0.6610314148	0.6204601637
85	0.6625560229	0.6200325655
86	0.6631311682	0.6196651021
87	0.6631652217	0.6193597452
88	0.6643538544	0.6189034597
89	0.6634420962	0.6186866785
90	0.6630366706	0.618491536
91	0.6628337718	0.6180172593
92	0.6634442605	0.617500346
93	0.6639177381	0.6173156039
94	0.6646612184	0.6168251105
95	0.6659435982	0.6165752058
96	0.6656736754	0.6163709445
97	0.6651025083	0.6161038866
98	0.6666542054	0.6157067501
99	0.6667569009	0.6152982275
100	0.6664790969	0.6149057243
101	0.6667869297	0.6147146237
102	0.6671591179	0.6143588422
103	0.668578906	0.6140393881
104	0.669785706	0.6136811914
105	0.6712025769	0.6132107594
106	0.6726530587	0.6129604112
107	0.6728253436	0.6124977178
108	0.6728598111	0.6121599768
109	0.6722894604	0.611979523
110	0.6733690166	0.6115846046
111	0.674094169	0.6113088222
112	0.6742666754	0.6110813449
113	0.67459401	0.6108328204
114	0.6752911493	0.6103131468
115	0.6752221326	0.6101422061
116	0.6762289688	0.6098263503
117	0.6760315805	0.6094069343
118	0.6765400257	0.6092463447
119	0.6769794186	0.6089878141
120	0.6769448183	0.6086169004
121	0.6771765608	0.6083310627
122	0.6774081863	0.6081261113
