iter	Passed	Remaining
0	19	19071
1	37	18527
2	57	19145
3	77	19356
4	97	19413
5	117	19438
6	135	19193
7	154	19193
8	174	19248
9	194	19295
10	215	19407
11	236	19509
12	256	19510
13	277	19509
14	297	19503
15	316	19481
16	332	19239
17	352	19212
18	371	19192
19	391	19168
20	410	19141
21	430	19128
22	449	19091
23	459	18696
24	478	18665
25	498	18657
26	517	18662
27	537	18652
28	555	18613
29	575	18613
30	594	18597
31	614	18599
32	634	18584
33	653	18570
34	672	18536
35	691	18529
36	710	18501
37	731	18512
38	750	18498
39	770	18483
40	788	18446
41	807	18418
42	826	18394
43	845	18370
44	865	18369
45	886	18378
46	905	18365
47	925	18346
48	944	18323
49	963	18304
50	982	18278
51	1001	18256
52	1020	18234
53	1039	18208
54	1058	18185
55	1077	18169
56	1097	18155
57	1116	18139
58	1136	18120
59	1144	17930
60	1164	17919
61	1185	17932
62	1206	17948
63	1224	17903
64	1245	17917
65	1266	17918
66	1287	17928
67	1311	17973
68	1335	18015
69	1356	18018
70	1377	18019
71	1397	18011
72	1420	18038
73	1442	18051
74	1462	18036
75	1482	18021
76	1503	18019
77	1524	18017
78	1544	18010
79	1565	18000
80	1585	17994
81	1600	17920
82	1613	17822
83	1633	17817
84	1654	17810
85	1675	17804
86	1687	17704
87	1706	17689
88	1729	17698
89	1748	17680
90	1768	17667
91	1777	17540
92	1797	17533
93	1819	17536
94	1840	17534
95	1864	17554
96	1886	17564
97	1909	17573
98	1932	17585
99	1957	17617
100	1981	17633
101	1990	17527
102	2013	17535
103	2036	17542
104	2057	17540
105	2080	17542
106	2103	17553
107	2126	17564
108	2149	17571
109	2172	17576
110	2178	17448
111	2201	17455
112	2223	17452
113	2239	17405
114	2262	17409
115	2295	17492
116	2320	17515
117	2343	17516
118	2352	17412
119	2373	17403
120	2385	17331
121	2407	17323
122	2428	17318
123	2450	17309
124	2471	17297
125	2494	17301
126	2505	17224
127	2524	17199
128	2535	17119
129	2546	17039
130	2565	17020
131	2584	16995
132	2603	16973
133	2623	16954
134	2642	16934
135	2663	16919
136	2683	16902
137	2703	16886
138	2725	16884
139	2747	16877
140	2768	16865
141	2788	16846
142	2808	16831
143	2828	16814
144	2850	16805
145	2872	16801
146	2892	16782
147	2910	16756
148	2919	16673
149	2939	16655
150	2958	16634
151	2976	16607
152	2996	16589
153	3015	16567
154	3036	16555
155	3057	16539
156	3076	16518
157	3097	16504
158	3119	16498
159	3146	16516
160	3176	16553
161	3197	16539
162	3217	16522
163	3236	16498
164	3256	16479
165	3275	16457
166	3296	16441
167	3317	16428
168	3330	16378
169	3350	16360
170	3370	16341
171	3389	16318
172	3410	16301
173	3430	16286
174	3450	16265
175	3470	16250
176	3492	16240
177	3513	16226
178	3535	16213
179	3556	16202
180	3579	16197
181	3601	16184
182	3624	16183
183	3645	16169
184	3660	16127
185	3683	16122
186	3721	16180
187	3742	16166
188	3763	16148
189	3783	16130
190	3804	16114
191	3823	16090
192	3845	16078
193	3868	16071
194	3889	16057
195	3910	16041
196	3932	16028
197	3950	16000
198	3972	15988
199	3990	15963
200	4013	15952
201	4033	15932
202	4054	15918
203	4075	15901
204	4096	15887
205	4116	15864
206	4135	15844
207	4155	15822
208	4178	15812
209	4197	15790
210	4217	15769
211	4236	15747
212	4256	15727
213	4276	15707
214	4299	15697
215	4318	15675
216	4339	15656
217	4359	15636
218	4379	15617
219	4397	15590
220	4417	15570
221	4436	15548
222	4456	15528
223	4476	15507
224	4496	15487
225	4526	15501
226	4546	15481
227	4566	15463
228	4588	15448
229	4611	15436
230	4626	15400
231	4647	15386
232	4669	15372
233	4691	15358
234	4715	15351
235	4737	15338
236	4760	15324
237	4782	15311
238	4806	15303
239	4829	15293
240	4853	15286
241	4878	15280
242	4901	15269
243	4926	15263
244	4949	15254
245	4973	15243
246	4995	15230
247	5018	15216
248	5027	15163
249	5050	15151
250	5073	15141
251	5097	15130
252	5120	15119
253	5143	15107
254	5167	15096
255	5189	15082
256	5212	15070
257	5235	15056
258	5258	15043
259	5280	15029
260	5305	15023
261	5328	15009
262	5350	14992
263	5371	14974
264	5392	14955
265	5411	14932
266	5433	14917
267	5455	14900
268	5464	14848
269	5486	14832
270	5507	14816
271	5519	14773
272	5541	14756
273	5562	14738
274	5583	14719
275	5604	14701
276	5625	14682
277	5646	14663
278	5658	14623
279	5680	14606
280	5702	14590
281	5723	14573
282	5745	14555
283	5766	14538
284	5794	14537
285	5821	14534
286	5847	14526
287	5871	14515
288	5895	14503
289	5917	14486
290	5929	14447
291	5950	14428
292	5972	14411
293	5994	14394
294	6015	14375
295	6039	14363
296	6060	14344
297	6082	14327
298	6104	14311
299	6127	14297
300	6149	14281
301	6173	14268
302	6196	14254
303	6220	14241
304	6243	14227
305	6268	14216
306	6294	14207
307	6316	14191
308	6338	14175
309	6361	14158
310	6384	14144
311	6409	14132
312	6432	14117
313	6454	14101
314	6476	14083
315	6498	14067
316	6520	14049
317	6542	14032
318	6563	14012
319	6585	13994
320	6604	13971
321	6626	13953
322	6648	13935
323	6670	13918
324	6692	13900
325	6714	13881
326	6733	13857
327	6754	13838
328	6776	13820
329	6798	13803
330	6819	13784
331	6842	13768
332	6865	13751
333	6886	13732
334	6908	13714
335	6930	13696
336	6951	13676
337	6973	13658
338	6994	13637
339	7015	13618
340	7037	13599
341	7058	13580
342	7079	13560
343	7101	13543
344	7122	13522
345	7144	13504
346	7166	13486
347	7188	13467
348	7209	13447
349	7227	13422
350	7249	13403
351	7270	13384
352	7292	13367
353	7305	13331
354	7328	13314
355	7349	13294
356	7370	13275
357	7393	13258
358	7414	13238
359	7435	13219
360	7450	13188
361	7472	13169
362	7484	13133
363	7504	13113
364	7525	13092
365	7546	13072
366	7567	13052
367	7589	13033
368	7609	13012
369	7630	12993
370	7651	12973
371	7666	12942
372	7689	12925
373	7711	12906
374	7733	12888
375	7754	12868
376	7775	12848
377	7796	12828
378	7817	12809
379	7830	12776
380	7854	12760
381	7875	12740
382	7897	12721
383	7917	12701
384	7939	12682
385	7960	12662
386	7979	12639
387	8001	12620
388	8023	12601
389	8044	12582
390	8066	12563
391	8087	12543
392	8109	12524
393	8130	12505
394	8152	12486
395	8169	12460
396	8190	12440
397	8212	12421
398	8231	12398
399	8251	12377
400	8273	12359
401	8296	12341
402	8309	12309
403	8327	12285
404	8349	12266
405	8361	12233
406	8384	12216
407	8405	12196
408	8427	12177
409	8448	12157
410	8471	12139
411	8492	12120
412	8501	12083
413	8522	12063
414	8544	12044
415	8565	12025
416	8587	12006
417	8608	11986
418	8630	11966
419	8651	11947
420	8674	11929
421	8690	11903
422	8712	11883
423	8733	11864
424	8754	11844
425	8776	11825
426	8781	11784
427	8803	11764
428	8822	11742
429	8838	11715
430	8860	11698
431	8882	11678
432	8892	11644
433	8913	11624
434	8934	11604
435	8955	11585
436	8974	11562
437	8995	11542
438	9017	11523
439	9038	11503
440	9059	11483
441	9080	11463
442	9101	11443
443	9122	11423
444	9137	11395
445	9158	11376
446	9179	11356
447	9201	11337
448	9222	11317
449	9242	11296
450	9265	11279
451	9287	11260
452	9309	11240
453	9330	11221
454	9345	11193
455	9366	11173
456	9389	11156
457	9410	11136
458	9432	11117
459	9453	11097
460	9474	11077
461	9489	11050
462	9510	11030
463	9532	11011
464	9553	10991
465	9575	10972
466	9597	10953
467	9618	10934
468	9640	10914
469	9661	10894
470	9684	10876
471	9705	10856
472	9726	10837
473	9747	10816
474	9757	10784
475	9778	10764
476	9799	10744
477	9821	10725
478	9843	10706
479	9865	10687
480	9886	10667
481	9907	10647
482	9928	10626
483	9948	10606
484	9970	10586
485	9991	10566
486	10011	10546
487	10033	10526
488	10048	10500
489	10071	10482
490	10092	10462
491	10114	10443
492	10135	10423
493	10157	10404
494	10175	10380
495	10196	10360
496	10217	10341
497	10239	10322
498	10261	10302
499	10284	10284
500	10292	10251
501	10315	10233
502	10338	10215
503	10359	10195
504	10382	10176
505	10403	10156
506	10424	10136
507	10447	10118
508	10469	10099
509	10490	10079
510	10512	10059
511	10532	10038
512	10554	10019
513	10575	9999
514	10596	9979
515	10617	9958
516	10638	9938
517	10660	9919
518	10681	9899
519	10703	9880
520	10725	9861
521	10738	9833
522	10747	9802
523	10769	9783
524	10790	9762
525	10812	9743
526	10835	9725
527	10856	9705
528	10878	9685
529	10899	9665
530	10919	9644
531	10940	9624
532	10961	9604
533	10982	9583
534	11004	9564
535	11026	9544
536	11046	9524
537	11062	9499
538	11083	9479
539	11104	9459
540	11125	9439
541	11146	9419
542	11168	9399
543	11188	9378
544	11209	9358
545	11230	9338
546	11246	9313
547	11268	9294
548	11289	9273
549	11310	9254
550	11332	9234
551	11341	9204
552	11363	9185
553	11384	9165
554	11405	9145
555	11426	9125
556	11448	9105
557	11468	9084
558	11489	9064
559	11510	9044
560	11531	9024
561	11553	9004
562	11575	8984
563	11596	8964
564	11617	8944
565	11638	8924
566	11661	8905
567	11683	8886
568	11705	8866
569	11716	8839
570	11737	8818
571	11759	8799
572	11781	8779
573	11804	8760
574	11827	8742
575	11848	8722
576	11870	8701
577	11891	8682
578	11912	8661
579	11933	8641
580	11955	8621
581	11975	8600
582	11997	8581
583	12003	8550
584	12019	8526
585	12041	8506
586	12062	8486
587	12083	8466
588	12104	8446
589	12126	8426
590	12147	8406
591	12168	8386
592	12189	8366
593	12210	8345
594	12232	8325
595	12255	8307
596	12276	8287
597	12297	8267
598	12313	8243
599	12334	8223
600	12356	8203
601	12379	8184
602	12401	8164
603	12422	8144
604	12443	8124
605	12452	8096
606	12473	8075
607	12494	8055
608	12515	8035
609	12536	8015
610	12558	7995
611	12578	7974
612	12599	7954
613	12620	7934
614	12643	7914
615	12664	7894
616	12682	7872
617	12701	7850
618	12722	7830
619	12744	7810
620	12765	7790
621	12786	7770
622	12809	7751
623	12825	7728
624	12846	7707
625	12867	7687
626	12888	7667
627	12909	7646
628	12930	7626
629	12951	7606
630	12972	7586
631	12993	7566
632	13015	7545
633	13036	7525
634	13057	7505
635	13079	7485
636	13100	7465
637	13121	7445
638	13143	7425
639	13164	7404
640	13185	7384
641	13207	7364
642	13224	7342
643	13246	7322
644	13267	7302
645	13288	7282
646	13310	7261
647	13330	7241
648	13351	7221
649	13372	7200
650	13394	7180
651	13415	7160
652	13421	7132
653	13442	7111
654	13463	7091
655	13483	7070
656	13505	7050
657	13526	7030
658	13548	7010
659	13569	6990
660	13590	6969
661	13599	6943
662	13620	6923
663	13643	6903
664	13665	6884
