id,Price
10030,562230.3593608396
21095,874067.913607355
33413,1231584.1905222258
28777,809019.1584762477
13616,943069.7842690737
33163,867999.9770752793
18156,713361.1217431996
1602,620551.0886129319
29440,802909.4272272431
20465,504144.7968389158
30926,682177.0521809722
25744,682177.0521809722
2793,829933.8198448147
13344,596868.8850322327
15550,626548.450825395
30664,546137.6628227944
4035,540543.3043026105
19732,809480.8066775635
32594,1024735.5326733422
8573,1115237.1718031701
4527,1388547.996220253
27375,1062061.7654018542
12231,1281598.0575652372
32974,1277469.8825552496
25594,498342.8218302699
18996,750089.0348979121
13778,490323.5958430007
29989,401154.46434749145
21951,1135554.658322289
31383,984864.7760556163
7647,914535.9024111436
13289,976624.0485076548
12572,905098.774634062
28595,723405.0563956616
4307,698504.0021948761
21364,532736.0712192463
10730,686501.472749999
19222,532881.5703762642
25886,532736.0712192463
29833,635224.9837012438
13664,505982.9780866082
22896,639525.0210600983
26527,885236.696378047
12155,1395574.0164785315
7789,404296.00985459983
1182,1366273.756907254
5952,662819.8400755331
1155,779447.80202444
20265,872256.8020414412
21955,783015.4459320031
2036,1282643.0768454955
941,803068.9687872708
3047,438911.54737689934
13765,1007208.43741877
30751,625446.9466895403
7385,1870654.668153353
1955,688933.6180851052
5970,648109.4319308201
19484,663897.3312172396
5782,643742.4149315744
28561,536405.5014494683
27857,536405.5014494683
12162,659855.737080226
28037,1028857.4905611903
9068,608033.9932522203
14707,783103.707929417
466,798679.9962485956
8835,662524.5033641087
33621,1328315.2637824446
5196,769950.9503171048
26021,1398566.5730421883
14661,1422457.115578993
3435,694207.6338963719
18540,1421341.539567905
23615,1336988.3755179856
30582,768453.6969872655
31091,984880.8635010784
19055,901504.2080485821
32838,638767.593269608
2748,749490.46186431
2990,915011.3235899335
8145,802252.1801365315
21823,818047.9826432955
4551,620551.0886129319
27553,606400.7539147593
34083,875923.5285994563
16422,707196.2924477514
9239,736511.4485522622
17323,905508.1299364191
19584,673855.7485560547
10062,661001.0220191707
6932,1416126.1596424016
2769,655987.0334619334
10840,1628733.3504400637
2274,2452820.6805694764
30275,734179.8432166007
4076,774721.7621122146
32108,397744.85783493205
32556,1365729.5476674908
15839,1248699.609696093
9919,844523.914405847
30142,897791.5204459429
8797,1043086.520396531
8068,1092781.4973083413
22811,613530.4375430857
31701,1043086.520396531
29827,831844.4103476033
561,569157.942956412
34844,717053.6928250411
32023,652333.2258730845
24488,725543.9318766748
32926,533861.1278854908
18297,561105.3026945952
20390,492696.3231152987
11573,532736.0712192463
20502,1202530.0493158207
15254,1158027.3194036062
27908,620551.0886129319
25779,750291.9438133645
8204,752448.222089726
19333,869700.3411770125
27454,792107.3466050763
5310,920255.4773830002
30249,873243.518174964
2087,746765.89627504
1297,875107.9580459088
3112,893178.5788081326
2090,1174213.4260884118
6069,1976143.9181562744
2248,807776.3988686573
7622,682104.9101940363
20542,795471.1496300267
25193,794862.0082158851
13755,670085.3472861651
3874,706483.8537105345
5508,1302910.1834216465
12957,787922.6879136316
6776,718564.0952161786
3669,619455.0021774641
5252,670085.3472861651
22304,500671.0861409657
14891,474552.00555793557
13842,624399.7184328208
11290,632608.9567866289
22688,537676.0572727306
10057,1271688.753121878
24825,504473.4928117633
11821,858718.7442584354
18471,701922.5778751589
22824,703018.6643106266
10109,864834.8708986677
10224,879510.4552798212
16617,1274004.2590058602
14503,495364.46418792225
24215,524922.5083222365
6352,1175006.77284373
1407,1647721.0303470737
31557,577159.6952742354
10827,546549.0384571382
29949,786094.3728277523
9898,1180449.9770282996
31158,570708.6826225172
7134,575271.2013860929
4942,524912.271017585
1929,532383.7985406071
31867,688882.40192346
15494,609159.0499184647
19193,962839.0226597087
18069,1315363.870841863
4686,486404.86558672076
13159,505251.9776396866
766,575150.3493496914
10401,630356.958825043
933,630356.958825043
17512,630356.958825043
3615,630356.958825043
2664,547674.0951233828
20700,550105.0970261844
2540,684853.8989046456
24121,928731.521593784
32007,1389081.460949086
8506,1206169.807284784
23024,982160.1236758636
15216,1780830.5053552617
33405,705635.4534693776
13599,1258105.7976683124
25978,884569.803949037
14306,503330.22800342645
186,940614.9214760531
21843,692506.7215145656
11779,1373618.0733218093
2922,1487622.4217316327
27610,871367.5922502897
15420,1183188.7034029753
21839,1336275.7143439068
4388,1157804.8865729622
27018,670760.9063782746
13948,937834.1350647642
31967,1140490.9135872717
6427,1074006.4717804715
31090,1422333.543498986
16317,1435218.9030020677
31301,1055658.241888885
1013,1076470.6506903297
15814,851551.4369936837
1621,1077739.390230303
21287,700966.8109780643
25868,680747.2562085291
3253,858694.1772365756
22844,791634.8823258367
15585,663785.5117733148
16763,667884.5278507544
12937,723548.1075940354
14775,444015.86434288725
12735,928178.0294067966
33358,514677.58494610555
34601,951666.2278823003
15175,1281797.4865593982
26303,1520735.7130203883
19827,1004801.3930292273
31482,963364.5159563739
28398,745099.8880910601
4358,693159.9108594818
22955,1029068.0077552721
18356,959736.3393524667
492,1142989.3041552654
31892,1147721.869944739
29251,1149389.2578814398
12817,976953.3291621534
19527,490177.68196222733
10460,938340.0804216675
14405,894978.9656258884
13896,497864.2330101721
4249,1477215.9876517798
30390,773746.6657792587
31815,532383.7985406071
641,624462.4226754387
7179,606231.8437131731
17060,862676.5315282544
1303,755076.446903345
27177,437227.96042277606
5992,1386233.1758649948
25298,2343775.503552303
28362,717974.0680057154
6520,1580844.7686959037
644,1114120.6223533102
585,463504.7347257777
642,1010082.4420061242
24397,675986.3512434606
25057,1095347.6589681997
17171,791558.9962123514
16717,763885.5193470094
9471,553512.6146300018
18189,474618.6350736582
23917,730488.9154594422
32481,894646.3858551967
13393,744390.9067778178
12681,787074.4793374503
31384,561020.7513290907
2989,653005.3213224194
17711,740908.3925716357
16808,747420.087699992
3469,693809.8391854976
4402,1012562.1218334496
13229,463247.75758304086
3175,1595298.7634315975
5041,1241307.549904998
12549,1033093.6325747294
18440,1361757.9941233252
12385,443849.93819992465
1330,995260.5890286493
10758,830484.6232846511
27699,706593.7833706232
23016,1097356.3600518908
9126,865551.921873471
8367,860147.3963693375
21147,630356.958825043
16942,640866.4893630942
18895,609159.0499184647
6658,531258.7418743626
9509,686910.9840816562
12620,1575085.394241542
13217,617201.398272603
14246,643742.4149315744
4996,1199345.3445845724
2032,1188377.0369806546
7309,926401.122566447
5507,701468.9139431717
27703,1345024.6475424638
9044,637613.3674917405
22633,552619.2041683862
7796,2291773.864631393
15475,758192.4474826193
33958,565830.2648732336
19036,618330.8448157071
12555,670085.3472861651
32261,608669.3763454948
23946,693815.0652807795
13242,1358259.6778925338
8658,761104.6475453577
24043,646099.1718597526
4538,618024.8272846689
24733,592808.3818777663
1,626792.8306473556
12173,618024.8272846689
13047,793821.4193797356
10194,744188.3388826277
21708,745607.9356250266
2649,712681.8156404103
31814,792776.0250595601
4998,901047.0956628446
11620,922140.6646703652
16697,1142625.9485848094
8643,1698778.1911532213
15827,539418.2476363659
15758,705708.9731302068
2912,720047.198450227
31216,653592.4899637069
33954,728242.714748133
661,748099.4533012003
12872,501581.2450539572
24712,500559.81522939575
736,670085.3472861651
7522,504904.6837523842
24912,1299401.204482055
26114,980953.92558037
32366,830731.2737679508
20673,992888.5195044061
9683,1423909.0987601553
29765,670089.5349691908
5616,532736.0712192463
22357,643079.5666182975
25708,1193466.7825288728
9273,961333.3085961767
16535,1288036.4901483958
29547,968777.8848642849
33174,985876.04141053
21684,619455.0021774641
30185,652549.9487105475
2008,713361.1217431996
3715,606231.8437131731
4340,665505.1360344032
11968,606231.8437131731
18049,620551.0886129319
17297,378952.79832949914
10761,441721.7878144736
31573,712837.8704196793
20261,1625070.1182089848
12927,615383.9019825591
14859,1265063.05343814
15333,1136817.5395496145
6126,1272696.7077004393
27830,531943.2269176979
27905,663403.1121174969
34820,623110.1411365562
30177,531113.2427173448
7768,612177.2682602394
4673,1087369.7244186401
7258,1067733.4811576915
25658,1184351.9178490231
7019,1260323.544293858
34356,508300.6659636127
14288,1202284.7724391485
32741,1599930.9452038559
19581,1079276.3785064584
3803,1732654.8633174575
7776,830542.1556286251
18857,846144.7298533404
17670,827117.8771332168
29542,1135854.3708872302
8592,2582447.5833739405
11122,711680.8809682189
20395,1256153.0623915798
9523,895142.2465570526
20425,615875.7715449609
22402,816491.1547411352
20397,720878.7609747731
25831,696701.9031337003
531,1770535.1535985102
26410,682638.6287807918
27108,417913.7369591184
12732,519803.9740391068
8754,1365899.1983033502
18957,1324852.8610328888
24522,1795293.1625526627
20835,1893315.7155598532
26263,1895620.0568760089
1006,1249923.400329039
32914,2113910.8971697195
26899,1938516.950568679
3830,925251.0829237523
7991,1160004.3394779817
29246,1588876.0190011375
27939,770101.1081523173
29468,845728.7397431324
18767,849836.7560527122
33683,721116.6111144512
17564,845728.7397431324
32083,743216.2901151651
17345,1634085.433300449
24131,3105064.6945482395
9795,2431104.1337503833
19528,2287346.854531654
19661,1686745.3825414176
17764,1657941.9519231813
16400,1891742.5527517654
22458,1686745.3825414176
12627,723827.5920999608
31980,1848255.9659236935
14873,1144923.2271527194
28714,1258075.3647595525
33108,1638905.3412227598
32050,1291270.3407797732
26126,1313537.8379182077
18848,1517572.212211053
33434,1363924.6112178708
28543,1261433.9726040424
32777,2156433.08788863
3673,729315.8233286722
30534,1151307.5425460392
31732,1063028.0657033501
30359,1190242.738579972
20260,1104711.012614213
8008,1328645.4765683138
30979,814511.780843531
11648,1443979.7458815577
26476,1280730.628573952
30997,760433.9539274347
27672,1182263.622794152
33879,536405.5014494683
30115,1036176.8824724702
16733,794072.6629777899
3430,794072.6629777899
2598,866287.8614746487
19109,568305.8923783399
23420,782465.4853292098
2212,1057708.1771035113
3294,1260422.1284003262
15708,707111.0866856269
13631,1619635.4126613822
2981,1881094.159461968
24103,1313056.5286926725
9071,1595804.8437538738
25478,1034032.4097800817
27041,713361.1217431996
15985,606831.6834914453
664,618330.8448157071
3637,715585.0822201747
32540,503271.7291589575
17473,516835.3525931643
17339,1514285.09677717
31838,1351604.7395961678
21343,396479.9912310529
33964,811481.0048561168
19314,417263.18761664815
28875,1366177.6103958227
4153,1168202.9688181132
26188,1297245.4131261327
15824,708204.733273768
10121,708204.733273768
31342,875503.8011319675
32769,2204991.321638434
24579,787602.4335348082
22498,1186501.2394352923
21321,1189662.6977686253
6320,1086278.1603321598
19406,927664.1413810166
11167,836229.6366468808
26312,2379221.1754072425
393,2517659.8297062707
14697,1028273.6848372616
1563,1586351.2770856353
28675,1216872.0773739123
13715,670085.3472861651
24234,619455.0021774641
3510,1586003.1233403457
5368,1018334.9150230244
7765,723243.2050630946
25630,681398.8660140934
25516,1367348.7700569062
2797,973730.5931699323
21423,1567058.8912917487
29043,1282906.3911221342
3404,1059570.2455228171
2006,631538.2618841287
13793,1358690.6925073029
8815,1231896.4152065176
21543,1015956.5303664559
22340,504230.54781512526
20765,1581606.4921970067
24333,1224630.1034307084
24218,1607375.2832652037
27910,1083450.2953082724
25674,1227445.127126742
4557,1134964.2323038813
23340,1299511.7495356041
25729,980953.92558037
10562,1054892.3830188902
20585,975784.243163781
12237,689029.3394105162
4411,546549.0384571382
16310,531113.2427173448
5375,506666.54860871454
4495,532383.7985406071
29205,634212.1543847701
11827,631399.5106211944
33076,532238.2993835893
25336,1562538.7738352022
23910,680863.3169390798
29211,992286.2449872124
29409,868812.8465897695
26413,865292.7536962949
7610,1002598.4835709063
4730,822640.7193338219
4024,866751.1062884282
13418,620551.0886129319
17215,620551.0886129319
5167,713361.1217431996
16653,680747.2562085291
15963,895005.9939847926
5550,803021.4504263246
16906,1348669.1423296812
23601,1229325.5623079578
18805,1244556.4268780642
18502,1405340.2865072624
34080,1358640.5493050606
10801,1169361.5211894405
11002,1327956.5320115942
24180,796905.5333509527
13361,1948328.7997398009
1405,2759726.2966644363
13952,929791.8693220079
7219,743011.5044947662
14024,742943.8522282066
16977,1913911.7167354007
17770,1900655.9605165054
11317,908618.8675275365
15112,975082.8446365481
15107,1071105.4747540213
29270,783718.7590713378
25783,422328.3740424273
4052,680906.009142564
26451,1941240.0698712927
18872,423807.21339451533
3629,811463.9673203027
16481,782905.2900771126
24251,663871.2559256995
14810,533861.1278854908
3805,533861.1278854908
13449,631238.4763435889
2265,1365125.519885077
33395,1779668.2750817246
34386,941932.7541347574
7473,857386.7653875804
25668,857700.046018455
30788,511206.0715941914
16588,927340.972116859
33554,1303578.439661643
26000,939400.593858307
22519,620172.4304984433
22087,627431.571033572
19720,662819.8400755331
12384,783756.2271820031
33268,809475.3763269528
27316,952466.6802108943
5894,1390191.7267120087
33497,1616589.0052931732
32236,1577911.6750643326
4060,1221655.1558034495
22680,1381782.6333589652
24937,943138.952230251
25997,1156167.6317542633
25669,1703208.0790525111
33987,522341.3239403791
30170,926401.122566447
30318,1217567.3887233534
9233,1059018.9039151433
15350,1172317.0765613457
10589,850324.6727377868
21700,463940.65320525377
24870,648109.4319308201
23590,1035006.7179157116
24105,658372.1989538749
12619,609159.0499184647
27260,847364.6836140491
20636,643079.5666182975
11602,646429.2569586263
9946,893970.4265974179
23802,646429.2569586263
16343,875089.4575903859
14018,790741.7476128262
3319,2669870.427034636
24626,828490.020576095
1808,1087169.7581492434
11992,1970214.999375128
27801,1386749.549636283
4018,1685900.8813907276
4596,714115.0192032595
22446,1354014.2909210024
7737,1619545.361605755
19726,738974.7789593271
26171,752922.3132871652
29084,748637.1165472008
27604,749490.46186431
1279,713361.1217431996
31353,670085.3472861651
1112,620551.0886129319
25391,660709.9855238652
19171,606231.8437131731
8200,714805.6621042477
22694,542837.6990282737
4130,684808.567813697
16862,1510798.1590044668
18615,1563064.2190608117
29430,1303018.219725667
3690,1288218.3304388877
4647,1225816.6582959709
10496,1282931.9815946494
13762,729564.792272764
26381,406856.94506204064
2223,749159.8592386701
13403,419940.57867102546
9731,412229.74859001295
25387,2478705.9178015627
7721,413322.65128896997
8069,488471.67543917673
6242,996808.8752123719
32250,1100215.2699934905
10034,1196953.220493277
24829,788000.9058334546
21337,1107325.2088301391
2082,1296705.656642492
8032,650109.2653961093
25664,706734.2483312793
19573,631238.4763435889
29243,632232.0025975074
24896,543278.2706511829
20949,635443.9609426996
12099,1034743.0296467461
1772,865219.1978316751
18850,1347754.3191790842
31726,634347.6807953332
27192,802311.9288084917
11071,1746248.6244618935
1061,670085.3472861651
33114,720743.6622873675
31571,868434.9490781929
9037,748637.1165472008
29187,763203.7648613804
27960,713839.7762904237
19740,750535.8561844854
34249,747078.5022332289
26763,2519769.164682259
22197,2787029.2395211593
6282,3422125.8298704596
31812,1517253.9215747337
25462,731273.612789572
1865,779705.6300858969
12760,1055415.3934269268
9303,2291770.538742746
15869,2314296.2876742566
28977,2330084.265776263
31160,707837.889642165
29977,825021.9811764761
12535,939984.9944027172
32184,720685.1230597803
26578,621825.766785457
32673,922668.6441682574
6670,621825.766785457
29488,621825.766785457
5762,619455.0021774641
24485,695220.1963057246
25209,694480.405974571
20777,519330.15408513753
25098,696544.5655569526
5598,1761505.6263518347
13673,1702882.7573477558
3784,524232.21740293095
27739,1386211.498322065
10929,1332972.3603774589
25665,565497.9669002468
34161,525217.9081236005
1245,460836.8110115747
22764,816844.2080992806
32886,447487.85352672945
15561,1179345.4437779149
9039,524912.271017585
33219,526186.9491901101
18761,671761.6008009405
17279,553217.0908343319
5615,526037.3276838295
13623,621187.7600876285
5875,631585.3696869563
7377,1162860.577904807
28979,1420549.4560676827
32421,1169169.4028096301
6972,874175.0639870006
12028,630356.958825043
7314,531258.7418743626
7681,630356.958825043
13290,547674.0951233828
12201,577159.6952742354
23436,767049.225362813
14809,1254432.3177499797
33593,1283663.3644302364
20666,1279665.4614236993
22743,938577.1086011042
707,787011.3161120934
10351,868374.2467801623
13143,1765488.5001975528
1479,522653.5927835645
11117,926401.122566447
30610,751914.2190248154
32223,1067733.4811576915
4046,767658.9410224936
20442,637736.277070548
19033,502564.46745972056
14367,1398838.335383167
19458,1405260.9016677295
11994,1374454.2176991
3976,1407940.532839889
34500,1204873.7880603897
11530,1475197.22115872
3429,2191972.2024288205
33138,1385221.5729006233
14753,1377641.3588091598
14135,1173247.240764797
8803,981504.3812158096
28660,704651.0205712785
6643,887577.6181982306
29746,1263537.8775739148
23396,926401.122566447
31861,682177.0521809722
24147,1433069.1077809196
13622,1221937.166540697
32712,515393.48147268157
21857,942542.3996453272
781,1176937.334643415
15966,1326461.962313168
4971,1714496.348444547
21005,514677.58494610555
2234,520039.5780224629
28774,892698.3360258455
31140,757518.7038506961
4065,768499.0308266149
16161,658778.8542476653
24949,1588403.8275629026
29705,1172442.061504575
4032,628962.2371963967
14854,1649047.2777040685
3658,1123728.0337362872
21526,537530.5581157127
13586,544981.4645139582
2111,1015966.5017574579
22233,488306.05894799624
31297,507368.9619471483
32733,2322857.54047267
17527,758916.4669838358
9043,724396.4846782928
26484,734885.2143022323
17731,572426.3795310656
30237,1026960.5241546112
24104,501954.53857772576
7017,1000572.3985715348
32849,706409.222372039
14033,697973.1863569871
401,816332.4697884289
10907,726495.1603636735
12022,2429499.2600225965
9829,1215392.5893848457
14330,1683948.868667875
29480,2337658.9329830185
26767,1221429.2477081383
16093,476024.5315751303
22508,704149.7261896369
30446,635482.6174794422
8005,1982158.0167524226
17514,510978.0799772972
2070,678799.9052629351
8137,1030467.5878823993
31263,845183.8204932986
12882,501305.681980848
13327,914532.9188739376
6830,742066.3532216491
29469,874934.1971752625
9197,787010.179751853
24221,721781.7482561126
7850,725064.106563975
7145,471283.89669153106
13570,793738.6891314265
9696,637471.6767115018
31116,1102841.2018396792
12876,791558.9962123514
17662,476261.73059212335
33083,2226601.8136138795
33546,688055.1938768089
2330,714466.4178815058
14639,1184693.4360335045
25157,1276604.9821016195
10353,697444.1972624542
21562,1233831.5345854491
7518,1483640.2946142182
17863,1603809.2387969715
14311,637410.436297741
25260,809519.3399250704
9409,987459.6920954045
1717,1056845.6726617382
14153,684227.9496353895
32928,864067.5746373737
1272,841125.0713725459
31666,1060728.749916619
9340,857195.9668580594
5523,648654.8703164507
18552,849853.9155394717
9647,531113.2427173448
11216,707197.6281327003
4968,778968.3015366531
21897,2299541.039724974
16959,1817087.5660918434
9722,1729551.2052967537
4874,862479.9954552582
22777,634401.4091465485
21307,634401.4091465485
8929,533861.1278854908
61,990037.8244249297
4797,544349.3831483271
597,687693.2817669479
21744,670085.3472861651
18884,651329.915075802
19098,670085.3472861651
30915,495169.90730043815
11006,619455.0021774641
15194,918595.5956864316
915,761918.2996836321
12318,2340722.8480830393
32086,1321372.3101747478
23617,846314.5441283841
20367,1347745.379347169
31685,1338846.0171616126
33884,1121082.3321123442
1582,1315558.672055243
22190,609159.0499184647
23856,562230.3593608396
21727,531113.2427173448
5010,531258.7418743626
2529,634395.221641662
10899,1063174.9916100074
13473,794287.0395241516
26828,508809.93821995874
8203,749490.46186431
32854,792776.0250595601
12973,872659.5135825252
14699,1641559.1595426998
24893,1435303.9008564183
19501,1004385.7105750771
32900,532736.0712192463
13077,683734.9530467845
778,636170.8235861356
4110,764706.8314918226
12000,1419316.861665236
7149,1480529.6126095082
20967,1427850.7094165194
29672,1336818.8419235372
5132,660709.9855238652
28639,668544.3708486237
16389,754744.8473773072
7003,660709.9855238652
20206,1055360.4486711011
9789,367641.16444856796
21378,522352.5283471461
31510,695679.622668612
31166,925194.9244709534
33224,692053.1828118513
6286,699200.5959251038
19076,963958.2411652242
5189,1106892.2471236964
4720,1040846.1725967054
2819,805990.6456047907
3845,952103.8224693524
34739,908739.8881755339
20578,1167013.4103912893
3004,1224707.5862959279
3136,1225273.8877028541
22607,1045605.464880265
14632,1511106.194322618
2813,1277366.33505763
8711,1297473.0272599263
33322,1236445.016002105
444,500384.29356963036
17360,620551.0886129319
31697,618330.8448157071
30110,615875.7715449609
25714,686289.7599415511
14710,619455.0021774641
27558,510881.01952312933
33550,872479.0713166818
23866,1185786.3635425263
29702,1765292.8737219304
14527,793790.4509382261
10188,595658.6094203368
5589,1332790.774758935
7324,943082.9686193649
33282,1167865.7794943743
25643,1183015.8611505202
19733,654185.8133091063
31379,1282832.0644236878
3937,1287318.4507405828
12308,1478112.9925967783
152,684750.0191693755
6431,717615.0313770191
24320,531258.7418743626
4276,606906.543914167
17308,1686403.2778127287
4006,1306249.5245833471
32093,859270.2652361313
30703,941932.7541347574
4625,896751.7896014887
2373,1066363.75962384
18851,701148.4899574837
1450,1612581.1284583302
6072,1927611.8089852636
5139,1942345.0758309297
4952,800237.4496798154
16787,839761.9104598665
3048,592903.7958413388
14154,794863.6379842546
16911,839761.9104598665
24378,2697373.601244173
22220,833876.8177046656
14414,766269.692014432
29760,1486275.0048985344
19009,749795.0771972142
8775,704661.7474701147
3856,704661.7474701147
13693,709451.9345126152
4572,1974704.7450040765
23693,1153563.4480994649
12655,521345.4504770301
34682,926401.122566447
2534,1456574.6306031577
32056,902411.9436120519
23380,718566.9552327095
33089,762332.1826899799
31127,845728.7397431324
18949,2212012.146902205
8654,2396576.5547743523
10648,691955.5196217571
9319,797023.5810118932
10676,2944134.0056225304
24864,1736626.6412930351
3970,1709345.249005099
28177,1602362.1350543418
2639,2027283.6977299843
21373,1232338.2639960176
15170,1400444.633074738
10499,1637859.8862846799
8,797183.1892892474
12296,894450.6382536737
16294,924489.6414541432
20850,1726003.471324376
2354,1898224.2200094457
29826,2289119.176390673
24614,1330099.7541814204
19592,775518.919453378
28238,1658366.882292127
1783,1762763.716053433
30676,637256.6885777663
33908,1304381.4136978362
315,1513031.1336287586
7893,2051839.8866291784
33298,1229317.9831276473
23037,1402771.3836372723
21688,1304243.8117194893
21790,1454998.0312425552
28751,997052.6939550681
6555,1243485.9778130974
34003,537530.5581157127
23171,1235013.4571959882
29878,1419454.1016448152
5701,1073014.4919445345
20273,1120230.861760297
3120,739903.5511925694
31709,1376862.0798987518
33648,1287735.1494348506
15553,618802.0005305756
1288,1360017.1110839501
2494,865959.3143470088
18014,897842.163346724
9520,895570.0123291851
17642,740612.1558116851
3224,866911.8414834708
12506,1058424.2542586762
34401,2340732.817807873
32946,1651860.2605195115
17072,581730.1636999634
15679,1695242.2856747017
8428,1953902.2800361488
9272,1815463.0783730347
31014,576625.91752283
32565,936960.5294256739
22246,517104.40193108155
25455,514999.793060119
2561,1502453.7721569964
19529,1169314.6101550623
3822,1176012.2851108075
24262,1007825.6642953098
16177,1188177.9634072955
25105,415815.77417230327
13702,772953.5516824275
144,868257.3907877766
20800,922420.871580004
25058,1302980.046610545
20378,1302146.2904832964
33104,1193806.4519426352
26093,701201.0688834991
11132,706483.8537105345
34505,509171.8575170424
7879,878800.9236257148
8577,861519.9956601688
32120,1392033.263901422
30429,1953338.9832222525
19000,1395275.6503283177
31253,1228200.5612976067
9821,917104.4888355786
13612,750676.1125450216
16109,765154.6324142674
17878,1920398.2596949216
26223,2272125.1715582134
15615,2416961.895370164
25648,2450773.1993076866
19659,2985524.1051818035
553,606053.8314573029
3649,1371043.275377325
19049,1762701.9246411528
31752,824119.9388878227
17831,643742.4149315744
2425,1724037.393178371
18725,696519.0642085321
256,398145.63414999115
33624,1757576.7216806286
12209,818523.0740928918
1911,1537630.0279023796
22454,713264.0702154562
9193,394447.8281509787
30300,1295672.3955577307
18825,1388018.0500277397
14589,878348.4309829666
10743,1099442.5140565084
760,807009.1899776475
3330,1037642.4001202146
26311,1176088.064364079
1309,1636976.433907706
569,1567212.1918814473
5109,1091954.424002332
10630,863879.5067573875
24823,1055360.4486711011
10455,1259220.914058276
2186,1262480.4840225945
30573,762642.2629636937
3283,729233.2576746658
33185,702153.683564798
22397,657066.3456681432
21387,555209.9393979255
14751,561105.3026945952
29593,532238.2993835893
20181,532383.7985406071
20319,865292.7536962949
12850,1022990.0680000068
18021,858528.3839852114
25223,621825.766785457
1109,501235.64497406234
33095,689629.5870284812
25185,534669.3012863911
20441,637736.277070548
3209,1397995.99389643
20311,1397509.0591331671
20687,1353258.6917670383
5618,1444476.3680926182
11121,1403551.9048831626
23023,1393477.9369838305
2188,1453564.1854977636
12579,560543.1192003363
24749,962634.4208700176
13407,1950206.355271976
29552,932498.941847564
22156,510941.9460225793
8612,1709543.562746176
9411,1764727.961639159
8318,824819.1948014689
15277,992801.1944801526
28043,976968.4483434951
32347,1037405.8694252018
21670,976968.4483434951
21101,976664.4004654363
13875,945639.8098808911
11264,2310717.0928709684
24972,2349814.79452864
26412,635224.9837012438
20335,673301.5365530241
34644,2220006.3356921817
32341,1840001.3656808739
21841,1597073.607984295
29867,1448407.1587052925
15426,1651111.6764534304
13225,1163720.220484757
9485,524573.5290409719
31728,506193.990654064
32839,504473.4928117633
17532,792811.2156157737
32590,672195.201837833
11193,672195.201837833
14601,672195.201837833
25373,605574.9079893136
24615,634806.8445962415
14537,1765032.9601707093
29021,1347657.9367124487
2804,1690817.2509344574
2625,1266813.1882371579
5359,1214179.1404839007
13445,437209.15755373455
17253,1184693.4360335045
17446,914385.5766740255
4096,506197.74348539056
29405,1634589.9334282377
14114,1047710.2532686176
4378,918008.9911630297
33828,919936.0504838983
23548,761948.4634364222
10776,782391.1328618417
7431,564710.3212662153
21621,2255015.106575077
7215,645333.1705231585
23079,2723923.9373647664
16562,2434915.174457245
1291,796166.0616409683
