iter	Logloss	F1
0	0.5412292108	0
1	0.4962149785	0.00267618198
2	0.4770996025	0.01241685144
3	0.4702301597	0.02292768959
4	0.4632503259	0.04778453519
5	0.4572099398	0.08449514153
6	0.4536523394	0.102006689
7	0.4494414403	0.1135045568
8	0.4465655517	0.1212871287
9	0.4442501357	0.1305418719
10	0.4407126777	0.1535974131
11	0.4391846746	0.1604492579
12	0.4376104352	0.1693967239
13	0.4357150472	0.173290938
14	0.431909032	0.1948558067
15	0.4307794148	0.2024040326
16	0.4301126695	0.2037969779
17	0.4277692017	0.2189781022
18	0.4255961649	0.2212831348
19	0.4217449552	0.2300076161
20	0.4189667329	0.2481203008
21	0.4168471214	0.2557965595
22	0.4144781712	0.2678571429
23	0.4119201781	0.2803393582
24	0.4094158775	0.2922006591
25	0.4073283162	0.2998544396
26	0.4056936715	0.308807539
27	0.4036656285	0.3113685735
28	0.4012199436	0.3181818182
29	0.3975528867	0.3340486409
30	0.3955380259	0.3418439716
31	0.3934697489	0.3530655391
32	0.3896706279	0.3587223587
33	0.3893988003	0.3615977575
34	0.3870203198	0.3743500867
35	0.3852853067	0.3850120316
36	0.3850875951	0.3856995531
37	0.3838579246	0.3851444292
38	0.3818805166	0.3934201508
39	0.3787883463	0.3961813842
40	0.3775840337	0.3971389646
41	0.377464678	0.3987750936
42	0.3773796451	0.3986394558
43	0.3762309787	0.4001361007
44	0.3737400514	0.4072182499
45	0.3715682138	0.4173148461
46	0.3684894692	0.4210526316
47	0.3667726045	0.427275781
48	0.3641126152	0.4346952445
49	0.3621010627	0.440066778
50	0.3594804395	0.4439283344
51	0.3568481733	0.4464344942
52	0.3537203409	0.4666885461
53	0.3524464085	0.4712041885
54	0.3514352314	0.4733920992
55	0.3481350911	0.4777090791
56	0.3464140328	0.4851421189
57	0.3439524163	0.4919510625
58	0.3415079064	0.5019157088
59	0.3405015014	0.5051020408
60	0.3387057823	0.5133418043
61	0.3386219077	0.5133418043
62	0.3374612203	0.5155555556
63	0.3356067888	0.5242165242
